791021,  IS,00095,S050X,"I-95 SB Exit 050X, US 460, Bus US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.18,Ramp from US 301,Ramp from US 301,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789771,  IS,00095,S050X,"I-95 SB Exit 050X, US 460, Bus US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.27,Ramp from US 301,US 460 Ramp,11000,A,,,,,,,X,0.1207,A,1.0000,12000,A,2012,,,,,,,,,,,,,,,
781965,  IS,00095,S050X,I-95 SB Exit 050X,Ramp,123,City of Petersburg,074,Prince George County,0.22,US 460 Ramp,I-95 South,3500,G,,,,,,,X,,,,3500,G,2012,,,,,,,,,,,,,,,
789373,  IS,00095,S052A,I-95 SB Exit 052A,Ramp,123,City of Petersburg,074,Prince George County,0.12,I-95-S TO WASHINTON & WYTHE STS,I-95-S052B TO WASHINGTON STREET,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
797956,  IS,00095,S052A,I-95 SB Exit 052A,Ramp,123,City of Petersburg,074,Prince George County,0.19,I-95-S052B TO WASHINGTON STREET,CEUS 460 FROM RT 95 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
658021,  SR,00106,     ,VA 106,Courthouse Rd,123,City of Petersburg,123,City of Petersburg,0.10,US 460 County Rd,ECL Petersburg,7100,G,95%,2%,1%,1%,1%,0%,F,0.0956,F,0.5068,7500,G,2012,,,,,,,,,,,,,,,
658076,  SR,00109,     ,VA 109,Hickory Hill Rd,123,City of Petersburg,123,City of Petersburg,0.88,US 460 County Rd,ECL Petersburg,8000,G,98%,0%,0%,1%,0%,0%,C,0.1284,F,0.8693,8500,G,2012,,,,,,,,,,,,,,,
140210,  SR,00109,     ,VA 109,Hickory Hill Rd,123,City of Petersburg,123,City of Petersburg,0.03,ECL Petersburg,"Dead End; Fort Lee Military Reservation, Mahone Av",8000,N,98%,0%,0%,1%,0%,0%,N,0.1284,N,0.8693,8500,N,2012,,,,,,,,,,,,,,,
658005,  SR,00142,     ,VA 142,Boydton Plank Rd,123,City of Petersburg,123,City of Petersburg,0.16,WCL Petersburg,Dupuy Rd,3200,G,97%,0%,0%,1%,1%,0%,F,0.1065,F,0.6884,3400,G,2012,,,,,,,,,,,,,,,
658006,  SR,00142,     ,VA 142,Boydton Plank Rd,123,City of Petersburg,123,City of Petersburg,1.24,Dupuy Rd,Rt 604 Halifax Rd,3200,G,97%,0%,0%,1%,1%,0%,C,0.1033,F,0.6694,3400,G,2012,,,,,,,,,,,,,,,
658063,  SR,00142,     ,VA 142,Halifax Rd,123,City of Petersburg,123,City of Petersburg,0.06,Rt 604 Halifax Rd,CSX RR,5400,G,97%,0%,0%,1%,1%,0%,F,0.0962,F,0.5164,5800,G,2012,,,,,,,,,,,,,,,
658105,  US,00301,     ,US 301,Crater Rd,123,City of Petersburg,123,City of Petersburg,0.21,SCL Petersburg,Rives Rd,8300,G,99%,0%,0%,0%,0%,0%,F,0.0977,F,0.6513,8800,G,2012,,,,,,,,,,,,,,,
658106,  US,00301,     ,US 301,Crater Rd,123,City of Petersburg,123,City of Petersburg,0.90,Rives Rd,Wagner Rd,9500,G,99%,0%,0%,0%,0%,0%,C,0.0972,F,0.6124,10000,G,2012,,,,,,,,,,,,,,,
658107,  US,00301,     ,US 301,Crater Rd,123,City of Petersburg,123,City of Petersburg,0.43,Wagner Rd,Flank Rd,22000,G,99%,0%,0%,0%,0%,0%,F,0.0898,F,0.5076,23000,G,2012,,,,,,,,,,,,,,,
658108,  US,00301,     ,US 301,Crater Rd,123,City of Petersburg,123,City of Petersburg,0.87,Flank Rd,ALT US 301 Sycamore St,21000,G,99%,0%,0%,0%,0%,0%,F,0.0872,F,0.5028,23000,G,2012,,,,,,,,,,,,,,,
658109,  US,00301,     ,US 301,Crater Rd,123,City of Petersburg,123,City of Petersburg,0.26,ALT US 301 Sycamore St,South Blvd,15000,G,99%,0%,0%,0%,0%,0%,C,0.0874,F,0.5278,16000,G,2012,,,,,,,,,,,,,,,
658110,  US,00301,     ,US 301,Crater Rd,123,City of Petersburg,123,City of Petersburg,0.73,South Blvd,"I-95, Bus US 460",20000,G,99%,0%,0%,0%,0%,0%,F,0.0865,F,0.5176,22000,G,2012,,,,,,,,,,,,,,,
658154,  US,00301,     ,"US 301, Bus US 460",Crater Rd,123,City of Petersburg,026,Dinwiddie County,0.09,"I-95, Bus US 460","I-95; Bus US 460 Par, Winfield Rd",10000,N,98%,1%,1%,0%,0%,0%,N,0.0867,N,0.5069,11000,N,2012,,,,,,,,,,,,,,,
658111,  US,00301,     ,"US 301, Bus US 460, Bus US 460 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.98,Maintenance Jurisdiction Change,"SR 36, Bus US 460 Wythe St",10000,G,98%,1%,1%,0%,0%,0%,C,0.0867,F,0.5069,11000,G,2012,,0,G,,,,,,,X,0.0867,F,0.5069,0,G
658112,  US,00301,     ,"US 301, Bus US 460 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.10,"SR 36, Bus US 460 Wythe St","SR 36 Par, Bus US 460 Par, Washington St",7100,G,98%,1%,1%,0%,0%,0%,F,0.0900,F,0.5592,7600,G,2012,,0,G,,,,,,,X,0.0900,F,0.5592,0,G
658093,  US,00301,     ,"US 301, VA 36 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.18,"SR 36 Par, Bus US 460 Par, Washington St","US 301 Par, Bank St",3700,G,98%,1%,1%,0%,0%,0%,F,0.0940,F,0.5552,3900,G,2012,,0,G,,,,,,,X,0.0940,F,0.5552,0,G
658094,  US,00301,     ,"US 301, VA 36 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.14,"US 301 Par, Bank St",Bollingbrook St,2700,G,98%,0%,1%,0%,0%,0%,F,0.1174,F,0.8427,2800,G,2012,,6600,G,97%,0%,1%,1%,1%,0%,F,,,,7100,G
658042,  US,00301,     ,"US 301, VA 36 Par",Bollingbrook St,123,City of Petersburg,123,City of Petersburg,0.23,Crater Rd,5th St,3700,G,98%,0%,1%,0%,0%,0%,C,0.1069,F,0.8106,3900,G,2012,,6300,G,97%,0%,1%,1%,0%,0%,C,,,,6700,G
658044,  US,00301,     ,"US 301, VA 36 Par",Bollingbrook St,123,City of Petersburg,123,City of Petersburg,0.15,5th St,3rd St,4200,G,98%,0%,1%,0%,0%,0%,F,0.1076,F,0.8262,4400,G,2012,,6600,G,97%,0%,1%,0%,0%,0%,F,,,,7000,G
658043,  US,00301,     ,"US 301, US 1, Alt US 301, VA 36 Par",Bollingbrook St,123,City of Petersburg,123,City of Petersburg,0.08,"US 1, ALT US 301 3rd St","US 1 Par, 2nd St",4300,G,98%,0%,1%,0%,0%,0%,F,0.1042,F,0.8197,4600,G,2012,,0,G,,,,,,,X,0.1042,F,0.8197,0,G
658604,  US,00301,     ,"US 1, US 301",2nd St,123,City of Petersburg,123,City of Petersburg,0.35,N RT 1,SCL Colonial Heights,12000,G,99%,0%,0%,0%,0%,0%,F,0.0905,F,0.5970,13000,G,2012,,,,,,,,,,,,,,,
789697,  US,00301, 051B,US 301 Exit 051B,Ramp,123,City of Petersburg,074,Prince George County,0.19,US 301,I-95 Collector Rd,6900,G,,,,,,,X,0.0765,F,1.0000,6900,G,2012,,,,,,,,,,,,,,,
789698,  US,00301,N051A,US 301 NB Exit 051A,Ramp,123,City of Petersburg,074,Prince George County,0.10,US 301; 123-9012 GRAHAM RD & RO RT 95,I-95-S050X FROM ROUTE 301 NORTH,1800,G,,,,,,,X,0.0808,F,1.0000,1800,G,2012,,,,,,,,,,,,,,,
140097,  US,00301,S051A,"US 301 SB Exit 051A, Bus US 460",Ramp US 301 S to I-95 S at Exit ???,123,City of Petersburg,074,Prince George County,0.20,US 301 Crater Rd,"I-95, US 460",650,G,97%,1%,1%,1%,1%,0%,F,0.1140,F,1.0000,690,G,2012,,,,,,,,,,,,,,,
658037, 1US,00301,P    ,US 301 Par,Bank St,123,City of Petersburg,123,City of Petersburg,0.24,US 301 Crater St,5th St,2600,G,97%,0%,1%,1%,1%,0%,C,0.1004,F,0.6309,2800,G,2012,,6300,G,97%,0%,1%,1%,0%,0%,C,,,,6700,G
658036, 1US,00301,P    ,US 301 Par,Bank St,123,City of Petersburg,123,City of Petersburg,0.15,5th St,3rd St,2400,G,97%,0%,1%,1%,1%,0%,F,0.0959,F,1.0000,2600,G,2012,,6600,G,97%,0%,1%,0%,0%,0%,F,,,,7000,G
658035, 1US,00301,P    ,"US 301 Par, US 1, Alt US 301",Bank St,123,City of Petersburg,123,City of Petersburg,0.09,3rd St,"ALT US 301 Par, 2nd St",2400,G,97%,0%,1%,1%,1%,0%,F,0.0932,F,1.0000,2500,G,2012,,6700,G,97%,0%,1%,0%,0%,0%,F,0.0000,?,0.0000,7100,G
658122,A1US,00301,     ,Alt US 301,Sycamore St,123,City of Petersburg,123,City of Petersburg,0.30,US 301 Crater Rd,South Blvd,7500,G,99%,0%,0%,0%,0%,0%,F,0.0945,F,0.5764,7900,G,2012,,,,,,,,,,,,,,,
658123,A1US,00301,     ,Alt US 301,Sycamore St,123,City of Petersburg,123,City of Petersburg,0.95,South Blvd,North Blvd,6000,G,99%,0%,0%,0%,0%,0%,C,0.0936,F,0.5966,6300,G,2012,,,,,,,,,,,,,,,
658124,A1US,00301,     ,Alt US 301,Sycamore St,123,City of Petersburg,123,City of Petersburg,0.42,North Blvd,Graham Rd,9000,G,99%,0%,0%,0%,0%,0%,F,0.0904,F,0.6416,9500,G,2012,,,,,,,,,,,,,,,
658125,A1US,00301,     ,Alt US 301,Sycamore St,123,City of Petersburg,123,City of Petersburg,0.56,Graham Rd,US 1 Wythe St,9900,G,99%,0%,0%,0%,0%,0%,F,0.0906,F,0.5722,10000,G,2012,,,,,,,,,,,,,,,
658051,A1US,00301,     ,"US 1, Alt US 301, Bus US 460, VA 36",Wythe St,123,City of Petersburg,123,City of Petersburg,0.20,US 1,Bus US 460 Jefferson St,12000,G,97%,1%,1%,1%,1%,0%,F,0.0879,F,1.0000,13000,G,2012,,0,G,,,,,,,X,,,,0,G
658081,A1US,00301,     ,"US 1, Alt US 301",Jefferson St,123,City of Petersburg,123,City of Petersburg,0.09,Bus US 460 Wythe St,"Bus US 460 Par, Washington St",3000,G,97%,1%,1%,1%,1%,0%,F,0.1286,F,0.6243,3200,G,2012,,0,G,,,,,,,X,0.1286,F,0.6243,0,G
658082,A1US,00301,     ,"US 1, Alt US 301",Jefferson St,123,City of Petersburg,123,City of Petersburg,0.26,"Bus US 460 Par, Washington St",Henry St,960,G,97%,1%,1%,1%,1%,0%,F,0.1188,F,0.7008,1000,G,2012,,0,G,,,,,,,X,0.1188,F,0.7008,0,G
140149,A1US,00301,     ,"US 1, Alt US 301",3rd St,123,City of Petersburg,123,City of Petersburg,0.05,Henry St,"US 301 Par, Bank St",330,G,97%,1%,1%,1%,1%,0%,F,0.1044,F,0.6316,350,G,2012,,0,G,,,,,,,X,0.1044,F,0.6316,0,G
658038,A1US,00301,     ,"US 1, Alt US 301",3rd St,123,City of Petersburg,123,City of Petersburg,0.05,"US 301 Par, Bank St",US 301 Bollingbrook St,410,G,97%,1%,1%,1%,1%,0%,F,0.1069,F,0.5686,430,G,2012,,0,G,,,,,,,X,0.1069,F,0.5686,0,G
658043,A1US,00301,     ,"US 301, US 1, Alt US 301, VA 36 Par",Bollingbrook St,123,City of Petersburg,123,City of Petersburg,0.08,"US 1, ALT US 301 3rd St",US 301,4300,G,98%,0%,1%,0%,0%,0%,F,0.1042,F,0.8197,4600,G,2012,,0,G,,,,,,,X,0.1042,F,0.8197,0,G
658126,A1US,00301,P    ,Alt US 301 Par,Sycamore St,123,City of Petersburg,123,City of Petersburg,0.09,US 1 Wythe St,Bus US 460 Washington St,6800,G,98%,0%,1%,0%,0%,0%,F,0.1578,F,0.6168,7200,G,2012,,0,G,,,,,,,X,0.0000,?,0.0000,0,G
140157,A1US,00301,P    ,"Bus US 460 Par, Alt US 301, Alt US 301 Par, Bus US 460, VA 36",Washington St,123,City of Petersburg,123,City of Petersburg,0.09,Bus US 460 Par,Bus US 460 Washington St,14000,G,97%,1%,1%,1%,1%,0%,F,0.0828,F,1.0000,15000,G,2012,,26000,G,97%,1%,1%,1%,1%,0%,F,,,,28000,G
140225,A1US,00301,P    ,Alt US 301 Par,Adams St,123,City of Petersburg,123,City of Petersburg,0.06,BUS US 460 Washington St,Franklin St,9500,G,98%,0%,1%,0%,0%,0%,F,0.0870,F,0.5896,10000,G,2012,,0,G,,,,,,,X,0.0000,?,0.0000,0,G
658091,A1US,00301,P    ,Alt US 301 Par,Adams St,123,City of Petersburg,123,City of Petersburg,0.16,Franklin St,Henry St,8400,G,98%,0%,1%,0%,0%,0%,C,0.0879,F,0.5830,8900,G,2012,,0,G,,,,,,,X,0.0000,?,0.0000,0,G
040413,  US,00460,     ,"I-85 NB, US 460", ,123,City of Petersburg,026,Dinwiddie County,1.01,SCL Petersburg,Squirrel Level Road,24000,A,88%,1%,1%,1%,9%,1%,C,0.0950,A,1.0000,24000,A,2012,,47000,A,88%,1%,1%,1%,10%,1%,C,0.0030,A,0.0000,46000,A
040040,  US,00460,     ,"I-85 NB, US 460", ,123,City of Petersburg,026,Dinwiddie County,2.57,Squirrel Level Road,I-85 S,27000,A,88%,1%,1%,1%,9%,1%,F,0.0926,A,1.0000,27000,A,2012,,51000,A,88%,1%,1%,1%,10%,1%,F,0.0925,A,0.5316,51000,A
781220,  US,00460,     ,"I-85 NB Exit 068A, US 460",Ramp,123,City of Petersburg,026,Dinwiddie County,0.10,I-85 S,I-95 SB,5800,F,,,,,,,X,0.1013,A,1.0000,6000,F,2012,,,,,,,,,,,,,,,
781249,  US,00460,     ,"I-95 SB Exit 050X, US 460",Ramp,123,City of Petersburg,074,Prince George County,0.06,I-85,Graham Rd,9300,A,,,,,,,X,0.0990,A,1.0000,10000,A,2012,,,,,,,,,,,,,,,
781250,  US,00460,     ,"I-95 SB Exit 050X, US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.07,Graham Rd,I-95 SB Collector Ramp,11000,F,91%,0%,1%,1%,7%,0%,C,0.1124,F,1.0000,11000,F,2012,,,,,,,,,,,,,,,
791021,  US,00460,     ,"I-95 SB Exit 050X, US 460, Bus US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.18,Ramp from US 301South,Ramp from US 301North,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789771,  US,00460,     ,"I-95 SB Exit 050X, US 460, Bus US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.27,Ramp from US 301,US 460,11000,A,,,,,,,X,0.1207,A,1.0000,12000,A,2012,,,,,,,,,,,,,,,
140234,  US,00460,     ,US 460,County Dr,123,City of Petersburg,123,City of Petersburg,0.60,I-95,SR 109 Hickory Hill Rd,18000,G,90%,0%,1%,1%,8%,0%,F,0.1053,N,0.5313,19000,G,2012,,,,,,,,,,,,,,,
140104,  US,00460,     ,US 460,County Dr,123,City of Petersburg,123,City of Petersburg,2.16,SR 109 Hickory Hill Rd,SR 106 Courthouse Rd,9000,A,90%,0%,1%,1%,8%,0%,C,0.1053,A,0.5313,9400,A,2012,,,,,,,,,,,,,,,
658022,  US,00460,     ,US 460,County Dr,123,City of Petersburg,123,City of Petersburg,0.34,SR 106 Courthouse Rd,ECL Petersburg,13000,G,90%,0%,1%,1%,8%,0%,F,0.0831,F,0.5446,13000,G,2012,,,,,,,,,,,,,,,
658136,CEUS,00460,     ,"US 1, Bus US 460",Washington St,123,City of Petersburg,123,City of Petersburg,0.40,WCL Petersburg,Summit St,13000,G,98%,0%,1%,1%,1%,0%,F,0.0950,F,0.5198,13000,G,2012,,,,,,,,,,,,,,,
658137,CEUS,00460,     ,"US 1, Bus US 460",Washington St,123,City of Petersburg,123,City of Petersburg,0.18,Summit St,Elm St,13000,G,98%,0%,1%,1%,1%,0%,F,0.0955,F,0.5548,13000,G,2012,,,,,,,,,,,,,,,
658139,CEUS,00460,     ,"US 1, Bus US 460",Washington St,123,City of Petersburg,123,City of Petersburg,0.57,Elm St,US 1 Par; Wythe St,14000,G,97%,1%,1%,1%,1%,0%,F,0.0933,F,0.5478,15000,G,2012,,,,,,,,,,,,,,,
658143,CEUS,00460,     ,"US 1, Bus US 460",Wythe St,123,City of Petersburg,123,City of Petersburg,1.08,"US 1 Par, Washington St; Battersea Lane",Perry St,7000,G,97%,1%,1%,1%,1%,0%,C,0.0908,F,1.0000,7400,G,2012,,15000,G,97%,1%,1%,1%,1%,0%,F,0.0900,F,0.5385,16000,G
658144,CEUS,00460,     ,"US 1, Bus US 460",Wythe St,123,City of Petersburg,123,City of Petersburg,0.15,Perry St,SR 36 Market St,8400,G,97%,1%,1%,1%,1%,0%,F,0.0986,F,1.0000,8900,G,2012,,18000,G,97%,1%,1%,1%,1%,0%,F,,,,19000,G
658145,CEUS,00460,     ,"US 1, Bus US 460, VA 36",Wythe St,123,City of Petersburg,123,City of Petersburg,0.20,SR 36 Market St,ALT US 301 Sycamore St,8900,G,97%,1%,1%,1%,1%,0%,F,0.0913,F,1.0000,9400,G,2012,,0,G,,,,,,,X,,,,0,G
658051,CEUS,00460,     ,"US 1, Alt US 301, Bus US 460, VA 36",Wythe St,123,City of Petersburg,123,City of Petersburg,0.20,ALT US 301 Sycamore St,US 1 Jefferson St,12000,G,97%,1%,1%,1%,1%,0%,F,0.0879,F,1.0000,13000,G,2012,,0,G,,,,,,,X,,,,0,G
658049,CEUS,00460,     ,"Bus US 460, VA 36",Wythe St,123,City of Petersburg,123,City of Petersburg,0.20,US 1 Jefferson St,"I-85, I-95",14000,G,97%,1%,1%,1%,1%,0%,C,0.0890,F,1.0000,15000,G,2012,,29000,G,96%,1%,1%,1%,2%,0%,F,,,,31000,G
140095,CEUS,00460,     ,"Bus US 460, VA 36",Wythe St,123,City of Petersburg,123,City of Petersburg,0.30,"I-85, I-95",SR 36; US 301 Crater Rd,10000,G,97%,1%,1%,1%,1%,0%,F,0.0955,F,1.0000,11000,G,2012,,22000,G,96%,1%,1%,1%,2%,0%,F,0.0925,F,0.6504,24000,G
658111,CEUS,00460,     ,"US 301, Bus US 460, Bus US 460 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.98,SR 36; US 301 Wythe St,Maintenance Jurisdiction Change,10000,G,98%,1%,1%,0%,0%,0%,C,0.0867,F,0.5069,11000,G,2012,,0,G,,,,,,,X,0.0867,F,0.5069,0,G
658154,CEUS,00460,     ,"US 301, Bus US 460",Crater Rd,123,City of Petersburg,026,Dinwiddie County,0.09,"I-95; BUS US 460 Par, Winfield Rd",US 301 Crater Rd,10000,N,98%,1%,1%,0%,0%,0%,N,0.0867,N,0.5069,11000,N,2012,,,,,,,,,,,,,,,
140097,CEUS,00460,     ,"US 301 SB Exit 051A, Bus US 460",Ramp US 301 S to I-95 S at Exit ???,123,City of Petersburg,074,Prince George County,0.20,US 301,I-95 CD Road,650,G,97%,1%,1%,1%,1%,0%,F,0.1140,F,1.0000,690,G,2012,,,,,,,,,,,,,,,
791021,CEUS,00460,     ,"I-95 SB Exit 050X, US 460, Bus US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.18,Ramp from US 301South,Ramp from US 301North,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789771,CEUS,00460,     ,"I-95 SB Exit 050X, US 460, Bus US 460",Ramp from I-85 N to I-95 S,123,City of Petersburg,074,Prince George County,0.27,Ramp from US 301North,Bus US 460,11000,A,,,,,,,X,0.1207,A,1.0000,12000,A,2012,,,,,,,,,,,,,,,
788290,CEUS,00460, 006A,Bus US 460 Exit 006A,Ramp,123,City of Petersburg,026,Dinwiddie County,0.24,CEUS 460 Exit 6A,CEUS 460 Exit 6C,7800,G,,,,,,,X,,,,7800,G,2012,,,,,,,,,,,,,,,
797811,CEUS,00460, 006A,Bus US 460 Exit 006A,Ramp,123,City of Petersburg,026,Dinwiddie County,0.27,CEUS 460 Exit 6C,I-95 South,4400,G,,,,,,,X,,,,4400,G,2012,,,,,,,,,,,,,,,
789760,CEUS,00460, 006B,Bus US 460 Exit 006B,Ramp,123,City of Petersburg,074,Prince George County,0.11,CEUS 460-P002B CEUS 460-E006B FROM,I-95-N FROM RT 460 BUS00- WASHINGTON &,8600,G,,,,,,,X,0.1120,F,1.0000,8600,G,2012,,,,,,,,,,,,,,,
781917,CEUS,00460, 006C,Bus US 460 Exit 006C,Ramp,123,City of Petersburg,026,Dinwiddie County,0.08,CEUS 460 Exit 6A,I-85 South,3300,G,,,,,,,X,,,,3300,G,2012,,,,,,,,,,,,,,,
781915,CEUS,00460,E006A,Bus US 460 EB Exit 006A,Ramp,123,City of Petersburg,026,Dinwiddie County,0.17,CEUS 460 TO RTS 85 & 95 SOUTHBOUND,CEUS 460-P002A TO RTS 85 & 95 SOUTHBOUND,3500,G,,,,,,,X,0.0943,F,1.0000,3500,G,2012,,,,,,,,,,,,,,,
789761,CEUS,00460,E006B,Bus US 460 EB Exit 006B,Ramp,123,City of Petersburg,074,Prince George County,0.20,CEUS 460 TO RT 95 NORTH,CEUS 460-P002B CEUS 460- 6B FROM,12000,G,,,,,,,X,0.0970,F,1.0000,12000,G,2012,,,,,,,,,,,,,,,
658142,CEUS,00460,P    ,"US 1 Par, Bus US 460, Bus US 460 Par",Washington St,123,City of Petersburg,123,City of Petersburg,0.31,US 1 Wythe St Battersea Lane,123-9025 West St,8100,G,97%,1%,1%,1%,1%,0%,F,0.0958,F,1.0000,8600,G,2012,,15000,G,97%,1%,1%,1%,1%,0%,F,0.0900,F,0.5385,16000,G
781889,CEUS,00460,P    ,"US 1 Par, Bus US 460, Bus US 460 Par",Washington St,123,City of Petersburg,123,City of Petersburg,0.40,123-9025 West St,123-9029 South St,8500,G,97%,1%,1%,1%,1%,0%,F,0.0909,F,1.0000,9000,G,2012,,15000,G,97%,1%,1%,1%,1%,0%,F,0.0000,?,0.0000,16000,G
658141,CEUS,00460,P    ,"US 1 Par, Bus US 460, Bus US 460 Par",Washington St,123,City of Petersburg,123,City of Petersburg,0.27,123-9029 South St,Guarantee St,9200,G,97%,1%,1%,1%,1%,0%,C,0.0905,F,1.0000,9700,G,2012,,18000,G,97%,1%,1%,1%,1%,0%,F,,,,19000,G
658140,CEUS,00460,P    ,"US 1 Par, Bus US 460, Bus US 460 Par",Washington St,123,City of Petersburg,123,City of Petersburg,0.24,Guarantee St,North Market St,9200,G,97%,1%,1%,1%,1%,0%,F,0.0917,F,1.0000,9800,G,2012,,18000,G,97%,1%,1%,1%,1%,0%,F,0.0000,?,0.0000,19000,G
658138,CEUS,00460,P    ,"Bus US 460 Par, Bus US 460, VA 36",Washington St,123,City of Petersburg,123,City of Petersburg,0.19,US 1 Par; SR 36 Market St,"ALT US 301 Par, Sycamore St",11000,G,97%,1%,1%,1%,1%,0%,C,0.0870,F,1.0000,11000,G,2012,,20000,G,97%,1%,1%,1%,1%,0%,F,0.0000,?,0.0000,21000,G
140157,CEUS,00460,P    ,"Bus US 460 Par, Alt US 301, Alt US 301 Par, Bus US 460, VA 36",Washington St,123,City of Petersburg,123,City of Petersburg,0.09,"ALT US 301 Par, Sycamore St","ALT US 301 Par, Adams St",14000,G,97%,1%,1%,1%,1%,0%,F,0.0828,F,1.0000,15000,G,2012,,26000,G,97%,1%,1%,1%,1%,0%,F,,,,28000,G
140110,CEUS,00460,P    ,"Bus US 460 Par, Alt US 301, Bus US 460, VA 36",Washington St,123,City of Petersburg,123,City of Petersburg,0.10,"ALT US 301 Par, Adams St",US 1 Jefferson St,14000,G,97%,1%,1%,1%,1%,0%,F,0.0855,F,1.0000,15000,G,2012,,26000,G,97%,1%,1%,1%,1%,0%,F,0.0000,?,0.0000,28000,G
140159,CEUS,00460,P    ,"Bus US 460 Par, VA 36",Washington St,123,City of Petersburg,123,City of Petersburg,0.24,US 1 Jefferson St,I-95,15000,G,95%,1%,1%,1%,2%,0%,F,0.0883,F,1.0000,16000,G,2012,,29000,G,96%,1%,1%,1%,2%,0%,F,,,,31000,G
140111,CEUS,00460,P    ,"Bus US 460 Par, VA 36",Washington St,123,City of Petersburg,123,City of Petersburg,0.24,I-95,US 301 Crater Rd,12000,G,95%,1%,1%,1%,2%,0%,C,0.1049,F,1.0000,13000,G,2012,,22000,G,96%,1%,1%,1%,2%,0%,F,0.0925,F,0.6504,24000,G
658112,CEUS,00460,P    ,"US 301, Bus US 460 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.10,US 301 Crater Rd,"SR 36, BUS US 460 Wythe St",7100,G,98%,1%,1%,0%,0%,0%,F,0.0900,F,0.5592,7600,G,2012,,0,G,,,,,,,X,0.0900,F,0.5592,0,G
658111,CEUS,00460,P    ,"US 301, Bus US 460, Bus US 460 Par",Crater Rd,123,City of Petersburg,123,City of Petersburg,0.98,"SR 36, BUS US 460 Wythe St",Maintenance Jurisdiction Change,10000,G,98%,1%,1%,0%,0%,0%,C,0.0867,F,0.5069,11000,G,2012,,0,G,,,,,,,X,0.0867,F,0.5069,0,G
140125,CEUS,00460,P    ,"Bus US 460 Par, Bus US 460",Winfield Rd,123,City of Petersburg,123,City of Petersburg,0.43,US 301 Crater Rd,State Maintenance Boundary,1300,G,96%,2%,1%,1%,0%,0%,C,0.0960,F,0.9660,1400,G,2012,,2000,G,96%,1%,1%,1%,1%,0%,F,0.0000,?,0.0000,2100,G
140126,CEUS,00460,P    ,"Bus US 460 Par, Bus US 460",Winfield Rd,123,City of Petersburg,026,Dinwiddie County,0.09,State Maintenance Boundary,US 460 County Rd,1300,G,96%,2%,1%,1%,0%,0%,C,0.0960,F,0.9660,1400,G,2012,,2000,G,96%,1%,1%,1%,1%,0%,F,0.0000,?,0.0000,2100,G
781916,CEUS,00460,P002A,Bus US 460 Par Exit 002A,Ramp,123,City of Petersburg,026,Dinwiddie County,0.26,CEUS 460-P TO RTS 85 & 95 SOUTHBOUND,CEUS 460-E006A TO RTS 85 & 95 SOUTHBOUND,4400,G,,,,,,,X,0.0944,F,1.0000,4400,G,2012,,,,,,,,,,,,,,,
788289,CEUS,00460,P002B,Bus US 460 Par Exit 002B,Ramp,123,City of Petersburg,074,Prince George County,0.08,CEUS 460,CEUS 460-E006B CEUS 460- 6B FROM,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790796,  FR,00329,     ,FR 329,Lake Shore Dr,123,City of Petersburg,074,Prince George County,0.17,Dead End,74-1102 Lakeshore Dr,10,R,,,,,,,X,,,,,,03/17/2008,,,,,,,,,,,,,,,
780542,  FR,00330,     ,FR 330,N Normandy Dr,123,City of Petersburg,074,Prince George County,2.93,Dead End,FR-331 Service Rd,3700,R,,,,,,,X,,,,,,03/17/2008,,,,,,,,,,,,,,,
780543,  FR,00331,     ,FR 331,Service Rd,123,City of Petersburg,074,Prince George County,0.78,Dead End,Dead End,1400,R,,,,,,,X,,,,,,03/17/2008,,,,,,,,,,,,,,,
781720, 123,00003,     ,123-3,Vaughn Rd,123,City of Petersburg,123,City of Petersburg,0.64,SCL Petersburg; 26-675 Vaughan Rd,123-9013 Halifax Rd,940,G,,,,,,,X,0.0854,F,0.6758,1000,G,2012,,,,,,,,,,,,,,,
658148, 123,00004,     ,123-4,Wells Rd,123,City of Petersburg,123,City of Petersburg,0.41,Halifax Rd,Squirrel Level Rd,4300,G,88%,0%,1%,2%,9%,0%,C,0.0825,F,0.5080,4500,G,2012,,,,,,,,,,,,,,,
