795394,  IS,00064,W190A,I-64 WB Exit 190A,Ramp,127,City of Richmond,043,Henrico County,0.23,127-45 DUVALL STREET TO RT 95 SOUTH,127-44-N001A FROM 7TH STREET,17000,A,,,,,,,X,0.0967,A,1.0000,19000,A,2012,,,,,,,,,,,,,,,
795395,  IS,00064,W190A,I-64 WB Exit 190A,Ramp,127,City of Richmond,043,Henrico County,0.09,127-44-N001A FROM 7TH STREET,I-95-S FROM RT 64 WEST & 7TH STREET,20000,A,,,,,,,X,0.1045,A,1.0000,22000,A,2012,,,,,,,,,,,,,,,
040260,  SR,00076,     ,VA 76,Powhite Pkwy,127,City of Richmond,020,Chesterfield County,1.23,SR 150 Chippenham Pkwy; Chesterfield County Line,Forest Hill Avenue,75000,F,98%,0%,0%,0%,1%,0%,F,0.1130,F,0.7023,85000,F,2012,,,,,,,,,,,,,,,
040263,  SR,00076,     ,VA 76,Powhite Pkwy,127,City of Richmond,020,Chesterfield County,0.61,Forest Hill Avenue,Powhite Pkwy Bridge,90000,F,98%,0%,0%,0%,1%,0%,F,0.1097,F,0.6894,102000,F,2012,,,,,,,,,,,,,,,
040755,  SR,00076,     ,VA 76,Powhite Pkwy,127,City of Richmond,043,Henrico County,0.66,Powhite Pkwy Bridge,SR 146,90000,F,98%,0%,0%,0%,1%,0%,F,0.1097,F,0.6894,102000,F,2012,,,,,,,,,,,,,,,
040753,  SR,00076,     ,VA 76,Powhite Pkwy,127,City of Richmond,043,Henrico County,0.94,SR 146,I-195,59000,G,98%,0%,0%,0%,1%,0%,F,0.1063,F,0.7235,67000,G,2012,,,,,,,,,,,,,,,
803450,  SR,00076,E013B,VA 76 EB Exit 013B, ,127,City of Richmond,020,Chesterfield County,0.11,SR-00076-E013A(R)/SPLIT OF RAMP FROM RT 76,IS-00195-N012A(B)/FROM RT 195,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789252,  IS,00095, 069A,I-95 Exit 069A,Ramp,127,City of Richmond,020,Chesterfield County,0.05,JB-20 FROM RT 95,SR 161 SR 161- A Gap TO,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789253,  IS,00095, 073A,I-95 Exit 073A,Ramp,127,City of Richmond,020,Chesterfield County,0.22,I-95 North 73A,127-7561 Maury St,10000,A,91%,1%,1%,1%,6%,0%,F,0.1095,A,1.0000,11000,A,2012,,,,,,,,,,,,,,,
789254,  IS,00095, 074C,I-95 Exit 074C,Ramp,127,City of Richmond,043,Henrico County,0.16,I-95-N074C I-95-S074C FROM ROUT,US 250 FROM ROUTE 95,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
040385,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,020,Chesterfield County,1.12,SCL Richmond,SR 161 Bells Rd,45000,A,91%,1%,1%,1%,6%,0%,F,0.1249,A,1.0000,47000,A,2012,,91000,N,91%,1%,1%,1%,7%,0%,N,,,,95000,N
040300,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,020,Chesterfield County,3.81,SR 161 Bells Rd,Maury St,44000,B,91%,1%,1%,1%,6%,0%,C,0.1190,A,1.0000,46000,B,2012,,90000,F,91%,1%,1%,1%,7%,0%,C,0.0909,A,0.6434,93000,F
140315,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,020,Chesterfield County,0.45,Maury St,James River Bridge,50000,A,91%,1%,1%,1%,6%,0%,F,0.1065,A,1.0000,52000,A,2012,,102000,A,91%,1%,1%,1%,7%,0%,F,0.0904,A,0.5797,107000,A
040302,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,043,Henrico County,0.40,James River Bridge,SR 195 Downtown Expressway,50000,A,91%,1%,1%,1%,6%,0%,F,0.1065,A,1.0000,52000,A,2012,,102000,A,91%,1%,1%,1%,7%,0%,F,,,,107000,A
040488,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,043,Henrico County,0.62,SR 195 Downtown Expressway,US 250 Broad St,56000,A,91%,1%,1%,1%,6%,0%,F,0.1001,A,1.0000,58000,A,2012,,121000,A,91%,1%,1%,1%,7%,0%,F,0.0887,A,0.5192,127000,A
040491,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,043,Henrico County,0.92,US 250 Broad St,I-64 South Interchange,59000,A,91%,1%,1%,1%,6%,0%,F,0.0919,A,1.0000,61000,A,2012,,122000,A,91%,1%,1%,1%,7%,0%,F,0.0875,A,0.5469,127000,A
040493,  IS,00095,N    ,"I-95 NB, I-64 WB", ,127,City of Richmond,043,Henrico County,0.30,I-64 South Interchange,Chamberlayne Ave,67000,A,93%,1%,1%,1%,4%,0%,F,0.0939,A,1.0000,71000,A,2012,,139000,A,93%,1%,1%,1%,4%,0%,F,0.0892,A,0.5430,145000,A
040492,  IS,00095,N    ,"I-95 NB, I-64 WB", ,127,City of Richmond,043,Henrico County,0.24,Chamberlayne Ave,"US 1, US 301 Belvidere St",56000,A,93%,1%,1%,1%,4%,0%,F,0.0941,A,1.0000,58000,A,2012,,114000,A,93%,1%,1%,1%,4%,0%,F,0.0919,A,0.5033,118000,A
040489,  IS,00095,N    ,"I-95 NB, I-64 WB", ,127,City of Richmond,043,Henrico County,1.97,"US 1, US 301 Belvidere St",SR 161 Boulevard,65000,A,93%,1%,1%,1%,4%,0%,C,0.0907,A,1.0000,68000,A,2012,,131000,A,93%,1%,1%,1%,4%,0%,F,0.0888,A,0.5169,136000,A
040304,  IS,00095,N    ,"I-95 NB, I-64 WB", ,127,City of Richmond,043,Henrico County,0.78,SR 161 Boulevard,I-64 North Interchange; I-195,68000,A,93%,1%,1%,1%,4%,0%,F,0.0975,A,1.0000,71000,A,2012,,139000,A,93%,1%,1%,1%,4%,0%,F,0.0908,A,0.5378,144000,A
040305,  IS,00095,N    ,I-95 NB, ,127,City of Richmond,043,Henrico County,1.07,I-64 North Interchange; I-195,"NCL Richmond, SR 161",54000,A,91%,1%,1%,1%,6%,0%,F,0.0950,A,1.0000,56000,A,2012,,114000,G,91%,1%,1%,1%,6%,0%,F,,,,116000,G
789291,  IS,00095,N069A,I-95 NB Exit 069A,Ramp,127,City of Richmond,020,Chesterfield County,0.30,I-95 North,I-95 South Exit 69A Ramp,5700,F,,,,,,,X,0.1429,F,1.0000,5700,F,2012,,,,,,,,,,,,,,,
789292,  IS,00095,N073A,I-95 NB Exit 073A,Ramp,127,City of Richmond,020,Chesterfield County,0.50,I-95 North,I-95 South Exit 73A,1700,A,,,,,,,X,0.1998,A,1.0000,2100,A,2012,,,,,,,,,,,,,,,
789293,  IS,00095,N074A,I-95 NB Exit 074A,Ramp,127,City of Richmond,043,Henrico County,0.26,I-95 North,SR 195,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789294,  IS,00095,N074C,I-95 NB Exit 074C,Ramp,127,City of Richmond,043,Henrico County,0.06,I-95 North,I-95-N074D TO BROAD ST VIA 17TH ST,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
795375,  IS,00095,N074C,I-95 NB Exit 074C,Ramp,127,City of Richmond,043,Henrico County,0.14,I-95-N074D TO BROAD ST VIA 17TH ST,I-95-S074C I-95- 74C FROM ROUT,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789295,  IS,00095,N074D,I-95 NB Exit 074D,Ramp,127,City of Richmond,043,Henrico County,0.15,I-95-N074C TO BROAD ST VIA 17TH ST,1US 360-P; 127-7608 VENABLE ST,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
781246,  IS,00095,N075A,I-95 NB Exit 075A,Ramp,127,City of Richmond,043,Henrico County,0.14,I-95 North,Ramp to 7th Street,19000,A,,,,,,,X,0.0951,A,1.0000,20000,A,2012,,,,,,,,,,,,,,,
795392,  IS,00095,N075A,I-95 NB Exit 075A,Ramp,127,City of Richmond,043,Henrico County,0.08,I-95-N075B TO RT 64 EAST & 7TH STREET,127-44-N001C FROM 7TH STREET,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
795393,  IS,00095,N075A,I-95 NB Exit 075A,Ramp,127,City of Richmond,043,Henrico County,0.12,127-44-N001C FROM 7TH STREET,I-64-E FROM RT 95 NORTH & 7TH STREET,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
781247,  IS,00095,N075B,I-95 NB Exit 075B,Ramp,127,City of Richmond,043,Henrico County,0.16,I-95-N075A TO I-64 EAST & 7TH STREET,FROM I-95 NORTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789296,  IS,00095,N076A,I-95 NB Exit 076A,Ramp,127,City of Richmond,043,Henrico County,0.10,I-95 North,127-50 Chamberlayne Pkwy,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789297,  IS,00095,N078A,I-95 NB Exit 078A,Ramp,127,City of Richmond,043,Henrico County,0.08,I-95 North,I-95-N078B Ramp,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796565,  IS,00095,N078A,I-95 NB Exit 078A,Ramp,127,City of Richmond,043,Henrico County,0.04,I-95-N078B Ramp,127-7603 Hermitage Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789298,  IS,00095,N078B,I-95 NB Exit 078B,Ramp,127,City of Richmond,043,Henrico County,0.02,I-95-N078A Ramp,127-7603 Hermitage Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789299,  IS,00095,N080A,I-95 NB Exit 080A,Ramp,127,City of Richmond,043,Henrico County,0.15,I-95 North,127-7576 Westbrook Ave,5100,A,99%,0%,1%,0%,0%,0%,F,0.1137,A,1.0000,5500,A,2012,,,,,,,,,,,,,,,
140179,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,020,Chesterfield County,1.39,SCL Richmond,SR 161 Bells Rd,46000,N,91%,1%,1%,1%,7%,0%,N,0.1232,N,1.0000,47000,N,2012,,91000,N,91%,1%,1%,1%,7%,0%,N,,,,95000,N
140016,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,020,Chesterfield County,3.86,SR 161 Bells Rd,Maury St,46000,F,91%,1%,1%,1%,7%,0%,C,0.1100,A,1.0000,48000,F,2012,,90000,F,91%,1%,1%,1%,7%,0%,C,0.0899,A,0.6249,93000,F
140015,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,020,Chesterfield County,0.75,Maury St,SR 195 Downtown Expy,52000,A,91%,1%,1%,1%,7%,0%,F,0.1061,A,1.0000,54000,A,2012,,102000,A,91%,1%,1%,1%,7%,0%,F,0.0904,A,0.5797,107000,A
140014,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,043,Henrico County,0.45,SR 195 Downtown Expy,US 250 Broad St,66000,A,91%,1%,1%,1%,7%,0%,F,0.0983,A,1.0000,69000,A,2012,,121000,A,91%,1%,1%,1%,7%,0%,F,0.0887,A,0.5192,127000,A
140236,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,043,Henrico County,1.02,US 250 Broad St,I-64 South Interchange,63000,A,91%,1%,1%,1%,7%,0%,F,0.0913,A,1.0000,66000,A,2012,,122000,A,91%,1%,1%,1%,7%,0%,F,0.0875,A,0.5469,127000,A
140243,  IS,00095,S    ,"I-95 SB, I-64 EB", ,127,City of Richmond,043,Henrico County,0.25,I-64 South Interchange,"US 1, US 301 Belvidere St",72000,A,93%,1%,1%,1%,4%,0%,F,0.0910,A,1.0000,75000,A,2012,,139000,A,93%,1%,1%,1%,4%,0%,F,0.0892,A,0.5430,145000,A
140242,  IS,00095,S    ,"I-95 SB, I-64 EB", ,127,City of Richmond,043,Henrico County,0.28,"US 1, US 301 Belvidere St",Leigh St; Gilmer St,58000,A,93%,1%,1%,1%,4%,0%,F,0.0922,A,1.0000,60000,A,2012,,114000,A,93%,1%,1%,1%,4%,0%,F,0.0919,A,0.5033,118000,A
140013,  IS,00095,S    ,"I-95 SB, I-64 EB", ,127,City of Richmond,043,Henrico County,2.19,Leigh St; Gilmer St,SR 161 Boulevard,66000,A,93%,1%,1%,1%,4%,0%,F,0.0933,A,1.0000,69000,A,2012,,131000,A,93%,1%,1%,1%,4%,0%,F,0.0840,A,0.5145,136000,A
140012,  IS,00095,S    ,"I-95 SB, I-64 EB", ,127,City of Richmond,043,Henrico County,0.48,SR 161 Boulevard,"I-64 North Interchange, I-195",70000,A,93%,1%,1%,1%,4%,0%,F,0.0957,A,1.0000,73000,A,2012,,139000,A,93%,1%,1%,1%,4%,0%,F,0.0908,A,0.5378,144000,A
140237,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,043,Henrico County,0.82,"I-64 North Interchange, I-195",SR 161,58000,A,91%,1%,1%,1%,7%,0%,F,0.1058,A,1.0000,60000,A,2012,,112000,A,91%,1%,1%,1%,6%,0%,F,0.0000,?,0.0000,115000,A
140011,  IS,00095,S    ,I-95 SB, ,127,City of Richmond,043,Henrico County,0.19,SR 161,NCL Richmond,59000,G,91%,1%,1%,1%,7%,0%,F,0.1004,N,1.0000,61000,G,2012,,114000,G,91%,1%,1%,1%,6%,0%,F,,,,116000,G
789383,  IS,00095,S069A,I-95 SB Exit 069A,Ramp,127,City of Richmond,020,Chesterfield County,0.31,I-95 South,I-95 North Exit 69A Ramp,4800,F,,,,,,,X,0.1162,F,1.0000,4800,F,2012,,,,,,,,,,,,,,,
789384,  IS,00095,S073A,I-95 SB Exit 073A,Ramp,127,City of Richmond,020,Chesterfield County,0.22,I-95 South,I-95 North Exit 73A,8300,A,87%,1%,2%,4%,6%,0%,F,0.0957,A,1.0000,9200,A,2012,,,,,,,,,,,,,,,
789385,  IS,00095,S074B,I-95 SB Exit 074B,I-95 S Exit 74 B,127,City of Richmond,043,Henrico County,0.07,I-95-S,Franklin St,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789386,  IS,00095,S074C,I-95 SB Exit 074C,Ramp,127,City of Richmond,043,Henrico County,0.11,I-95-S RO ROUTE 250 WEST,I-95-N074C I-95- 74C FROM ROUT,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789387,  IS,00095,S076B,I-95 SB Exit 076B,Ramp,127,City of Richmond,043,Henrico County,0.08,I-95-S RO RT 1; 301 VIA LEIGH STREET,SR 33 FROM ROUTE 95 SO,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789388,  IS,00095,S078A,I-95 SB Exit 078A,Ramp,127,City of Richmond,043,Henrico County,0.21,I-95 South,SR 161 Boulevard,9500,G,,,,,,,X,,,,9500,G,2012,,,,,,,,,,,,,,,
040086,  SR,00146,     ,VA 146, ,127,City of Richmond,043,Henrico County,0.86,SR 76 Powhite Pkwy,SR 195 Downtown Expwy,27000,G,98%,1%,0%,0%,0%,0%,C,0.1192,F,0.7787,33000,G,2012,,,,,,,,,,,,,,,
803519,  SR,00146,S000A,VA 146 SB Exit 000A, ,127,City of Richmond,020,Chesterfield County,0.08,SR-00146(L)/RAMP TO ROSEWOOD AVE,IS-00195-S011A(R)/RAMP FROM SR 146/RAMP FROM,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
665807,  SR,00147,     ,VA 147,Huguenot Rd,127,City of Richmond,127,City of Richmond,0.10,SCL Richmond,SR 150 Chippenham Pkwy,36000,N,99%,0%,0%,0%,0%,0%,N,0.0941,N,0.5891,38000,N,2012,,,,,,,,,,,,,,,
665445,  SR,00147,     ,VA 147,Huguenot Rd,127,City of Richmond,127,City of Richmond,1.24,SR 150 Chippenham Pkwy,NCL Richmond,28000,G,99%,0%,1%,0%,0%,0%,C,,,,26000,G,2012,,,,,,,,,,,,,,,
665446,  SR,00147,     ,VA 147,River Rd,127,City of Richmond,127,City of Richmond,0.68,WCL Richmond,Three Chopt Rd,24000,F,99%,0%,0%,0%,0%,0%,C,0.0842,F,0.5908,26000,F,2012,,,,,,,,,,,,,,,
665729,  SR,00147,     ,VA 147,Cary St,127,City of Richmond,127,City of Richmond,0.16,Three Chopt Rd,Libbie Ave,20000,F,99%,0%,0%,0%,0%,0%,F,0.0884,F,0.5815,22000,F,2012,,,,,,,,,,,,,,,
665447,  SR,00147,     ,VA 147,Cary St,127,City of Richmond,127,City of Richmond,1.10,Libbie Ave,Westmoreland St,15000,F,99%,0%,0%,0%,0%,0%,C,0.0930,F,0.5318,16000,F,2012,,,,,,,,,,,,,,,
665448,  SR,00147,     ,VA 147,Cary St,127,City of Richmond,127,City of Richmond,0.83,Westmoreland St,Thompson St,15000,F,99%,0%,0%,0%,0%,0%,F,0.0983,F,1.0000,16000,F,2012,,,,,,,,,,,,,,,
665591,  SR,00147,     ,VA 147,Cary St,127,City of Richmond,127,City of Richmond,0.77,Thompson St,SR 161 Boulevard,10000,F,99%,0%,0%,0%,0%,0%,F,0.0836,F,1.0000,11000,F,2012,,20000,F,99%,0%,0%,0%,0%,0%,F,0.0902,F,0.5421,22000,F
665449,  SR,00147,     ,VA 147,Cary St,127,City of Richmond,127,City of Richmond,1.59,SR 161 Boulevard,US 1;  US 301 Belvidere St,12000,F,96%,1%,1%,1%,0%,0%,C,0.0949,F,1.0000,13000,F,2012,,26000,F,97%,1%,1%,1%,0%,0%,C,0.0898,F,0.8287,28000,F
665450,  SR,00147,     ,VA 147,Cary St,127,City of Richmond,127,City of Richmond,0.81,US 1;  US 301 Belvidere St,"US 60, 9th St",7400,F,99%,0%,0%,0%,0%,0%,F,0.1209,F,1.0000,7900,F,2012,,17000,F,99%,0%,0%,0%,0%,0%,F,0.0924,F,0.6917,18000,F
789593,  SR,00147, 010A,VA 147 Exit 010A,Ramp,127,City of Richmond,043,Henrico County,0.09,SR 147 TO RT 195 & 76 CAMERON STREET,I-195-S TO RT 147,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
665594, 1SR,00147,P    ,VA 147 Par,Thompson St,127,City of Richmond,127,City of Richmond,0.07,Cary St,Ellwood Ave,14000,F,98%,1%,1%,0%,0%,0%,F,0.0974,F,0.9168,15000,F,2012,,25000,F,99%,0%,0%,0%,0%,0%,F,0.0000,?,0.0000,26000,F
665452, 1SR,00147,P    ,VA 147 Par,Ellwood Ave,127,City of Richmond,127,City of Richmond,0.77,Thompson St,SR 161 Boulevard,10000,F,98%,1%,1%,0%,0%,0%,F,0.0974,F,1.0000,11000,F,2012,,20000,F,99%,0%,0%,0%,0%,0%,F,0.0902,F,0.5421,22000,F
665454, 1SR,00147,P    ,VA 147 Par,Main St,127,City of Richmond,127,City of Richmond,1.56,SR 161 Boulevard,US 1 US 301 Belvidere St,14000,F,98%,1%,1%,0%,0%,0%,C,0.1061,F,1.0000,15000,F,2012,,26000,F,97%,1%,1%,1%,0%,0%,C,0.0898,F,0.8287,28000,F
665455, 1SR,00147,P    ,VA 147 Par,Main St,127,City of Richmond,127,City of Richmond,0.81,US 1 US 301 Belvidere St,"US 60 P, 8th St",9900,F,98%,1%,1%,0%,0%,0%,F,0.1283,F,1.0000,11000,F,2012,,17000,F,99%,0%,0%,0%,0%,0%,F,0.0924,F,0.6917,18000,F
665808,  SR,00150,     ,VA 150,Willey Bridge,127,City of Richmond,127,City of Richmond,1.51,NCL Richmond,SR 147 Huguenot Rd,43000,F,98%,0%,1%,0%,1%,0%,F,0.1023,F,0.5643,46000,F,2012,,,,,,,,,,,,,,,
665456,  SR,00150,     ,VA 150,Chippenham Pkwy,127,City of Richmond,127,City of Richmond,1.36,SR 147 Huguenot Rd,Forest Hill Ave,41000,F,98%,0%,1%,0%,1%,0%,F,0.1046,F,0.5029,45000,F,2012,,,,,,,,,,,,,,,
665629,  SR,00150,     ,VA 150,Chippenham Pkwy,127,City of Richmond,127,City of Richmond,0.46,Forest Hill Ave,ECL Richmond,49000,F,98%,0%,1%,0%,1%,0%,F,0.1001,F,0.5155,53000,F,2012,,,,,,,,,,,,,,,
665730,  SR,00161,     ,VA 161,Commerce Rd,127,City of Richmond,127,City of Richmond,0.21,I-95,Bells Rd,19000,F,87%,1%,1%,2%,8%,0%,F,0.0828,F,0.6497,20000,F,2012,,,,,,,,,,,,,,,
665507,  SR,00161,     ,VA 161,Bells Rd,127,City of Richmond,127,City of Richmond,1.17,Commerce Rd,"US 1, US 301 Jefferson Davis Hwy",8900,F,87%,1%,1%,2%,8%,0%,C,0.0818,F,0.5056,9500,F,2012,,,,,,,,,,,,,,,
665827,  SR,00161,     ,VA 161,Bells Rd,127,City of Richmond,127,City of Richmond,0.49,"US 1, US 301 Jefferson Davis Hwy",Belt Blvd,11000,F,92%,2%,1%,2%,3%,0%,C,0.0855,F,0.5168,11000,F,2012,,,,,,,,,,,,,,,
665828,  SR,00161,     ,VA 161,Belt Blvd,127,City of Richmond,127,City of Richmond,0.84,Bells Rd,Terminal Ave,5100,F,92%,2%,1%,2%,3%,0%,F,0.0989,F,0.5694,5400,F,2012,,,,,,,,,,,,,,,
665812,  SR,00161,     ,VA 161,Belt Blvd,127,City of Richmond,127,City of Richmond,0.98,Terminal Ave,SR 10 W; Broad Rock Rd,6700,F,92%,2%,1%,2%,3%,0%,F,0.0851,F,0.5181,7100,F,2012,,,,,,,,,,,,,,,
665420,  SR,00161,     ,"VA 10, VA 161",Broad Rock Blvd,127,City of Richmond,127,City of Richmond,0.43,SR 10 Broad Rock Rd,N RT 10,16000,F,98%,1%,1%,1%,0%,0%,F,0.0934,F,0.5627,17000,F,2012,,,,,,,,,,,,,,,
665811,  SR,00161,     ,VA 161,Belt Blvd,127,City of Richmond,127,City of Richmond,0.30,"SR 10 E, Broad Rock Rd",US 360 Hull St,13000,F,97%,2%,1%,0%,0%,0%,C,0.0869,F,0.5777,13000,F,2012,,,,,,,,,,,,,,,
665458,  SR,00161,     ,VA 161,Belt Blvd,127,City of Richmond,127,City of Richmond,0.87,US 360 Hull St,US 60 Midlothian Tpke,19000,F,97%,2%,1%,0%,0%,0%,F,0.0894,F,0.5475,20000,F,2012,,,,,,,,,,,,,,,
665459,  SR,00161,     ,VA 161,Westover Hills Blvd,127,City of Richmond,127,City of Richmond,0.92,US 60 Midlothian Tpke,Forest Hill Ave,18000,F,97%,2%,1%,0%,0%,0%,C,0.0799,F,0.5445,19000,F,2012,,,,,,,,,,,,,,,
665460,  SR,00161,     ,VA 161,Westover Hills Blvd,127,City of Richmond,127,City of Richmond,0.40,Forest Hill Ave,Evelyn Byrd Rd,12000,F,97%,2%,1%,0%,0%,0%,F,0.1065,F,0.6224,13000,F,2012,,,,,,,,,,,,,,,
665860,  SR,00161,     ,VA 161,Westover Hills Blvd,127,City of Richmond,127,City of Richmond,0.21,Evelyn Byrd Rd,South End of Bridge,13000,F,100%,0%,0%,0%,0%,0%,C,0.1041,F,0.6211,14000,F,2012,,,,,,,,,,,,,,,
665859,  SR,00161,     ,VA 161,Nickel Bridge,127,City of Richmond,TOL,Other Toll,0.38,South End of Bridge,North End of Bridge,13000,F,100%,0%,0%,0%,0%,0%,C,0.1041,F,0.6211,14000,F,2012,,,,,,,,,,,,,,,
665731,  SR,00161,     ,VA 161,Park Dr,127,City of Richmond,127,City of Richmond,0.31,North End of Bridge,Shirley Lane,13000,F,100%,0%,0%,0%,0%,0%,C,0.1041,F,0.6211,14000,F,2012,,,,,,,,,,,,,,,
665461,  SR,00161,     ,VA 161,Park Dr,127,City of Richmond,127,City of Richmond,0.43,Shirley Lane,Rugby Rd,11000,F,100%,0%,0%,0%,0%,0%,C,0.1012,F,0.6234,12000,F,2012,,,,,,,,,,,,,,,
665732,  SR,00161,     ,VA 161,Blanton Ave,127,City of Richmond,127,City of Richmond,0.22,Rugby Rd,Grant St,12000,F,99%,0%,0%,0%,0%,0%,C,0.0966,F,0.5653,12000,F,2012,,,,,,,,,,,,,,,
665462,  SR,00161,     ,VA 161,Boulevard,127,City of Richmond,127,City of Richmond,0.38,Grant St,SR 147 Cary St,10000,F,99%,0%,0%,0%,0%,0%,C,0.0981,F,0.5678,11000,F,2012,,,,,,,,,,,,,,,
665464,  SR,00161,     ,VA 161,Boulevard,127,City of Richmond,127,City of Richmond,0.84,SR 147 Cary St,US 33; US 250 Broad St,16000,F,99%,0%,0%,0%,0%,0%,F,0.0924,F,0.5100,17000,F,2012,,,,,,,,,,,,,,,
665466,  SR,00161,     ,VA 161,Boulevard,127,City of Richmond,127,City of Richmond,1.05,US 33; US 250 Broad St,I-95,21000,F,97%,1%,1%,0%,1%,0%,C,0.0851,F,0.5686,22000,F,2012,,,,,,,,,,,,,,,
665809,  SR,00161,     ,VA 161,Boulevard,127,City of Richmond,127,City of Richmond,0.12,I-95,Westwood Ave,13000,F,95%,1%,1%,1%,2%,0%,F,0.0912,F,0.5023,14000,F,2012,,,,,,,,,,,,,,,
665468,  SR,00161,     ,VA 161,Hermitage Rd,127,City of Richmond,127,City of Richmond,1.23,Westwood Ave,I-95,9100,F,98%,1%,1%,0%,0%,0%,C,0.1138,F,0.6482,9700,F,2012,,,,,,,,,,,,,,,
665469,  SR,00161,     ,VA 161,Hermitage Rd,127,City of Richmond,127,City of Richmond,0.24,I-95,NCL Richmond,16000,F,99%,0%,1%,0%,0%,0%,F,0.0995,F,0.5559,17000,F,2012,,,,,,,,,,,,,,,
789597,  SR,00161, 000A,VA 161 Exit 000A,Ramp,127,City of Richmond,020,Chesterfield County,0.19,SR 161 Commerce Rd,I-95 South,4500,A,,,,,,,X,0.1577,A,1.0000,5500,A,2012,,,,,,,,,,,,,,,
789598,  SR,00161, 000B,VA 161 Exit 000B,Ramp,127,City of Richmond,020,Chesterfield County,0.50,SR 161- A JB-20 FROM RT 161,I-95-N FR BELLS ROAD,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789599,  SR,00161, 010A,VA 161 Exit 010A,Ramp,127,City of Richmond,043,Henrico County,0.15,SR 161 Boulevard,I-95 North,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
789600,  SR,00161, 012A,VA 161 Exit 012A,Ramp,127,City of Richmond,043,Henrico County,0.11,SR 161 Hermitage Rd,I-95 South,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
040499,  IS,00195,N    ,I-195 NB, ,127,City of Richmond,043,Henrico County,0.48,SR 195 Downtown Expwy,SR 76 Powhite Pkwy,14000,A,98%,0%,0%,0%,1%,0%,F,0.2091,A,1.0000,17000,A,2012,,25000,G,98%,0%,0%,0%,1%,0%,F,,,,30000,G
040500,  IS,00195,N    ,I-195 NB, ,127,City of Richmond,043,Henrico County,0.79,SR 76 Powhite Pkwy,Monument Ave,34000,A,98%,0%,0%,0%,1%,0%,C,0.1594,A,1.0000,40000,A,2012,,70000,A,98%,0%,0%,0%,1%,0%,C,0.1370,A,0.5660,81000,A
040290,  IS,00195,N    ,I-195 NB, ,127,City of Richmond,043,Henrico County,0.41,Monument Ave,"US 33, US 250 Broad St",36000,G,98%,0%,0%,0%,1%,0%,F,,,,41000,G,2012,,72000,G,98%,0%,0%,0%,1%,0%,F,,,,82000,G
040292,  IS,00195,N    ,I-195 NB, ,127,City of Richmond,043,Henrico County,0.45,"US 33, US 250 Broad St",NCL Richmond,39000,G,98%,0%,0%,0%,1%,0%,F,,,,46000,G,2012,,86000,G,98%,0%,0%,0%,1%,0%,F,,,,99000,G
040503,  IS,00195,N    ,I-195 NB, ,127,City of Richmond,043,Henrico County,0.12,SCL Richmond,SR 197 Laburnum Ave,39000,G,98%,0%,0%,0%,1%,0%,F,,,,46000,G,2012,,86000,G,98%,0%,0%,0%,1%,0%,F,,,,99000,G
040502,  IS,00195,N    ,I-195 NB, ,127,City of Richmond,043,Henrico County,0.15,SR 197 Laburnum Ave,I-64; I-95,37000,A,98%,0%,0%,0%,1%,0%,F,0.1343,A,1.0000,43000,A,2012,,75000,A,98%,0%,0%,0%,1%,0%,F,0.1247,A,0.5299,85000,A
