1,Bristol District,143,Town of Bluefield,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,269,0.01%,0.00%,,,,26,157,0.12%,0.01%,,,,,,,,,,,,,,,,27,426,0.01%,,
1,Bristol District,143,Town of Bluefield,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,11,958,0.06%,0.01%,,,,14,147,0.06%,0.01%,,,,,,,,,,,,,,,,26,105,0.01%,,
1,Bristol District,143,Town of Bluefield,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,21,888,0.11%,0.01%,,,,,,,,,,,,,,,,,,,,,,21,888,0.01%,,
1,Bristol District,143,Town of Bluefield Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,116,0.18%,0.02%,,,,40,303,0.18%,0.02%,,,,,,,,,,,,,,,,75,419,0.03%,,
1,Bristol District,102,City of Bristol,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,445,0.36%,0.04%,,,,,,,,,,,,,,,,79,445,0.04%,,
1,Bristol District,102,City of Bristol,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,62,500,0.32%,0.03%,,,,53,715,0.25%,0.02%,,,,,,,,,,,,,,,,116,215,0.05%,,
1,Bristol District,102,City of Bristol,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,37,374,0.19%,0.02%,,,,,,,,,,,,,,,,,,,,,,37,374,0.02%,,
1,Bristol District,102,City of Bristol,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,32,540,0.17%,0.01%,,,,,,,,,,,,,,,,,,,,,,32,540,0.01%,,
1,Bristol District,102,City of Bristol Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,414,0.68%,0.06%,,,,133,160,0.61%,0.06%,,,,,,,,,,,,,,,,265,574,0.12%,,
1,Bristol District,252,Town of Lebanon,6,Rural Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,3,622,0.02%,0.00%,,,,44,812,0.20%,0.02%,,,,,,,,,,,,,,,,48,434,0.02%,,
1,Bristol District,252,Town of Lebanon,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,994,0.01%,0.00%,,,,2,500,0.01%,0.00%,,,,,,,,,,,,,,,,3,494,0.00%,,
1,Bristol District,252,Town of Lebanon,9,Rural Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,25,108,0.13%,0.01%,,,,,,,,,,,,,,,,,,,,,,25,108,0.01%,,
1,Bristol District,252,Town of Lebanon Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,724,0.15%,0.01%,,,,47,311,0.22%,0.02%,,,,,,,,,,,,,,,,77,035,0.03%,,
1,Bristol District,119,Town of Marion,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,764,0.24%,0.02%,,,,,,,,,,,,,,,,52,764,0.02%,,
1,Bristol District,119,Town of Marion,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,14,105,0.07%,0.01%,,,,,,,,,,,,,,,,,,,,,,14,105,0.01%,,
1,Bristol District,119,Town of Marion,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,15,229,0.08%,0.01%,,,,,,,,,,,,,,,,,,,,,,15,229,0.01%,,
1,Bristol District,119,Town of Marion Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,335,0.15%,0.01%,,,,52,764,0.24%,0.02%,,,,,,,,,,,,,,,,82,098,0.04%,,
1,Bristol District,146,City of Norton,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,032,0.03%,0.00%,,,,28,254,0.13%,0.01%,,,,,,,,,,,,,,,,33,286,0.01%,,
1,Bristol District,146,City of Norton,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,8,570,0.04%,0.00%,,,,2,899,0.01%,0.00%,,,,,,,,,,,,,,,,11,469,0.01%,,
1,Bristol District,146,City of Norton,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,17,686,0.09%,0.01%,,,,,,,,,,,,,,,,,,,,,,17,686,0.01%,,
1,Bristol District,146,City of Norton Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,288,0.16%,0.01%,,,,31,152,0.14%,0.01%,,,,,,,,,,,,,,,,62,441,0.03%,,
1,Bristol District,148,Town of Richlands,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,864,0.11%,0.01%,,,,,,,,,,,,,,,,24,864,0.01%,,
1,Bristol District,148,Town of Richlands,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,9,719,0.05%,0.00%,,,,1,239,0.01%,0.00%,,,,,,,,,,,,,,,,10,958,0.00%,,
1,Bristol District,148,Town of Richlands,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,31,903,0.16%,0.01%,,,,,,,,,,,,,,,,,,,,,,31,903,0.01%,,
1,Bristol District,148,Town of Richlands Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,622,0.21%,0.02%,,,,26,102,0.12%,0.01%,,,,,,,,,,,,,,,,67,724,0.03%,,
1,Bristol District,295,Town of Saltville,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,7,197,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,7,197,0.00%,,
1,Bristol District,295,Town of Saltville,9,Rural Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,17,386,0.09%,0.01%,,,,,,,,,,,,,,,,,,,,,,17,386,0.01%,,
1,Bristol District,295,Town of Saltville Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,583,0.13%,0.01%,,,,,,,,,,,,,,,,,,,,,,24,583,0.01%,,
1,Bristol District,158,Town of Tazewell,6,Rural Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,167,0.02%,0.00%,,,,,,,,,,,,,,,,5,167,0.00%,,
1,Bristol District,158,Town of Tazewell,7,Rural Major Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,681,0.01%,0.00%,,,,47,599,0.22%,0.02%,,,,,,,,,,,,,,,,49,279,0.02%,,
1,Bristol District,158,Town of Tazewell,9,Rural Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,8,336,0.04%,0.00%,,,,,,,,,,,,,,,,,,,,,,8,336,0.00%,,
1,Bristol District,158,Town of Tazewell Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,016,0.05%,0.00%,,,,52,766,0.24%,0.02%,,,,,,,,,,,,,,,,62,782,0.03%,,
1,Bristol District,329,Town of Wise,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,23,308,0.12%,0.01%,,,,22,057,0.10%,0.01%,,,,,,,,,,,,,,,,45,365,0.02%,,
1,Bristol District,329,Town of Wise,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,3,124,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,3,124,0.00%,,
1,Bristol District,329,Town of Wise,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,787,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,1,787,0.00%,,
1,Bristol District,329,Town of Wise Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,220,0.14%,0.01%,,,,22,057,0.10%,0.01%,,,,,,,,,,,,,,,,50,276,0.02%,,
1,Bristol District,139,Town of Wytheville,14,Urban Principal Arterial - Other,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,629,0.13%,0.01%,,,,,,,,,,,,,,,,28,629,0.01%,,
1,Bristol District,139,Town of Wytheville,16,Urban Minor Arterial,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,14,380,0.07%,0.01%,,,,27,817,0.13%,0.01%,,,,,,,,,,,,,,,,42,197,0.02%,,
1,Bristol District,139,Town of Wytheville,17,Urban Collector,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,22,317,0.11%,0.01%,,,,4,647,0.02%,0.00%,,,,,,,,,,,,,,,,26,964,0.01%,,
1,Bristol District,139,Town of Wytheville,19,Urban Local System,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,31,447,0.16%,0.01%,,,,,,,,,,,,,,,,,,,,,,31,447,0.01%,,
1,Bristol District,139,Town of Wytheville Total:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,143,0.35%,0.03%,,,,61,093,0.28%,0.03%,,,,,,,,,,,,,,,,129,237,0.06%,,
1,Bristol District,,Bristol District Total:,,,,,,2,406,037,5.97%,1.07%,,,,5,076,066,7.38%,2.25%,,,,4,048,561,6.09%,1.80%,,,,,,,,,,510,383,2.61%,0.23%,,,,620,638,2.83%,0.28%,,,,,,,,,,,,,,,,12,661,685,5.62%,,
2,Salem District,009,Bedford County,2,Rural Principal Arterial - Other,,,              ,,,,,,,417,486,0.61%,0.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,486,0.19%,,
2,Salem District,009,Bedford County,6,Rural Minor Arterial,,,              ,,,,,,,390,309,0.57%,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,309,0.17%,,
2,Salem District,009,Bedford County,7,Rural Major Collector,,,              ,240,132,0.60%,0.11%,,,,70,633,0.10%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,765,0.14%,,
2,Salem District,009,Bedford County,8,Rural Minor Collector,,,              ,8,908,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,908,0.00%,,
2,Salem District,009,Bedford County,9,Rural Local System,,,              ,196,303,0.49%,0.09%,,,,27,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,331,0.09%,,
2,Salem District,009,Bedford County,14,Urban Principal Arterial - Other,,,              ,,,,,,,101,474,0.15%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,474,0.05%,,
2,Salem District,009,Bedford County,16,Urban Minor Arterial,,,              ,35,744,0.09%,0.02%,,,,124,280,0.18%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,025,0.07%,,
2,Salem District,009,Bedford County,17,Urban Collector,,,              ,65,631,0.16%,0.03%,,,,266,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,897,0.03%,,
2,Salem District,009,Bedford County,19,Urban Local System,,,              ,48,683,0.12%,0.02%,,,,12,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,695,0.02%,,
2,Salem District,009,Bedford County Total:,,,,,,595,401,1.48%,0.26%,,,,1,104,487,1.60%,0.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,699,888,0.76%,,
2,Salem District,011,Botetourt County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,808,595,1.22%,0.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,595,0.36%,,
2,Salem District,011,Botetourt County,2,Rural Principal Arterial - Other,,,              ,,,,,,,243,474,0.35%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,474,0.11%,,
2,Salem District,011,Botetourt County,7,Rural Major Collector,,,              ,56,677,0.14%,0.03%,,,,71,443,0.10%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,120,0.06%,,
2,Salem District,011,Botetourt County,8,Rural Minor Collector,,,              ,13,923,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,923,0.01%,,
2,Salem District,011,Botetourt County,9,Rural Local System,,,              ,75,188,0.19%,0.03%,,,,12,082,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,269,0.04%,,
2,Salem District,011,Botetourt County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,211,652,0.32%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,652,0.09%,,
2,Salem District,011,Botetourt County,14,Urban Principal Arterial - Other,,,              ,,,,,,,306,536,0.45%,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,536,0.14%,,
2,Salem District,011,Botetourt County,17,Urban Collector,,,              ,66,377,0.16%,0.03%,,,,22,030,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,407,0.04%,,
2,Salem District,011,Botetourt County,19,Urban Local System,,,              ,28,074,0.07%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,074,0.01%,,
2,Salem District,011,Botetourt County Total:,,,,,,240,239,0.60%,0.11%,,,,655,564,0.95%,0.29%,,,,1,020,247,1.53%,0.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,916,050,0.85%,,
2,Salem District,017,Carroll County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,875,121,1.32%,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,121,0.39%,,
2,Salem District,017,Carroll County,6,Rural Minor Arterial,,,              ,,,,,,,249,462,0.36%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,462,0.11%,,
2,Salem District,017,Carroll County,7,Rural Major Collector,,,              ,124,243,0.31%,0.06%,,,,93,351,0.14%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,595,0.10%,,
2,Salem District,017,Carroll County,8,Rural Minor Collector,,,              ,15,441,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,441,0.01%,,
2,Salem District,017,Carroll County,9,Rural Local System,,,              ,113,037,0.28%,0.05%,,,,297,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,334,0.05%,,
2,Salem District,017,Carroll County,14,Urban Principal Arterial - Other,,,              ,,,,,,,32,715,0.05%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,715,0.01%,,
2,Salem District,017,Carroll County,16,Urban Minor Arterial,,,              ,4,158,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,158,0.00%,,
2,Salem District,017,Carroll County,17,Urban Collector,,,              ,265,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,0.00%,,
2,Salem District,017,Carroll County,19,Urban Local System,,,              ,1,060,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,060,0.00%,,
2,Salem District,017,Carroll County Total:,,,,,,258,205,0.64%,0.11%,,,,375,826,0.55%,0.17%,,,,875,121,1.32%,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,509,151,0.67%,,
2,Salem District,022,Craig County,7,Rural Major Collector,,,              ,11,788,0.03%,0.01%,,,,62,866,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,654,0.03%,,
2,Salem District,022,Craig County,8,Rural Minor Collector,,,              ,2,007,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,007,0.00%,,
2,Salem District,022,Craig County,9,Rural Local System,,,              ,23,157,0.06%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,157,0.01%,,
2,Salem District,022,Craig County Total:,,,,,,36,952,0.09%,0.02%,,,,62,866,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,818,0.04%,,
2,Salem District,031,Floyd County,6,Rural Minor Arterial,,,              ,,,,,,,185,829,0.27%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,829,0.08%,,
2,Salem District,031,Floyd County,7,Rural Major Collector,,,              ,60,424,0.15%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,424,0.03%,,
2,Salem District,031,Floyd County,8,Rural Minor Collector,,,              ,12,689,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,689,0.01%,,
2,Salem District,031,Floyd County,9,Rural Local System,,,              ,61,516,0.15%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,516,0.03%,,
2,Salem District,031,Floyd County Total:,,,,,,134,629,0.33%,0.06%,,,,185,829,0.27%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,459,0.14%,,
2,Salem District,033,Franklin County,2,Rural Principal Arterial - Other,,,              ,,,,,,,513,405,0.75%,0.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,405,0.23%,,
2,Salem District,033,Franklin County,6,Rural Minor Arterial,,,              ,,,,,,,255,767,0.37%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,767,0.11%,,
2,Salem District,033,Franklin County,7,Rural Major Collector,,,              ,295,713,0.73%,0.13%,,,,62,568,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,281,0.16%,,
2,Salem District,033,Franklin County,8,Rural Minor Collector,,,              ,46,804,0.12%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,804,0.02%,,
2,Salem District,033,Franklin County,9,Rural Local System,,,              ,223,817,0.56%,0.10%,,,,568,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,385,0.10%,,
2,Salem District,033,Franklin County Total:,,,,,,566,334,1.41%,0.25%,,,,832,308,1.21%,0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,398,642,0.62%,,
2,Salem District,035,Giles County,2,Rural Principal Arterial - Other,,,              ,,,,,,,323,489,0.47%,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323,489,0.14%,,
2,Salem District,035,Giles County,6,Rural Minor Arterial,,,              ,,,,,,,62,162,0.09%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,162,0.03%,,
2,Salem District,035,Giles County,7,Rural Major Collector,,,              ,20,570,0.05%,0.01%,,,,53,737,0.08%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,306,0.03%,,
2,Salem District,035,Giles County,8,Rural Minor Collector,,,              ,4,272,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,272,0.00%,,
2,Salem District,035,Giles County,9,Rural Local System,,,              ,39,600,0.10%,0.02%,,,,32,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,632,0.02%,,
2,Salem District,035,Giles County Total:,,,,,,64,442,0.16%,0.03%,,,,439,420,0.64%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,862,0.22%,,
2,Salem District,044,Henry County,2,Rural Principal Arterial - Other,,,              ,,,,,,,158,393,0.23%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,393,0.07%,,
2,Salem District,044,Henry County,6,Rural Minor Arterial,,,              ,,,,,,,132,892,0.19%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,892,0.06%,,
2,Salem District,044,Henry County,7,Rural Major Collector,,,              ,135,122,0.34%,0.06%,,,,0,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,122,0.06%,,
2,Salem District,044,Henry County,8,Rural Minor Collector,,,              ,14,401,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,401,0.01%,,
2,Salem District,044,Henry County,9,Rural Local System,,,              ,114,485,0.28%,0.05%,,,,711,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,196,0.05%,,
2,Salem District,044,Henry County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,225,649,0.33%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,649,0.10%,,
2,Salem District,044,Henry County,14,Urban Principal Arterial - Other,,,              ,4,989,0.01%,0.00%,,,,339,165,0.49%,0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,153,0.15%,,
2,Salem District,044,Henry County,16,Urban Minor Arterial,,,              ,49,629,0.12%,0.02%,,,,141,735,0.21%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,364,0.09%,,
2,Salem District,044,Henry County,17,Urban Collector,,,              ,55,528,0.14%,0.02%,,,,32,061,0.05%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,588,0.04%,,
2,Salem District,044,Henry County,19,Urban Local System,,,              ,59,242,0.15%,0.03%,,,,156,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,398,0.03%,,
2,Salem District,044,Henry County Total:,,,,,,433,395,1.08%,0.19%,,,,1,030,762,1.50%,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,464,157,0.65%,,
2,Salem District,060,Montgomery County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,925,173,1.39%,0.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,173,0.41%,,
2,Salem District,060,Montgomery County,2,Rural Principal Arterial - Other,,,              ,,,,,,,48,376,0.07%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,376,0.02%,,
2,Salem District,060,Montgomery County,6,Rural Minor Arterial,,,              ,,,,,,,202,932,0.29%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,932,0.09%,,
2,Salem District,060,Montgomery County,7,Rural Major Collector,,,              ,161,931,0.40%,0.07%,,,,77,950,0.11%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,881,0.11%,,
2,Salem District,060,Montgomery County,8,Rural Minor Collector,,,              ,18,804,0.05%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,804,0.01%,,
2,Salem District,060,Montgomery County,9,Rural Local System,,,              ,91,553,0.23%,0.04%,,,,920,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,473,0.04%,,
2,Salem District,060,Montgomery County,11,Urban Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,211,519,0.32%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,519,0.09%,,
2,Salem District,060,Montgomery County,12,Urban Principal Arterial - Other Freeways or Expressways,,,              ,,,,,,,350,530,0.51%,0.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,530,0.16%,,
2,Salem District,060,Montgomery County,14,Urban Principal Arterial - Other,,,              ,,,,,,,48,691,0.07%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,691,0.02%,,
2,Salem District,060,Montgomery County,16,Urban Minor Arterial,,,              ,5,403,0.01%,0.00%,,,,74,516,0.11%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,918,0.04%,,
2,Salem District,060,Montgomery County,17,Urban Collector,,,              ,2,165,0.01%,0.00%,,,,7,711,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,876,0.00%,,
2,Salem District,060,Montgomery County,19,Urban Local System,,,              ,15,090,0.04%,0.01%,,,,7,584,0.01%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,673,0.01%,,
2,Salem District,060,Montgomery County Total:,,,,,,294,946,0.73%,0.13%,,,,819,209,1.19%,0.36%,,,,1,136,692,1.71%,0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,250,847,1.00%,,
2,Salem District,070,Patrick County,6,Rural Minor Arterial,,,              ,,,,,,,200,016,0.29%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,016,0.09%,,
2,Salem District,070,Patrick County,7,Rural Major Collector,,,              ,68,661,0.17%,0.03%,,,,42,490,0.06%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,151,0.05%,,
2,Salem District,070,Patrick County,8,Rural Minor Collector,,,              ,13,906,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,906,0.01%,,
2,Salem District,070,Patrick County,9,Rural Local System,,,              ,80,866,0.20%,0.04%,,,,5,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,871,0.04%,,
2,Salem District,070,Patrick County Total:,,,,,,163,433,0.41%,0.07%,,,,242,511,0.35%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405,944,0.18%,,
2,Salem District,077,Pulaski County,1,Rural Principal Arterial - Interstate,,,              ,,,,,,,,,,,,,674,156,1.01%,0.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,156,0.30%,,
2,Salem District,077,Pulaski County,6,Rural Minor Arterial,,,              ,,,,,,,203,684,0.30%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,684,0.09%,,
2,Salem District,077,Pulaski County,7,Rural Major Collector,,,              ,108,199,0.27%,0.05%,,,,26,227,0.04%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,426,0.06%,,
2,Salem District,077,Pulaski County,8,Rural Minor Collector,,,              ,11,448,0.03%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,448,0.01%,,
2,Salem District,077,Pulaski County,9,Rural Local System,,,              ,78,349,0.19%,0.03%,,,,11,915,0.02%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,264,0.04%,,
2,Salem District,077,Pulaski County,14,Urban Principal Arterial - Other,,,              ,,,,,,,90,580,0.13%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,580,0.04%,,
2,Salem District,077,Pulaski County,17,Urban Collector,,,              ,6,192,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,192,0.00%,,
2,Salem District,077,Pulaski County,19,Urban Local System,,,              ,9,348,0.02%,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,348,0.00%,,
