ReportID:,2230,DataYear:,2008,,ReportID:,2230,DataYear:,2008,,ReportID:,2230,DataYear:,2008,,ReportID:,2230,DataYear:,2008,,ReportID:,2230,DataYear:,2008,,ReportID:,2230,DataYear:,2008,Prepared,7/14/2009
1,Southwestern Region,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,577,0.00%,0.00%,10.64,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,577,0.00%,10.64,0.01%
1,Southwestern Region,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,19,971,0.02%,0.01%,10.64,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,19,971,0.01%,10.64,0.01%
1,Southwestern Region,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,294,0.00%,0.00%,10.64,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,294,0.00%,10.64,0.01%
1,Southwestern Region,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,136,0.00%,0.00%,10.64,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,136,0.00%,10.64,0.01%
1,Southwestern Region,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,171,0.00%,0.00%,10.64,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,171,0.00%,10.64,0.01%
1,Southwestern Region,071,Pittsylvania County,12,Urban Principal Arterial - Other Freeways or Expressways,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,0.00%,10.64,0.11%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,10.64,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,378,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,378,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,84,517,0.09%,0.04%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,84,517,0.04%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,18,229,0.02%,0.01%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,229,0.01%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,408,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,408,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,681,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,681,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,356,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,356,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,44,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,44,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,340,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,340,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,594,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,594,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,42,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,42,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,52,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,52,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,3,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,9.03,0.09%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,9.03,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,01,Motorcycles,              ,161,0.00%,0.00%,5.57,0.01%,0.01%,1,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,162,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,02,Passenger Cars,              ,25,867,0.04%,0.01%,5.57,0.01%,0.01%,347,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,214,0.01%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,5,841,0.01%,0.00%,5.57,0.01%,0.01%,73,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,914,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,04,Busses,              ,96,0.00%,0.00%,5.57,0.01%,0.01%,2,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,98,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,133,0.00%,0.00%,5.57,0.01%,0.01%,4,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,137,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,77,0.00%,0.00%,5.57,0.01%,0.01%,1,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,78,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,9,0.00%,0.00%,5.57,0.01%,0.01%,0,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,32,0.00%,0.00%,5.57,0.01%,0.01%,0,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,32,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,73,0.00%,0.00%,5.57,0.01%,0.01%,0,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,73,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,5.57,0.01%,0.01%,0,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,5.57,0.01%,0.01%,0,0.00%,0.00%,0.16,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,5.73,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,01,Motorcycles,              ,83,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,83,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,02,Passenger Cars,              ,9,402,0.01%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,402,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,2,383,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,383,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,04,Busses,              ,91,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,91,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,90,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,90,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,30,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,4,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,13,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,09,Five Axle Single Trailers,              ,57,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,10.47,0.02%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,10.47,0.01%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,01,Motorcycles,              ,22,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,02,Passenger Cars,              ,31,103,0.05%,0.01%,67.51,0.11%,0.09%,184,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,31,288,0.01%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,264,0.00%,0.00%,67.51,0.11%,0.09%,2,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,266,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,04,Busses,              ,7,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,22,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,22,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,06,Three Axle Single Unit Trucks,              ,27,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,27,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,08,Four Axle or Fewer Single Trailers,              ,9,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,09,Five Axle Single Trailers,              ,132,0.00%,0.00%,67.51,0.11%,0.09%,1,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,132,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County,19,Urban Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,67.51,0.11%,0.09%,0,0.00%,0.00%,0.40,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,67.91,0.09%
1,Southwestern Region,071,Pittsylvania County Total:,,,,,,707,118,1.06%,0.31%,1,455.55,2.32%,1.97%,1,187,996,1.28%,0.53%,197.36,1.98%,0.27%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,895,114,0.84%,1,652.91,2.24%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,619,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,619,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,198,327,0.21%,0.09%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,198,327,0.09%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,63,096,0.07%,0.03%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,63,096,0.03%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,397,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,397,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,484,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,484,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,2,685,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,685,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,548,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,548,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,595,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,595,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,30,783,0.03%,0.01%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,30,783,0.01%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,671,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,671,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,074,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,074,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,156,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,156,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,2,Rural Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,0.00%,41.05,0.41%,0.06%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,41.05,0.06%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,575,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,575,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,87,996,0.09%,0.04%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,87,996,0.04%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,26,688,0.03%,0.01%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,26,688,0.01%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,938,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,938,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,363,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,363,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,1,268,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,268,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,684,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,684,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,802,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,802,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,6,919,0.01%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,919,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,198,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,198,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,345,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,345,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,24,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,6,Rural Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,21.65,0.22%,0.03%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,21.65,0.03%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,01,Motorcycles,              ,293,0.00%,0.00%,79.14,0.13%,0.11%,46,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,339,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,02,Passenger Cars,              ,44,533,0.07%,0.02%,79.14,0.13%,0.11%,13,171,0.01%,0.01%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,57,704,0.03%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,13,881,0.02%,0.01%,79.14,0.13%,0.11%,3,743,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,625,0.01%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,04,Busses,              ,130,0.00%,0.00%,79.14,0.13%,0.11%,46,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,176,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,432,0.00%,0.00%,79.14,0.13%,0.11%,152,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,583,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,371,0.00%,0.00%,79.14,0.13%,0.11%,120,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,491,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,88,0.00%,0.00%,79.14,0.13%,0.11%,25,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,114,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,185,0.00%,0.00%,79.14,0.13%,0.11%,53,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,238,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,360,0.00%,0.00%,79.14,0.13%,0.11%,179,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,539,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,23,0.00%,0.00%,79.14,0.13%,0.11%,20,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,43,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,79.14,0.13%,0.11%,1,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,7,Rural Major Collector,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,79.14,0.13%,0.11%,0,0.00%,0.00%,4.54,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,83.68,0.11%
1,Southwestern Region,073,Prince Edward County,8,Rural Minor Collector,01,Motorcycles,              ,50,0.00%,0.00%,35.17,0.06%,0.05%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,50,0.00%,35.17,0.05%
