781731, 124,08758,     ,124-8758,High St,124,City of Portsmouth,124,City of Portsmouth,0.12,US 17 Frederick Blvd,US 58 Airline Blvd,18000,G,98%,1%,1%,0%,0%,0%,F,0.0844,F,0.6430,19000,G,2008,,,,,,,,,,,,,,,
660676, 124,08758,     ,124-8758,High St,124,City of Portsmouth,124,City of Portsmouth,0.22,Airline Blvd,Mt Vernon Ave,14000,G,98%,1%,1%,0%,0%,0%,F,0.0805,F,0.5092,15000,G,2008,,,,,,,,,,,,,,,
660450, 124,08758,     ,124-8758,High St,124,City of Portsmouth,124,City of Portsmouth,0.47,Mt Vernon Ave,ML King Frwy,15000,G,98%,1%,1%,0%,0%,0%,F,0.0911,F,0.6217,16000,G,2008,,,,,,,,,,,,,,,
660451, 124,08758,     ,124-8758,High St,124,City of Portsmouth,124,City of Portsmouth,0.79,ML King Frwy,Elm Ave,17000,G,98%,1%,1%,0%,0%,0%,C,0.0886,F,0.6402,19000,G,2008,,,,,,,,,,,,,,,
660675, 124,08758,     ,124-8758,High St,124,City of Portsmouth,124,City of Portsmouth,0.32,Elm Ave,Effingham St,11000,G,98%,1%,1%,0%,0%,0%,F,0.0832,F,0.6873,12000,G,2008,,,,,,,,,,,,,,,
660452, 124,08758,     ,124-8758,High St,124,City of Portsmouth,124,City of Portsmouth,0.51,Effingham St,Crawford St,7100,G,98%,1%,1%,0%,0%,0%,F,0.0876,F,0.5337,7600,G,2008,,,,,,,,,,,,,,,
660639, 124,08759,     ,124-8759,McLean St,124,City of Portsmouth,124,City of Portsmouth,0.92,Greenwood Dr,Airline Blvd,6300,G,98%,1%,1%,0%,0%,0%,F,0.1067,F,0.5369,6900,G,2008,,,,,,,,,,,,,,,
660629, 124,08760,     ,124-8760,Lincoln St,124,City of Portsmouth,124,City of Portsmouth,0.83,Deep Creek Blvd,Effingham St,2900,G,99%,0%,1%,0%,0%,0%,F,0.0878,F,0.6000,3100,G,2008,,,,,,,,,,,,,,,
660628, 124,08760,     ,124-8760,Lincoln St,124,City of Portsmouth,124,City of Portsmouth,0.66,Effingham St,First St,2900,G,99%,0%,1%,0%,0%,0%,F,0.1704,F,0.9572,3200,G,2008,,,,,,,,,,,,,,,
660488, 124,08761,     ,124-8761,Port Centre Pkwy,124,City of Portsmouth,124,City of Portsmouth,0.67,Portsmouth Blvd,Crawford St Near I-264,10000,G,99%,0%,1%,0%,0%,0%,C,0.1272,F,0.9159,11000,G,2008,,,,,,,,,,,,,,,
660689, 124,08761,     ,124-8761,Court St,124,City of Portsmouth,124,City of Portsmouth,0.21,Crawford St near I-264,County St,8500,G,97%,1%,2%,0%,0%,0%,F,0.0880,F,0.5622,9200,G,2008,,,,,,,,,,,,,,,
660418, 124,08761,     ,124-8761,Court St,124,City of Portsmouth,124,City of Portsmouth,0.11,County St,High St,7400,G,97%,1%,2%,0%,0%,0%,C,0.0977,F,0.5757,8000,G,2008,,,,,,,,,,,,,,,
660645, 124,08761,     ,124-8761,Court St,124,City of Portsmouth,124,City of Portsmouth,0.11,High St,London St,3900,G,97%,1%,2%,0%,0%,0%,F,0.1057,F,0.5141,4200,G,2008,,,,,,,,,,,,,,,
660646, 124,08761,     ,124-8761,Court St,124,City of Portsmouth,124,City of Portsmouth,0.23,London St,Crawford Pkwy,1200,G,97%,1%,2%,0%,0%,0%,F,0.1303,F,0.7545,1300,G,2008,,,,,,,,,,,,,,,
781732, 124,08762,     ,124-8762,South St,124,City of Portsmouth,124,City of Portsmouth,0.10,Columbus Avenue,Swanson Parkway,3600,G,97%,2%,0%,0%,0%,0%,F,0.0985,F,0.9017,3900,G,2008,,,,,,,,,,,,,,,
660631, 124,08762,     ,124-8762,South St,124,City of Portsmouth,124,City of Portsmouth,0.09,Swanson Pkwy,Des Moines Ave,5500,G,97%,2%,0%,0%,0%,0%,F,0.0938,F,0.8391,5900,G,2008,,,,,,,,,,,,,,,
660471, 124,08762,     ,124-8762,South St,124,City of Portsmouth,124,City of Portsmouth,0.38,Des Moines Ave,Elm Ave,8600,G,97%,2%,0%,0%,0%,0%,C,0.0829,F,0.5758,9300,G,2008,,,,,,,,,,,,,,,
660630, 124,08762,     ,124-8762,South St,124,City of Portsmouth,124,City of Portsmouth,0.34,Elm Ave,Effingham St,2500,G,97%,2%,0%,0%,0%,0%,F,0.0775,F,0.5146,2700,G,2008,,,,,,,,,,,,,,,
560033, 124,00000,     ,124-0,Amherst Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Clover Hill Dr,Ferguson Dr,90,G,,,,,,,X,0.1852,F,0.5714,100,G,2008,,,,,,,,,,,,,,,
560811, 124,00000,     ,124-0,Bain St,124,City of Portsmouth,124,City of Portsmouth,0.00,Williamsburg Ave,Peninsula Ave,160,G,,,,,,,X,0.1347,F,0.0000,170,G,2008,,,,,,,,,,,,,,,
560026, 124,00000,     ,124-0,Baldwin Ave,124,City of Portsmouth,124,City of Portsmouth,0.00,Fulton Ave,Deep Creek Blvd,210,G,,,,,,,X,0.1053,F,0.0000,220,G,2008,,,,,,,,,,,,,,,
560003, 124,00000,     ,124-0,Brookmere Lane,124,City of Portsmouth,124,City of Portsmouth,0.00,Heather Rd,Summerset Dr,150,G,,,,,,,X,0.1424,F,0.0000,160,G,2008,,,,,,,,,,,,,,,
560800, 124,00000,     ,124-0,Brunswick Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Chumley Rd,Tatem Dr,820,G,,,,,,,X,0.1372,F,0.0000,880,G,2008,,,,,,,,,,,,,,,
560029, 124,00000,     ,124-0,Cambridge Avenue,124,City of Portsmouth,124,City of Portsmouth,0.00,Glasgow St,North St,200,G,,,,,,,X,0.1223,F,0.5686,210,G,2008,,,,,,,,,,,,,,,
560813, 124,00000,     ,124-0,Canterbury Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Midfield Pkwy,Templar Dr,480,G,,,,,,,X,0.0864,F,0.5176,520,G,2008,,,,,,,,,,,,,,,
560034, 124,00000,     ,124-0,Cardinal Lane,124,City of Portsmouth,124,City of Portsmouth,0.00,Manor Ave,Thornwood St,510,G,,,,,,,X,0.0946,F,0.0000,550,G,2008,,,,,,,,,,,,,,,
560814, 124,00000,     ,124-0,Courtney Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Hatton Pt Rd,Dead End,170,G,,,,,,,X,0.1079,F,0.6757,180,G,2008,,,,,,,,,,,,,,,
560011, 124,00000,     ,124-0,Cypress Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Bob White St,Cypress Cir,570,G,,,,,,,X,0.0931,F,0.0000,610,G,2008,,,,,,,,,,,,,,,
560009, 124,00000,     ,124-0,Dale Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Columbus Ave,Nashville Ave,2000,G,,,,,,,X,0.0920,F,0.0000,2100,G,2008,,,,,,,,,,,,,,,
560028, 124,00000,     ,124-0,Darren Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Horne Ave,Greenwood Dr,2700,G,,,,,,,X,0.0914,F,0.0000,2900,G,2008,,,,,,,,,,,,,,,
560036, 124,00000,     ,124-0,Darren Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Bardot Lane,Cavalier Blvd,890,G,,,,,,,X,0.1188,F,0.6744,890,G,2008,,,,,,,,,,,,,,,
560015, 124,00000,     ,124-0,Dominion Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Shamrock Dr,Fairway Dr,130,G,,,,,,,X,0.1165,F,0.0000,140,G,2008,,,,,,,,,,,,,,,
560007, 124,00000,     ,124-0,Duke St,124,City of Portsmouth,124,City of Portsmouth,0.00,Richmond Ave,Parker Ave,1400,G,,,,,,,X,0.1009,F,0.0000,1500,G,2008,,,,,,,,,,,,,,,
560005, 124,00000,     ,124-0,Forrest Hills Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Merrifield Blvd,Burrland Rd,180,G,,,,,,,X,0.1061,F,0.0000,190,G,2008,,,,,,,,,,,,,,,
560803, 124,00000,     ,124-0,Frailey Pl,124,City of Portsmouth,124,City of Portsmouth,0.00,Gills Rd,Fiske St,800,G,,,,,,,X,0.1539,F,0.0000,860,G,2008,,,,,,,,,,,,,,,
560037, 124,00000,     ,124-0,Gillis Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,George Washington Hwy,Aylwin Rd,620,G,,,,,,,X,0.1014,F,0.5469,620,G,2008,,,,,,,,,,,,,,,
560807, 124,00000,     ,124-0,Glasgow St,124,City of Portsmouth,124,City of Portsmouth,0.00,Potomac Ave,Vermont Ave,1600,G,,,,,,,X,0.0856,F,0.0000,1700,G,2008,,,,,,,,,,,,,,,
560022, 124,00000,     ,124-0,Greenland Blvd,124,City of Portsmouth,124,City of Portsmouth,0.00,Bolling Rd,Portsmouth Blvd,1900,G,,,,,,,X,0.0912,F,0.0000,2000,G,2008,,,,,,,,,,,,,,,
560027, 124,00000,     ,124-0,Halifax Ave,124,City of Portsmouth,124,City of Portsmouth,0.00,Columbia St,County St,750,G,,,,,,,X,0.1051,F,0.0000,800,G,2008,,,,,,,,,,,,,,,
560002, 124,00000,     ,124-0,Hawthorne Lane,124,City of Portsmouth,124,City of Portsmouth,0.00,Twin Pines Rd,Heather Rd,210,G,,,,,,,X,0.1100,F,0.0000,220,G,2008,,,,,,,,,,,,,,,
560035, 124,00000,     ,124-0,Independence St,124,City of Portsmouth,124,City of Portsmouth,0.00,Kirby St,Appomattox Ave,290,G,,,,,,,X,0.1744,F,0.0000,310,G,2008,,,,,,,,,,,,,,,
560008, 124,00000,     ,124-0,Jefferson St,124,City of Portsmouth,124,City of Portsmouth,0.00,Elm Ave,Pearl St,1700,G,,,,,,,X,0.0977,F,0.0000,1900,G,2008,,,,,,,,,,,,,,,
560016, 124,00000,     ,124-0,Jefferson St,124,City of Portsmouth,124,City of Portsmouth,0.00,Green Street,7th Street,1000,G,,,,,,,X,0.1097,F,0.5746,1000,G,2008,,,,,,,,,,,,,,,
560006, 124,00000,     ,124-0,King St,124,City of Portsmouth,124,City of Portsmouth,0.00,Yorktown Ave,Williamsburg Ave,190,G,,,,,,,X,0.1535,F,0.0000,200,G,2008,,,,,,,,,,,,,,,
560810, 124,00000,     ,124-0,Lancaster Ave,124,City of Portsmouth,124,City of Portsmouth,0.00,Race St,Griffin St,90,G,,,,,,,X,0.1290,F,0.0000,100,G,2008,,,,,,,,,,,,,,,
560030, 124,00000,     ,124-0,Magnolia St,124,City of Portsmouth,124,City of Portsmouth,0.00,Astor Ave,Killian Ave,430,G,,,,,,,X,0.0945,F,0.0000,460,G,2008,,,,,,,,,,,,,,,
560013, 124,00000,     ,124-0,Mayflower Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Florence Rd,Hodges Ferry Rd,560,G,,,,,,,X,0.1408,F,0.0000,610,G,2008,,,,,,,,,,,,,,,
560021, 124,00000,     ,124-0,McClean Sts,124,City of Portsmouth,124,City of Portsmouth,0.00,Lugar Ct,Vickers Ct,1200,G,,,,,,,X,0.1180,F,0.0000,1300,G,2008,,,,,,,,,,,,,,,
560808, 124,00000,     ,124-0,Meander Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Broad St,Chautauqua Ave,470,G,,,,,,,X,0.1355,F,0.0000,510,G,2008,,,,,,,,,,,,,,,
560812, 124,00000,     ,124-0,Morro Blvd,124,City of Portsmouth,124,City of Portsmouth,0.00,Wycliff Rd,Saxon Rd,380,G,,,,,,,X,0.1205,F,0.0000,410,G,2008,,,,,,,,,,,,,,,
560804, 124,00000,     ,124-0,Nicholson St,124,City of Portsmouth,124,City of Portsmouth,0.00,Afton Pkwy,Harris Rd,710,G,,,,,,,X,0.0865,F,0.0000,770,G,2008,,,,,,,,,,,,,,,
560014, 124,00000,     ,124-0,Nottingham Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Snead Fairway,Yorkshire Rd,220,G,,,,,,,X,0.1367,F,0.0000,240,G,2008,,,,,,,,,,,,,,,
560805, 124,00000,     ,124-0,Oak St,124,City of Portsmouth,124,City of Portsmouth,0.00,Marshall Ave,Wilcox Ave,1200,G,,,,,,,X,0.0834,F,0.0000,1300,G,2008,,,,,,,,,,,,,,,
560031, 124,00000,     ,124-0,Old Farm Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Kenny Lane,Redbarn Rd,300,G,,,,,,,X,0.1028,F,0.0000,320,G,2008,,,,,,,,,,,,,,,
560025, 124,00000,     ,124-0,Progress Ave,124,City of Portsmouth,124,City of Portsmouth,0.00,Jackson St,Monroe St,40,G,,,,,,,X,0.1910,F,0.0000,45,G,2008,,,,,,,,,,,,,,,
560001, 124,00000,     ,124-0,River Shore Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Hedgerow Lane,Rivermill Cir,2700,G,,,,,,,X,0.0947,F,0.5843,2900,G,2008,,,,,,,,,,,,,,,
560012, 124,00000,     ,124-0,Robin Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Bob White St,Portsmouth Blvd,210,G,,,,,,,X,0.1265,F,0.0000,220,G,2008,,,,,,,,,,,,,,,
560802, 124,00000,     ,124-0,Smithfield Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Beechdale Rd,Deep Creek Blvd,600,G,,,,,,,X,0.1118,F,0.0000,640,G,2008,,,,,,,,,,,,,,,
560010, 124,00000,     ,124-0,Staunton Ave,124,City of Portsmouth,124,City of Portsmouth,0.00,Palmer St,Jefferson St .,180,G,,,,,,,X,0.1047,F,0.0000,190,G,2008,,,,,,,,,,,,,,,
560023, 124,00000,     ,124-0,Stratford St,124,City of Portsmouth,124,City of Portsmouth,0.00,Eisenhower Circle,Truman Circle,2100,G,,,,,,,X,0.0961,F,0.0000,2300,G,2008,,,,,,,,,,,,,,,
560032, 124,00000,     ,124-0,Sugar Creek Cir,124,City of Portsmouth,124,City of Portsmouth,0.00,Augustine Cir,Gateway Dr,290,G,,,,,,,X,0.1367,F,0.0000,320,G,2008,,,,,,,,,,,,,,,
560801, 124,00000,     ,124-0,Tazewell St,124,City of Portsmouth,124,City of Portsmouth,0.00,Greenwood Dr,Freedom Ave,960,G,,,,,,,X,0.1351,F,0.0000,1000,G,2008,,,,,,,,,,,,,,,
560816, 124,00000,     ,124-0,Verne Ave,124,City of Portsmouth,124,City of Portsmouth,0.00,Bridges Ave,Garner Ave,50,G,,,,,,,X,0.1961,F,0.7000,50,G,2008,,,,,,,,,,,,,,,
560004, 124,00000,     ,124-0,Weyanoke Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Merrifield Blvd,Burrland Rd,160,G,,,,,,,X,0.1069,F,0.0000,170,G,2008,,,,,,,,,,,,,,,
560815, 124,00000,     ,124-0,Whaley Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,River Edge Dr,Edwin Rd,30,G,,,,,,,X,0.1818,F,0.0000,40,G,2008,,,,,,,,,,,,,,,
560809, 124,00000,     ,124-0,Willett Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,West Rd,Sycamore Rd,4800,G,,,,,,,X,0.1000,F,0.0000,5200,G,2008,,,,,,,,,,,,,,,
560818, 124,00000,     ,124-0,Winchester Dr,124,City of Portsmouth,124,City of Portsmouth,0.00,Caroline Ave,Augusta Ave,1100,G,,,,,,,X,0.0980,F,0.6351,1100,G,2008,,,,,,,,,,,,,,,
560817, 124,00000,     ,124-0,Woodrow St,124,City of Portsmouth,124,City of Portsmouth,0.00,Mount Vernon Ave,Broad St,500,G,,,,,,,X,0.0769,F,0.5385,500,G,2008,,,,,,,,,,,,,,,
560024, 124,00000,     ,124-0,Wright Rd,124,City of Portsmouth,124,City of Portsmouth,0.00,Capelle Rd,Norfolk Rd,320,G,,,,,,,X,0.1175,F,0.0000,340,G,2008,,,,,,,,,,,,,,,
- - - - - - - - - - - - - - - - - - - - - - - - - - - - End of Report - - - - - - - - - - - - - - - - - - - - - - - - - - - - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
