666440,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,1.14,SR 115 Hollins Rd,24th St,37000,G,91%,1%,1%,1%,5%,0%,C,0.0746,F,0.6001,38000,G,2008,,,,,,,,,,,,,,,
666246,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,1.37,24th St,128-8055 King St,30000,G,90%,1%,1%,2%,6%,0%,C,0.0773,F,0.5107,32000,G,2008,,,,,,,,,,,,,,,
666244,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,0.18,128-8055 King St,Roanoke County Line,40000,G,94%,0%,1%,1%,4%,0%,F,0.0746,F,0.5546,42000,G,2008,,,,,,,,,,,,,,,
020203,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,0.66,SR 24 Elm Ave; US 220 Webber Expy,US 11 Williamson Rd,34000,G,92%,1%,1%,1%,5%,0%,F,0.0916,F,1.0000,37000,G,2008,,64000,G,93%,1%,1%,1%,5%,0%,F,0.0880,F,0.5196,71000,G
020200,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,0.31,US 11 Williamson Rd,US 460 Orange Ave,35000,G,92%,1%,1%,1%,5%,0%,F,0.0856,F,1.0000,38000,G,2008,,73000,G,93%,1%,1%,1%,5%,0%,F,,,,81000,G
020201,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,1.68,US 460 Orange Ave,Valley View Blvd,38000,F,92%,1%,1%,1%,5%,0%,F,0.0920,F,1.0000,42000,F,2008,,71000,G,93%,1%,1%,1%,5%,0%,F,0.0904,F,0.5094,79000,G
020198,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,1.11,Valley View Blvd,SR 101 Hershberger Rd,31000,A,92%,1%,1%,1%,5%,0%,C,0.1130,A,1.0000,35000,A,2008,,62000,A,93%,1%,1%,1%,5%,0%,C,0.1090,A,0.0000,69000,A
020196,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,1.75,SR 101 Hershberger Rd,SR 117 Peters Creek Rd,28000,F,92%,1%,1%,1%,5%,0%,F,0.0987,F,1.0000,28000,F,2008,,55000,F,93%,1%,1%,1%,5%,0%,F,0.0924,F,0.5309,56000,F
120029,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,0.77,SR 24 Elm Ave; US 220 Webber Expy,US 11 Williamson Rd,30000,G,93%,1%,1%,1%,5%,0%,F,0.0962,F,1.0000,34000,G,2008,,64000,G,93%,1%,1%,1%,5%,0%,F,0.0880,F,0.5196,71000,G
120030,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,0.45,US 11 Williamson Rd,US 460 Orange Ave,38000,G,93%,1%,1%,1%,5%,0%,F,0.0862,F,1.0000,42000,G,2008,,73000,G,93%,1%,1%,1%,5%,0%,F,,,,81000,G
120039,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,1.41,US 460 Orange Ave,Valley View Blvd,34000,G,93%,1%,1%,1%,5%,0%,F,0.0906,F,1.0000,37000,G,2008,,71000,G,93%,1%,1%,1%,5%,0%,F,0.0904,F,0.5094,79000,G
120031,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,1.49,Valley View Blvd,SR 101 Hershberger Rd,31000,A,93%,1%,1%,1%,5%,0%,C,0.1136,A,1.0000,35000,A,2008,,62000,A,93%,1%,1%,1%,5%,0%,C,0.1090,A,0.0000,69000,A
120032,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,1.33,SR 101 Hershberger Rd,NCL Roanoke,28000,F,93%,1%,1%,1%,5%,0%,F,0.1038,F,1.0000,28000,F,2008,,55000,F,93%,1%,1%,1%,5%,0%,F,0.0924,F,0.5309,56000,F
780330,  FR,00074,     ,FR 74, ,128,City of Roanoke,080,Roanoke County,0.42,SR 101 Ordway Dr,Roanoke County Line,1200,R,,,,,,,X,,,,,,12/04/2006,,,,,,,,,,,,,,,
780821,  FR,00897,     ,FR 897,Frontage Rd,128,City of Roanoke,080,Roanoke County,0.39,US 220 Franklin Rd,Bus US 220,710,R,,,,,,,X,,,,,,11/20/2006,,,,,,,,,,,,,,,
781749, 128,00001,     ,128-1,2nd St SW,128,City of Roanoke,128,City of Roanoke,0.23,"US 221 P, Bus US 220 Franklin Rd",Salem Ave SW,5600,G,96%,1%,3%,0%,0%,0%,F,0.1232,F,0.5783,6000,G,2008,,,,,,,,,,,,,,,
666461, 128,00001,     ,128-1,2nd St SW; Gainsboro Rd NW,128,City of Roanoke,128,City of Roanoke,0.73,Salem Ave SW,Orange Ave NE,9500,G,96%,1%,3%,0%,0%,0%,C,0.1188,F,0.6753,10000,G,2008,,,,,,,,,,,,,,,
796395, 128,00002,     ,128-2,Belle Ave NE,128,City of Roanoke,128,City of Roanoke,0.84,King St NE,ECL Roanoke,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666453, 128,00003,     ,128-3,Wonju St,128,City of Roanoke,128,City of Roanoke,0.18,Bus US 220 Franklin Rd,US 220 Roy Webber Expwy,14000,G,98%,0%,1%,1%,1%,0%,C,0.0928,F,0.5623,15000,G,2008,,,,,,,,,,,,,,,
666454, 128,00003,     ,128-3,Wonju St,128,City of Roanoke,128,City of Roanoke,0.12,US 220 Roy Webber Expwy,Colonial Ave,14000,N,98%,0%,1%,1%,1%,0%,N,0.0928,N,0.5623,15000,N,2008,,,,,,,,,,,,,,,
666824, 128,00004,     ,128-4,Kimball Ave NE,128,City of Roanoke,128,City of Roanoke,0.75,"US 11, US 21, Bus US 220 Williamson Rd",Orange Ave NE,10000,G,98%,0%,1%,1%,1%,0%,F,0.0908,F,0.6728,11000,G,2008,,,,,,,,,,,,,,,
781750, 128,00005,     ,128-5,Plantation Rd NE,128,City of Roanoke,128,City of Roanoke,0.33,US 460 Orange Ave,Mohawk Ave,9000,G,98%,0%,1%,1%,1%,0%,F,0.0826,F,0.5573,9700,G,2008,,,,,,,,,,,,,,,
666528, 128,00005,     ,128-5,Plantation Rd NE,128,City of Roanoke,128,City of Roanoke,0.82,Mohawk Ave NE,SR 115 Liberty Rd NE,7000,G,98%,0%,1%,1%,1%,0%,F,0.0938,F,0.5866,7500,G,2008,,,,,,,,,,,,,,,
666810, 128,00006,     ,128-6,Wells Ave NW,128,City of Roanoke,128,City of Roanoke,0.05,2nd St NW,Gainsborough Rd NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666801, 128,00006,     ,128-6,Wells Ave NW,128,City of Roanoke,128,City of Roanoke,0.13,Gainsborough Rd NW,Jefferson St,8400,G,,,,,,,X,0.1012,F,0.6197,9000,G,2008,,,,,,,,,,,,,,,
666814, 128,00006,     ,128-6,Wells Ave NE,128,City of Roanoke,128,City of Roanoke,0.20,Jefferson St,"US 11, US 221, SR 116 Williamson Rd NE",8400,N,,,,,,,X,0.1012,N,0.6197,9000,N,2008,,,,,,,,,,,,,,,
666809, 128,00007,     ,128-7,Wise Ave SE,128,City of Roanoke,128,City of Roanoke,0.89,Norfolk Ave SE,WCL Vinton; Walnut Ave,7800,G,98%,0%,1%,1%,1%,0%,F,0.1290,F,0.8068,8300,G,2008,,,,,,,,,,,,,,,
666821, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.21,SR 116 Riverland Rd,Industry Ave SE,7000,G,98%,0%,1%,1%,1%,0%,F,0.0991,F,0.5797,7500,G,2008,,,,,,,,,,,,,,,
666530, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.93,Industry Ave SE,SR 24 Bullitt Avenue SE,10000,G,98%,0%,1%,1%,1%,0%,F,0.0970,F,0.5508,11000,G,2008,,,,,,,,,,,,,,,
666535, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.06,SR 24 Bullitt Avenue SE,SR 24 P Jamison Ave SE,10000,N,98%,0%,1%,1%,1%,0%,N,0.0970,N,0.5508,11000,N,2008,,,,,,,,,,,,,,,
666536, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.18,SR 24 P Jamison Ave SE,Tazewell Ave SE,5000,G,98%,0%,1%,1%,1%,0%,F,0.0981,F,0.5837,5400,G,2008,,,,,,,,,,,,,,,
796396, 128,00009,     ,128-9,Campbell Ave SE,128,City of Roanoke,128,City of Roanoke,0.59,US 11; US 221 Williamson Rd SE,Norfolk Ave SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796397, 128,00010,     ,128-10,Norfolk Ave SE,128,City of Roanoke,128,City of Roanoke,0.30,Campbell Ave SE,14th St SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
781762, 128,00011,     ,128-11,Belleview Ave SE,128,City of Roanoke,128,City of Roanoke,0.61,Jefferson St,SR 116 Walnut Ave SE,4500,G,98%,0%,1%,0%,0%,0%,C,0.0932,F,0.7261,4900,G,2008,,,,,,,,,,,,,,,
796438, 128,00013,     ,128-13,Norfolk Ave Connector SE,128,City of Roanoke,128,City of Roanoke,0.03,128-17 Salem Ave SE,Norfolk Ave SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796398, 128,00013,     ,128-13,Norfolk Ave SE,128,City of Roanoke,128,City of Roanoke,0.14,Norfolk Ave Connector SE,128-9 Campbell Ave SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796399, 128,00014,     ,128-14,Williamson Rd SE,128,City of Roanoke,128,City of Roanoke,0.56,S Jefferson St,SR 24 Elm Avenue,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796415, 128,00014,     ,128-14,Williamson Rd SE,128,City of Roanoke,128,City of Roanoke,0.22,SR 24 Elm Avenue SE,US 221 Franklin Rd SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796400, 128,00015,     ,128-15,1st St SW,128,City of Roanoke,128,City of Roanoke,0.04,US 11 Campbell Ave SW,128-17 Salem Ave SW; Gap,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796416, 128,00015,     ,128-15,1st St NW,128,City of Roanoke,128,City of Roanoke,0.09,Centre Ave NW; Gap,128-6 Wells Ave NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796401, 128,00016,     ,128-16,S Jefferson St,128,City of Roanoke,128,City of Roanoke,0.18,"US 221, SR 116 Franklin Rd",US 11 Campbell Ave,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796402, 128,00016,     ,128-16,S Jefferson St,128,City of Roanoke,128,City of Roanoke,0.05,US 11 Campbell Ave,128-17 Salem Ave,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666477, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.34,13th St SW,9th St SW,5100,G,98%,0%,1%,0%,0%,0%,F,0.0831,F,0.5099,5700,G,2008,,,,,,,,,,,,,,,
666476, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.40,9th St SW,5th St SW,2900,G,98%,0%,1%,0%,0%,0%,F,0.0922,F,0.6656,3200,G,2008,,,,,,,,,,,,,,,
666475, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.30,5th St SW,2nd St SW,5200,G,98%,0%,1%,0%,0%,0%,F,0.0939,F,0.5857,5800,G,2008,,12000,G,98%,0%,1%,0%,0%,0%,F,,,,13000,G
666818, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.22,2nd St SW,S Jefferson St,4400,G,98%,0%,1%,0%,0%,0%,F,0.1024,F,0.5717,4900,G,2008,,,,,,,,,,,,,,,
666832, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.15,S Jefferson St,"US 11, US 221, Bus 220 Williamson Rd SE",0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666819, 128,00018,     ,128-18,13th St SW,128,City of Roanoke,128,City of Roanoke,0.25,Campbell Ave SW,Salem Ave SW,3000,G,98%,0%,1%,0%,0%,0%,F,0.0880,F,0.5343,3300,G,2008,,,,,,,,,,,,,,,
796403, 128,00019,     ,128-19,Valley View Blvd NW,128,City of Roanoke,128,City of Roanoke,1.39,"I-581, US 220",Hershberger Rd NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796405, 128,00020,     ,128-20,Airport Entrance Rd,128,City of Roanoke,128,City of Roanoke,0.28,128-23 Aviation Dr,SR 118 Airport Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796406, 128,00021,     ,128-21,Towne Square Blvd NW,128,City of Roanoke,128,City of Roanoke,0.53,128-23 Aviation Dr,SR 118 Airport Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796407, 128,00022,     ,128-22,Rutgers St NW,128,City of Roanoke,128,City of Roanoke,0.31,SR 101 Hershburger Rd NW,128-21 Towne Square Blvd NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796408, 128,00023,     ,128-23,Aviation Dr NW,128,City of Roanoke,128,City of Roanoke,0.77,Hershberger Rd NW,128-20 Airport Entrance Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666456, 128,08001,     ,128-8001,Colonial Ave,128,City of Roanoke,128,City of Roanoke,1.16,WCL Roanoke,Persinger Rd,9300,G,99%,0%,0%,0%,0%,0%,F,0.0968,F,0.5631,10000,G,2008,,,,,,,,,,,,,,,
781751, 128,08001,     ,128-8001,Colonial Ave,128,City of Roanoke,128,City of Roanoke,0.81,Persinger Road,Brandon Ave,19000,G,99%,0%,0%,0%,0%,0%,F,0.0948,F,0.5355,21000,G,2008,,,,,,,,,,,,,,,
666487, 128,08003,     ,128-8003,Yellow Mountain Rd,128,City of Roanoke,128,City of Roanoke,2.59,SCL Roanoke; 80-668,Jefferson St,2400,G,99%,0%,0%,0%,0%,0%,C,0.1221,F,0.7523,2600,G,2008,,,,,,,,,,,,,,,
666470, 128,08003,     ,128-8003,McClanahan St,128,City of Roanoke,128,City of Roanoke,0.48,Jefferson St,Bus US 220 Franklin Rd,7500,G,98%,1%,1%,0%,0%,0%,C,0.0933,F,0.5099,8000,G,2008,,,,,,,,,,,,,,,
781752, 128,08005,     ,128-8005,Bandy Rd,128,City of Roanoke,128,City of Roanoke,0.37,ECL Roanoke,128-8009 Garden City Blvd.,1600,G,98%,0%,1%,0%,0%,0%,F,0.1046,F,0.6352,1700,G,2008,,,,,,,,,,,,,,,
666828, 128,08008,     ,128-8008,Salem Tpke,128,City of Roanoke,128,City of Roanoke,1.35,WCL Roanoke,36th St,7800,G,98%,1%,1%,0%,0%,0%,F,0.0869,F,0.5020,8400,G,2008,,,,,,,,,,,,,,,
666469, 128,08008,     ,128-8008,Salem Tpke,128,City of Roanoke,128,City of Roanoke,1.20,36th St,24th St,8300,G,96%,0%,1%,1%,1%,0%,C,0.0854,F,0.5138,9000,G,2008,,,,,,,,,,,,,,,
666826, 128,08009,     ,128-8009,Garden City Blvd,128,City of Roanoke,128,City of Roanoke,0.42,Yellow Mtn Rd,Ray Rd,4900,G,98%,0%,1%,0%,0%,0%,F,0.1040,F,0.5845,5300,G,2008,,,,,,,,,,,,,,,
666460, 128,08009,     ,128-8009,Garden City Blvd,128,City of Roanoke,128,City of Roanoke,1.36,Ray Rd,SR 116 Riverland Rd,6000,G,98%,0%,1%,0%,0%,0%,C,0.0961,F,0.5784,6500,G,2008,,,,,,,,,,,,,,,
666481, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,2.13,WCL Roanoke,24th St,12000,G,95%,1%,1%,1%,2%,0%,C,0.0968,F,0.5098,13000,G,2008,,,,,,,,,,,,,,,
666480, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,0.77,24th St,15th St,9600,G,95%,1%,1%,1%,2%,0%,F,0.0986,F,0.5142,10000,G,2008,,,,,,,,,,,,,,,
666479, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,0.86,15th St,5th St,9600,G,95%,1%,1%,1%,2%,0%,C,0.1018,F,0.5355,10000,G,2008,,,,,,,,,,,,,,,
666478, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,0.29,5th St,Williamson Rd,4700,G,95%,1%,1%,1%,2%,0%,F,0.0940,F,0.6052,5100,G,2008,,,,,,,,,,,,,,,
666526, 128,08011,     ,128-8011,Odgen Rd,128,City of Roanoke,128,City of Roanoke,0.55,SCL Roanoke,WCL Roanoke,9400,G,99%,0%,1%,0%,0%,0%,C,0.0970,F,0.5635,10000,G,2008,,,,,,,,,,,,,,,
781753, 128,08013,     ,128-8013,Grandin Rd,128,City of Roanoke,128,City of Roanoke,1.11,SCL Roanoke,US 11 Grandin Rd; Brandon Ave,7200,G,99%,0%,1%,0%,0%,0%,C,0.0998,F,0.0000,7800,G,2008,,,,,,,,,,,,,,,
666269, 128,08014,     ,128-8014,Grandin Rd,128,City of Roanoke,128,City of Roanoke,0.72,SR 419 Electric Rd,Mudlick Rd,5800,G,99%,0%,1%,0%,0%,0%,F,0.0978,F,0.5041,6200,G,2008,,,,,,,,,,,,,,,
666268, 128,08014,     ,128-8014,Grandin Rd,128,City of Roanoke,128,City of Roanoke,0.97,Mudlick Rd,Garst Mill Rd,3200,G,,,,,,,X,,,,3500,G,2008,,,,,,,,,,,,,,,
666433, 128,08015,     ,128-8015,Franklin Rd,128,City of Roanoke,128,City of Roanoke,0.60,US 220 Roy Webber Expwy,US 221 Elm Ave; Gap,12000,G,98%,0%,1%,0%,0%,0%,C,0.0984,F,0.6224,13000,G,2008,,,,,,,,,,,,,,,
666483, 128,08015,     ,128-8015,Tazewell Ave,128,City of Roanoke,128,City of Roanoke,0.54,US 221 Williamson Rd; Gap,9th St,5800,G,98%,0%,1%,0%,0%,0%,C,0.1397,F,0.8047,6300,G,2008,,,,,,,,,,,,,,,
666482, 128,08015,     ,128-8015,Tazewell Ave,128,City of Roanoke,128,City of Roanoke,0.34,9th St,13th St,4900,G,98%,0%,1%,0%,0%,0%,F,0.1440,F,0.9128,5300,G,2008,,,,,,,,,,,,,,,
781755, 128,08018,     ,128-8018,Green Ridge Rd,128,City of Roanoke,128,City of Roanoke,1.23,NCL Roanoke NCL Salem,SR 117 Peters Creek Road,5300,G,99%,0%,1%,0%,0%,0%,F,0.1026,F,0.5187,5700,G,2008,,,,,,,,,,,,,,,
666264, 128,08018,     ,128-8018,Cove Rd,128,City of Roanoke,128,City of Roanoke,1.49,SR 117 Peters Creek Road,Hershberger Rd,8700,G,99%,0%,1%,0%,0%,0%,C,0.0961,F,0.5557,9300,G,2008,,,,,,,,,,,,,,,
781757, 128,08020,     ,128-8020,Mud Lick Rd,128,City of Roanoke,128,City of Roanoke,1.43,Grandin Rd,US 11 Brandon Ave,3200,G,99%,0%,1%,0%,0%,0%,F,0.1259,F,0.6448,3400,G,2008,,,,,,,,,,,,,,,
666459, 128,08020,     ,128-8020,Edgewood Ave,128,City of Roanoke,128,City of Roanoke,0.76,Brandon Ave,Memorial Ave,6400,G,99%,0%,1%,0%,0%,0%,C,0.0991,F,0.5413,6800,G,2008,,,,,,,,,,,,,,,
666472, 128,08020,     ,128-8020,Memorial Ave,128,City of Roanoke,128,City of Roanoke,0.71,Edgewood Ave,Grandin Rd,5200,G,99%,0%,1%,0%,0%,0%,F,0.1002,F,0.5465,5600,G,2008,,,,,,,,,,,,,,,
666210, 128,08022,     ,128-8022,Hershberger Rd,128,City of Roanoke,128,City of Roanoke,0.60,Williamson Rd,ECL Roanoke,12000,G,98%,0%,1%,0%,0%,0%,C,0.0804,F,0.6016,12000,G,2008,,,,,,,,,,,,,,,
666820, 128,08023,     ,128-8023,Bennington St SE,128,City of Roanoke,128,City of Roanoke,0.37,SR 116 Riverland Rd,Riverside Terrace,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666807, 128,08023,     ,128-8023,Bennington St,128,City of Roanoke,128,City of Roanoke,0.54,Riverside Terrace,Carlisle Ave,10000,G,97%,1%,1%,1%,0%,0%,C,0.0830,F,0.5107,11000,G,2008,,,,,,,,,,,,,,,
781758, 128,08023,     ,128-8023,13th St,128,City of Roanoke,128,City of Roanoke,0.78,Carlisle Avenue,SR 24 Jamison Ave; Bullitt Avenue,14000,G,97%,0%,1%,1%,1%,0%,C,0.0868,F,0.5574,15000,G,2008,,,,,,,,,,,,,,,
792611, 128,08023,     ,128-8023,13th St,128,City of Roanoke,128,City of Roanoke,0.41,SR 24 Jamison Ave; Bullitt Avenue,Wise Ave,6400,G,97%,0%,1%,1%,1%,0%,F,0.0839,F,0.6117,6900,G,2008,,,,,,,,,,,,,,,
795227, 128,08023,     ,128-8023,14th St,128,City of Roanoke,128,City of Roanoke,0.07,Wise Ave,Norfolk Ave,14000,N,97%,0%,1%,1%,1%,0%,N,0.0868,N,0.5574,15000,N,2008,,,,,,,,,,,,,,,
666499, 128,08023,     ,128-8023,Norfolk Ave,128,City of Roanoke,128,City of Roanoke,0.05,14th St,Hollins Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666493, 128,08023,     ,128-8023,Hollins Rd,128,City of Roanoke,128,City of Roanoke,0.39,Norfolk Ave,"US 460, US 221, ALT SR 220 Orange Ave",9200,G,97%,0%,1%,1%,1%,0%,F,0.0865,F,0.5268,9900,G,2008,,,,,,,,,,,,,,,
666527, 128,08023,     ,128-8023,Old Mountain Rd,128,City of Roanoke,128,City of Roanoke,1.75,SR 115 Hollins Road,NCL Roanoke; 80-605,7900,G,97%,0%,1%,1%,1%,0%,F,0.0961,F,0.6759,8500,G,2008,,,,,,,,,,,,,,,
666827, 128,08024,     ,128-8024,Mountain View Terrace,128,City of Roanoke,128,City of Roanoke,0.44,Memorial Ave,Bridge St,1800,G,98%,0%,1%,0%,1%,0%,F,0.0857,F,0.5730,2000,G,2008,,,,,,,,,,,,,,,
666830, 128,08024,     ,128-8024,Mountain View Terrace,128,City of Roanoke,128,City of Roanoke,0.05,Bridge St,Chesterfield St,1800,N,98%,0%,1%,0%,1%,0%,N,0.0857,N,0.5730,2000,N,2008,,,,,,,,,,,,,,,
781759, 128,08024,     ,128-8024,Chesterfield St,128,City of Roanoke,128,City of Roanoke,0.16,Mountain View Terrace,Memorial Ave,1500,G,98%,0%,1%,0%,1%,0%,F,0.1143,F,0.6017,1600,G,2008,,,,,,,,,,,,,,,
666464, 128,08025,     ,128-8025,Jefferson St,128,City of Roanoke,128,City of Roanoke,0.43,McClanahan St,Reserve Ave,8500,G,98%,0%,1%,0%,1%,0%,F,0.0783,F,0.5691,9200,G,2008,,,,,,,,,,,,,,,
666465, 128,08025,     ,128-8025,Jefferson St,128,City of Roanoke,128,City of Roanoke,0.40,Reserve Ave,Walnut Ave,14000,G,98%,0%,1%,0%,1%,0%,C,0.0854,F,0.5285,15000,G,2008,,,,,,,,,,,,,,,
666802, 128,08027,     ,128-8027,23rd St,128,City of Roanoke,128,City of Roanoke,0.27,128-8029 Brandon Ave,Colonial Ave,7000,G,98%,0%,1%,0%,1%,0%,F,0.0732,F,0.5473,7500,G,2008,,,,,,,,,,,,,,,
666473, 128,08028,     ,128-8028,Patterson Ave,128,City of Roanoke,128,City of Roanoke,0.99,Boulevard St,13th St,6800,G,96%,0%,2%,0%,2%,0%,C,0.0808,F,0.5455,7300,G,2008,,,,,,,,,,,,,,,
666409, 128,08028,     ,128-8028,Patterson Ave,128,City of Roanoke,128,City of Roanoke,0.53,13th St,US 11 Campbell Ave,3000,G,96%,0%,2%,0%,2%,0%,F,0.0873,F,0.5845,3200,G,2008,,,,,,,,,,,,,,,
666451, 128,08029,     ,128-8029,Brandon Ave,128,City of Roanoke,128,City of Roanoke,0.82,Grandin Rd,US 221 Brambleton Ave,15000,G,98%,0%,1%,1%,0%,0%,F,0.0845,F,0.5055,16000,G,2008,,,,,,,,,,,,,,,
666450, 128,08029,     ,128-8029,Brandon Ave,128,City of Roanoke,128,City of Roanoke,0.92,Main St,Franklin Rd,21000,G,98%,0%,1%,1%,0%,0%,C,0.0877,F,0.5567,22000,G,2008,,,,,,,,,,,,,,,
666468, 128,08030,     ,128-8030,Loudon St,128,City of Roanoke,128,City of Roanoke,1.23,24th St,10th St,1900,G,94%,1%,3%,1%,1%,0%,C,0.0883,F,0.5359,2000,G,2008,,,,,,,,,,,,,,,
666467, 128,08030,     ,128-8030,Loudon St,128,City of Roanoke,128,City of Roanoke,0.43,10th St,5th St,1100,G,94%,1%,3%,1%,1%,0%,F,0.0982,F,0.6500,1200,G,2008,,,,,,,,,,,,,,,
781761, 128,08031,     ,128-8031,Maple Ave,128,City of Roanoke,128,City of Roanoke,0.36,Dead End,SR 116 Jefferson St,320,G,96%,0%,2%,0%,2%,0%,F,0.1217,F,0.6413,350,G,2008,,,,,,,,,,,,,,,
666534, 128,08032,     ,128-8032,Overland Rd,128,City of Roanoke,128,City of Roanoke,0.32,Brambleton Ave,Colonial Ave,9500,G,98%,1%,1%,0%,0%,0%,F,0.1013,F,0.5141,10000,G,2008,,,,,,,,,,,,,,,
666492, 128,08035,     ,128-8035,5th St,128,City of Roanoke,128,City of Roanoke,0.37,Elm Ave,Salem Ave,5200,G,98%,1%,1%,0%,0%,0%,C,0.1067,F,0.6606,5500,G,2008,,,,,,,,,,,,,,,
666491, 128,08035,     ,128-8035,5th St,128,City of Roanoke,128,City of Roanoke,0.78,Salem Ave,Orange Ave,3300,G,98%,1%,1%,0%,0%,0%,F,0.0966,F,0.6024,3600,G,2008,,,,,,,,,,,,,,,
666452, 128,08036,     ,128-8036,Broadway Ave,128,City of Roanoke,128,City of Roanoke,0.47,Bus US 220 Franklin Rd,McClanahan St,7900,G,99%,0%,0%,0%,0%,0%,C,0.0916,F,0.6323,8400,G,2008,,,,,,,,,,,,,,,
666531, 128,08038,     ,128-8038,Fleming Ave,128,City of Roanoke,128,City of Roanoke,0.87,Williamson Rd,Plantation Rd,1400,G,99%,0%,0%,0%,0%,0%,F,0.1063,F,0.5127,1500,G,2008,,,,,,,,,,,,,,,
666803, 128,08039,     ,128-8039,Bridge St,128,City of Roanoke,128,City of Roanoke,0.45,Mountain View Terrace,Patterson Ave,3700,G,99%,0%,0%,0%,0%,0%,F,0.0877,F,0.5817,4000,G,2008,,,,,,,,,,,,,,,
666533, 128,08040,     ,128-8040,Reserve Ave,128,City of Roanoke,128,City of Roanoke,0.37,Franklin Rd,Jefferson St,5200,G,96%,0%,1%,1%,1%,0%,F,0.0915,F,0.5440,5600,G,2008,,,,,,,,,,,,,,,
666500, 128,08041,     ,128-8041,10th St,128,City of Roanoke,128,City of Roanoke,0.07,US 11 Campbell Ave,128-8028 Patterson Ave,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666498, 128,08041,     ,128-8041,10th St,128,City of Roanoke,128,City of Roanoke,0.12,128-8028 Patterson Ave,128-17 Salem Ave SW,6000,G,96%,0%,1%,1%,1%,0%,F,0.0873,F,0.5332,6500,G,2008,,,,,,,,,,,,,,,
666497, 128,08041,     ,128-8041,10th St,128,City of Roanoke,128,City of Roanoke,0.75,128-17 Salem Ave SW,US 460 Orange Ave,8900,G,96%,0%,1%,1%,1%,0%,F,0.0828,F,0.5321,9500,G,2008,,,,,,,,,,,,,,,
