2,Central Region,072,Powhatan County,,,,,              ,289,483,0.73%,0.13%,310.44,0.64%,0.42%,519,648,0.77%,0.23%,53.44,0.64%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,131,0.36%,363.88,0.49%
2,Central Region,074,Prince George County,,,,,              ,229,200,0.58%,0.10%,292.38,0.60%,0.39%,517,012,0.76%,0.23%,89.22,1.07%,0.12%,924,927,1.41%,0.42%,29.59,2.64%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,671,139,0.75%,411.19,0.55%
2,Central Region,079,Richmond County,,,,,              ,65,449,0.17%,0.03%,210.03,0.43%,0.28%,261,402,0.39%,0.12%,34.65,0.42%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,852,0.15%,244.68,0.33%
2,Central Region,096,Westmoreland County,,,,,              ,138,148,0.35%,0.06%,353.06,0.73%,0.48%,268,830,0.40%,0.12%,67.11,0.81%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,979,0.18%,420.17,0.57%
2,Central Region,166,Town of Ashland,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,37,013,0.19%,0.02%,40.79,0.40%,0.06%,90,649,0.43%,0.04%,7.85,0.63%,0.01%,,,,,,,,,,,,,127,662,0.06%,48.64,0.07%
2,Central Region,142,Town of Blackstone,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,16,997,0.09%,0.01%,28.51,0.28%,0.04%,27,090,0.13%,0.01%,4.95,0.40%,0.01%,,,,,,,,,,,,,44,087,0.02%,33.46,0.05%
2,Central Region,186,Town of Chase City,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,4,508,0.02%,0.00%,17.72,0.17%,0.02%,,,,,,,,,,,,,,,,,,,4,508,0.00%,17.72,0.02%
2,Central Region,106,City of Colonial Heights,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,131,737,0.69%,0.06%,82.42,0.80%,0.11%,122,946,0.58%,0.06%,5.04,0.40%,0.01%,,,,,,,,,,,,,254,684,0.11%,87.46,0.12%
2,Central Region,116,City of Hopewell,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,112,926,0.59%,0.05%,117.64,1.14%,0.16%,126,844,0.60%,0.06%,10.47,0.84%,0.01%,,,,,,,,,,,,,239,770,0.11%,128.11,0.17%
2,Central Region,123,City of Petersburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,236,397,1.24%,0.11%,159.99,1.55%,0.22%,244,213,1.16%,0.11%,24.17,1.94%,0.03%,,,,,,,,,,,,,480,609,0.22%,184.16,0.25%
2,Central Region,127,City of Richmond,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,487,988,7.81%,0.67%,747.92,7.26%,1.01%,1,254,065,5.94%,0.57%,75.91,6.10%,0.10%,,,,,,,,,,,,,2,742,054,1.24%,823.83,1.11%
2,Central Region,301,Town of South Hill,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,26,260,0.14%,0.01%,37.83,0.37%,0.05%,55,624,0.26%,0.03%,8.34,0.67%,0.01%,,,,,,,,,,,,,81,884,0.04%,46.17,0.06%
2,Central Region,,Central Region Total:,,,,,,6,841,035,17.32%,3.08%,9,876.92,20.30%,13.32%,14,982,756,22.16%,6.76%,1,815.32,21.81%,2.45%,15,487,608,23.56%,6.98%,281.69,25.16%,0.38%,2,945,024,72.67%,1.33%,1,331.53,78.74%,1.80%,2,053,827,10.77%,0.93%,1,232.82,11.97%,1.66%,1,921,431,9.10%,0.87%,136.73,10.98%,0.18%,,,,,,,,,,,,,44,231,680,19.95%,14,675.01,19.79%
3,Eastern Region,001,Accomack County,,,,,              ,256,966,0.65%,0.12%,564.10,1.16%,0.76%,912,443,1.35%,0.41%,102.23,1.23%,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,169,409,0.53%,666.33,0.90%
3,Eastern Region,040,Greensville County,,,,,              ,110,835,0.28%,0.05%,287.76,0.59%,0.39%,196,399,0.29%,0.09%,35.09,0.42%,0.05%,629,317,0.96%,0.28%,17.14,1.53%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936,551,0.42%,339.99,0.46%
3,Eastern Region,046,Isle of Wight County,,,,,              ,292,612,0.74%,0.13%,447.88,0.92%,0.60%,811,960,1.20%,0.37%,87.20,1.05%,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,104,571,0.50%,535.08,0.72%
3,Eastern Region,047,James City County,,,,,              ,324,345,0.82%,0.15%,310.40,0.64%,0.42%,743,366,1.10%,0.34%,65.74,0.79%,0.09%,507,577,0.77%,0.23%,8.70,0.78%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,575,288,0.71%,384.84,0.52%
3,Eastern Region,061,Nansemond Maintenance Area,,,,,              ,,,,,,,39,486,0.06%,0.02%,1.50,0.02%,0.00%,332,641,0.51%,0.15%,5.63,0.50%,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,127,0.17%,7.13,0.01%
3,Eastern Region,064,Norfolk Maintenance Area,,,,,              ,,,,,,,572,352,0.85%,0.26%,28.92,0.35%,0.04%,5,194,434,7.90%,2.34%,55.81,4.98%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,766,787,2.60%,84.73,0.11%
3,Eastern Region,065,Northampton County,,,,,              ,88,848,0.22%,0.04%,245.66,0.50%,0.33%,454,257,0.67%,0.20%,49.46,0.59%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,105,0.24%,295.12,0.40%
3,Eastern Region,075,Princess Anne Maintenance Area,,,,,              ,,,,,,,,,,,,,1,552,385,2.36%,0.70%,12.19,1.09%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,552,385,0.70%,12.19,0.02%
3,Eastern Region,087,Southampton County,,,,,              ,250,460,0.63%,0.11%,673.00,1.38%,0.91%,739,912,1.09%,0.33%,96.72,1.16%,0.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990,372,0.45%,769.72,1.04%
3,Eastern Region,090,Surry County,,,,,              ,52,472,0.13%,0.02%,253.04,0.52%,0.34%,116,806,0.17%,0.05%,48.68,0.58%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169,278,0.08%,301.72,0.41%
3,Eastern Region,091,Sussex County,,,,,              ,94,970,0.24%,0.04%,459.01,0.94%,0.62%,316,154,0.47%,0.14%,99.16,1.19%,0.13%,590,454,0.90%,0.27%,17.60,1.57%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,578,0.45%,575.77,0.78%
3,Eastern Region,099,York County,,,,,              ,372,500,0.94%,0.17%,302.80,0.62%,0.41%,920,837,1.36%,0.42%,54.17,0.65%,0.07%,4,147,907,6.31%,1.87%,47.48,4.24%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,441,244,2.45%,404.45,0.55%
3,Eastern Region,131,City of Chesapeake,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,772,074,9.30%,0.80%,945.41,9.18%,1.27%,2,092,471,9.91%,0.94%,108.97,8.75%,0.15%,,,,,,,,,,,,,3,864,545,1.74%,1,054.38,1.42%
3,Eastern Region,190,Town of Chincoteague,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,46,497,0.24%,0.02%,23.89,0.23%,0.03%,,,,,,,,,,,,,,,,,,,46,497,0.02%,23.89,0.03%
3,Eastern Region,109,City of Emporia,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,39,675,0.21%,0.02%,32.82,0.32%,0.04%,39,334,0.19%,0.02%,5.08,0.41%,0.01%,,,,,,,,,,,,,79,008,0.04%,37.90,0.05%
3,Eastern Region,145,City of Franklin,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,71,093,0.37%,0.03%,45.57,0.44%,0.06%,23,174,0.11%,0.01%,5.39,0.43%,0.01%,,,,,,,,,,,,,94,267,0.04%,50.96,0.07%
3,Eastern Region,114,City of Hampton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,1,234,325,6.48%,0.56%,405.45,3.94%,0.55%,925,601,4.38%,0.42%,49.34,3.96%,0.07%,,,,,,,,,,,,,2,159,926,0.97%,454.79,0.61%
3,Eastern Region,121,City of Newport News,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,928,616,4.87%,0.42%,438.74,4.26%,0.59%,1,694,801,8.03%,0.76%,66.12,5.31%,0.09%,,,,,,,,,,,,,2,623,417,1.18%,504.86,0.68%
3,Eastern Region,122,City of Norfolk,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,896,269,4.70%,0.40%,632.57,6.14%,0.85%,1,959,629,9.28%,0.88%,87.47,7.03%,0.12%,,,,,,,,,,,,,2,855,898,1.29%,720.04,0.97%
3,Eastern Region,147,City of Poquoson,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,59,285,0.31%,0.03%,45.79,0.44%,0.06%,57,103,0.27%,0.03%,7.85,0.63%,0.01%,,,,,,,,,,,,,116,388,0.05%,53.64,0.07%
3,Eastern Region,124,City of Portsmouth,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,537,471,2.82%,0.24%,367.47,3.57%,0.50%,506,482,2.40%,0.23%,28.37,2.28%,0.04%,,,,,,,,,,,,,1,043,953,0.47%,395.84,0.53%
3,Eastern Region,300,Town of Smithfield,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,55,637,0.29%,0.03%,47.11,0.46%,0.06%,,,,,,,,,,,,,,,,,,,55,637,0.03%,47.11,0.06%
3,Eastern Region,133,City of Suffolk,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,567,324,2.98%,0.26%,627.29,6.09%,0.85%,1,940,294,9.19%,0.87%,123.17,9.89%,0.17%,,,,,,,,,,,,,2,507,618,1.13%,750.46,1.01%
3,Eastern Region,134,City of Virginia Beach,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,3,810,210,19.99%,1.72%,1,416.58,13.75%,1.91%,2,237,067,10.60%,1.01%,74.64,6.00%,0.10%,,,,,,,,,,,,,6,047,277,2.73%,1,491.22,2.01%
3,Eastern Region,137,City of Williamsburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,87,503,0.46%,0.04%,38.39,0.37%,0.05%,109,072,0.52%,0.05%,11.63,0.93%,0.02%,,,,,,,,,,,,,196,575,0.09%,50.02,0.07%
3,Eastern Region,,Eastern Region Total:,,,,,,1,844,007,4.67%,0.83%,3,543.65,7.28%,4.78%,5,823,973,8.61%,2.63%,668.87,8.04%,0.90%,12,954,716,19.71%,5.84%,164.55,14.70%,0.22%,,,,,,,10,105,978,53.01%,4.56%,5,067.08,49.20%,6.83%,11,585,028,54.88%,5.22%,568.03,45.63%,0.77%,,,,,,,,,,,,,42,313,701,19.08%,10,012.18,13.50%
4,Northwestern Region,002,Albemarle County,,,,,              ,884,603,2.24%,0.40%,866.28,1.78%,1.17%,1,581,494,2.34%,0.71%,150.21,1.80%,0.20%,1,137,203,1.73%,0.51%,31.20,2.79%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,603,300,1.62%,1,047.69,1.41%
4,Northwestern Region,003,Alleghany County,,,,,              ,101,373,0.26%,0.05%,268.29,0.55%,0.36%,134,223,0.20%,0.06%,86.32,1.04%,0.12%,464,180,0.71%,0.21%,40.99,3.66%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,776,0.32%,395.60,0.53%
4,Northwestern Region,007,Augusta County,,,,,              ,614,315,1.56%,0.28%,1,021.22,2.10%,1.38%,981,734,1.45%,0.44%,181.67,2.18%,0.24%,1,867,859,2.84%,0.84%,44.29,3.96%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,463,908,1.56%,1,247.18,1.68%
4,Northwestern Region,008,Bath County,,,,,              ,43,510,0.11%,0.02%,244.95,0.50%,0.33%,88,448,0.13%,0.04%,74.80,0.90%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,957,0.06%,319.75,0.43%
4,Northwestern Region,021,Clarke County,,,,,              ,126,030,0.32%,0.06%,217.17,0.45%,0.29%,608,839,0.90%,0.27%,48.72,0.59%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,869,0.33%,265.89,0.36%
4,Northwestern Region,023,Culpeper County,,,,,              ,271,837,0.69%,0.12%,487.69,1.00%,0.66%,883,566,1.31%,0.40%,77.73,0.93%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,155,403,0.52%,565.42,0.76%
4,Northwestern Region,030,Fauquier County,,,,,              ,602,672,1.53%,0.27%,807.29,1.66%,1.09%,1,680,937,2.49%,0.76%,117.72,1.41%,0.16%,799,712,1.22%,0.36%,21.93,1.96%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,083,321,1.39%,946.94,1.28%
4,Northwestern Region,032,Fluvanna County,,,,,              ,183,916,0.47%,0.08%,294.94,0.61%,0.40%,220,679,0.33%,0.10%,51.17,0.61%,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,595,0.18%,346.11,0.47%
4,Northwestern Region,034,Frederick County,,,,,              ,583,374,1.48%,0.26%,624.40,1.28%,0.84%,1,281,856,1.90%,0.58%,103.79,1.25%,0.14%,1,226,613,1.87%,0.55%,25.63,2.29%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,091,842,1.39%,753.82,1.02%
4,Northwestern Region,039,Greene County,,,,,              ,119,293,0.30%,0.05%,201.11,0.41%,0.27%,304,620,0.45%,0.14%,29.67,0.36%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,913,0.19%,230.78,0.31%
4,Northwestern Region,045,Highland County,,,,,              ,22,494,0.06%,0.01%,213.21,0.44%,0.29%,49,723,0.07%,0.02%,70.98,0.85%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,217,0.03%,284.19,0.38%
4,Northwestern Region,054,Louisa County,,,,,              ,289,973,0.73%,0.13%,547.93,1.13%,0.74%,463,832,0.69%,0.21%,125.81,1.51%,0.17%,485,381,0.74%,0.22%,16.55,1.48%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,239,186,0.56%,690.29,0.93%
4,Northwestern Region,056,Madison County,,,,,              ,92,819,0.24%,0.04%,306.85,0.63%,0.41%,403,337,0.60%,0.18%,63.18,0.76%,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,155,0.22%,370.03,0.50%
4,Northwestern Region,068,Orange County,,,,,              ,180,489,0.46%,0.08%,355.92,0.73%,0.48%,535,410,0.79%,0.24%,82.97,1.00%,0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715,899,0.32%,438.89,0.59%
4,Northwestern Region,069,Page County,,,,,              ,129,331,0.33%,0.06%,306.32,0.63%,0.41%,275,640,0.41%,0.12%,56.55,0.68%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,971,0.18%,362.87,0.49%
4,Northwestern Region,078,Rappahannock County,,,,,              ,59,567,0.15%,0.03%,219.43,0.45%,0.30%,213,832,0.32%,0.10%,57.83,0.69%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,399,0.12%,277.26,0.37%
4,Northwestern Region,081,Rockbridge County,,,,,              ,173,782,0.44%,0.08%,618.01,1.27%,0.83%,341,113,0.50%,0.15%,122.95,1.48%,0.17%,1,352,959,2.06%,0.61%,47.97,4.28%,0.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,867,854,0.84%,788.93,1.06%
4,Northwestern Region,082,Rockingham County,,,,,              ,537,635,1.36%,0.24%,884.44,1.82%,1.19%,1,081,300,1.60%,0.49%,174.02,2.09%,0.23%,1,220,416,1.86%,0.55%,27.10,2.42%,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,839,351,1.28%,1,085.56,1.46%
4,Northwestern Region,085,Shenandoah County,,,,,              ,234,861,0.59%,0.11%,643.28,1.32%,0.87%,431,996,0.64%,0.19%,96.07,1.15%,0.13%,1,429,212,2.17%,0.64%,34.68,3.10%,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,096,068,0.95%,774.03,1.04%
4,Northwestern Region,093,Warren County,,,,,              ,158,680,0.40%,0.07%,208.10,0.43%,0.28%,374,077,0.55%,0.17%,38.12,0.46%,0.05%,425,868,0.65%,0.19%,14.66,1.31%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958,625,0.43%,260.88,0.35%
4,Northwestern Region,176,Town of Bridgewater,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,31,936,0.17%,0.01%,21.19,0.21%,0.03%,42,525,0.20%,0.02%,3.81,0.31%,0.01%,,,,,,,,,,,,,74,461,0.03%,25.00,0.03%
4,Northwestern Region,103,City of Buena Vista,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,22,982,0.12%,0.01%,38.24,0.37%,0.05%,34,702,0.16%,0.02%,5.87,0.47%,0.01%,,,,,,,,,,,,,57,684,0.03%,44.11,0.06%
4,Northwestern Region,104,City of Charlottesville,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,299,111,1.57%,0.13%,121.96,1.18%,0.16%,283,509,1.34%,0.13%,13.51,1.09%,0.02%,,,,,,,,,,,,,582,621,0.26%,135.47,0.18%
4,Northwestern Region,105,Town of Clifton Forge,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,18,722,0.10%,0.01%,18.87,0.18%,0.03%,20,090,0.10%,0.01%,4.27,0.34%,0.01%,,,,,,,,,,,,,38,812,0.02%,23.14,0.03%
4,Northwestern Region,107,City of Covington,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,23,695,0.12%,0.01%,31.35,0.30%,0.04%,47,852,0.23%,0.02%,7.60,0.61%,0.01%,,,,,,,,,,,,,71,547,0.03%,38.95,0.05%
4,Northwestern Region,204,Town of Culpeper,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,137,855,0.72%,0.06%,49.80,0.48%,0.07%,108,771,0.52%,0.05%,8.48,0.68%,0.01%,,,,,,,,,,,,,246,626,0.11%,58.28,0.08%
4,Northwestern Region,216,Town of Elkton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,10,537,0.06%,0.00%,17.46,0.17%,0.02%,,,,,,,,,,,,,,,,,,,10,537,0.00%,17.46,0.02%
4,Northwestern Region,112,Town of Front Royal,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,94,214,0.49%,0.04%,58.03,0.56%,0.08%,120,786,0.57%,0.05%,8.13,0.65%,0.01%,,,,,,,,,,,,,215,001,0.10%,66.16,0.09%
4,Northwestern Region,228,Town of Grottoes,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,8,040,0.04%,0.00%,22.22,0.22%,0.03%,,,,,,,,,,,,,,,,,,,8,040,0.00%,22.22,0.03%
4,Northwestern Region,115,City of Harrisonburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,247,506,1.30%,0.11%,119.32,1.16%,0.16%,285,732,1.35%,0.13%,18.60,1.49%,0.03%,,,,,,,,,,,,,533,239,0.24%,137.92,0.19%
4,Northwestern Region,117,City of Lexington,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,18,653,0.10%,0.01%,19.38,0.19%,0.03%,35,191,0.17%,0.02%,5.49,0.44%,0.01%,,,,,,,,,,,,,53,845,0.02%,24.87,0.03%
4,Northwestern Region,159,Town of Luray,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,17,417,0.09%,0.01%,32.22,0.31%,0.04%,34,657,0.16%,0.02%,4.62,0.37%,0.01%,,,,,,,,,,,,,52,074,0.02%,36.84,0.05%
4,Northwestern Region,275,Town of Orange,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,21,032,0.11%,0.01%,23.23,0.23%,0.03%,62,497,0.30%,0.03%,5.67,0.46%,0.01%,,,,,,,,,,,,,83,529,0.04%,28.90,0.04%
4,Northwestern Region,132,City of Staunton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,103,195,0.54%,0.05%,109.95,1.07%,0.15%,190,313,0.90%,0.09%,23.98,1.93%,0.03%,,,,,,,,,,,,,293,508,0.13%,133.93,0.18%
4,Northwestern Region,306,Town of Strasburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,11,394,0.06%,0.01%,21.55,0.21%,0.03%,,,,,,,,,,,,,,,,,,,11,394,0.01%,21.55,0.03%
4,Northwestern Region,156,Town of Warrenton,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,69,723,0.37%,0.03%,32.52,0.32%,0.04%,129,434,0.61%,0.06%,8.17,0.66%,0.01%,,,,,,,,,,,,,199,157,0.09%,40.69,0.05%
4,Northwestern Region,136,City of Waynesboro,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,135,014,0.71%,0.06%,105.78,1.03%,0.14%,145,564,0.69%,0.07%,12.78,1.03%,0.02%,,,,,,,,,,,,,280,578,0.13%,118.56,0.16%
4,Northwestern Region,138,City of Winchester,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,224,507,1.18%,0.10%,87.83,0.85%,0.12%,132,808,0.63%,0.06%,12.05,0.97%,0.02%,,,,,,,,,,,,,357,314,0.16%,99.88,0.13%
4,Northwestern Region,330,Town of Woodstock,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,14,692,0.08%,0.01%,27.92,0.27%,0.04%,,,,,,,,,,,,,,,,,,,14,692,0.01%,27.92,0.04%
4,Northwestern Region,,Northwestern Region Total:,,,,,,5,410,553,13.70%,2.44%,9,336.83,19.19%,12.59%,11,936,655,17.66%,5.38%,1,810.28,21.75%,2.44%,10,409,402,15.83%,4.69%,305.00,27.24%,0.41%,,,,,,,1,510,225,7.92%,0.68%,958.82,9.31%,1.29%,1,674,433,7.93%,0.76%,143.03,11.49%,0.19%,,,,,,,,,,,,,30,941,269,13.95%,12,553.96,16.93%
5,Northern Region,000,Arlington County,,,,,              ,,,,,,,1,234,915,1.83%,0.56%,44.00,0.53%,0.06%,1,479,590,2.25%,0.67%,11.22,1.00%,0.02%,1,107,457,27.33%,0.50%,359.42,21.26%,0.48%,,,,,,,,,,,,,,,,,,,,,,,,,3,821,962,1.72%,414.64,0.56%
5,Northern Region,029,Fairfax County,,,,,              ,9,565,644,24.22%,4.31%,2,637.77,5.42%,3.56%,7,124,378,10.54%,3.21%,181.85,2.18%,0.25%,9,606,135,14.61%,4.33%,57.34,5.12%,0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,296,157,11.86%,2,876.96,3.88%
5,Northern Region,048,King George County,,,,,              ,76,309,0.19%,0.03%,183.40,0.38%,0.25%,706,434,1.04%,0.32%,75.50,0.91%,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782,744,0.35%,258.90,0.35%
5,Northern Region,053,Loudoun County,,,,,              ,2,233,512,5.66%,1.01%,1,034.48,2.13%,1.39%,3,172,221,4.69%,1.43%,128.62,1.55%,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,405,734,2.44%,1,163.10,1.57%
5,Northern Region,076,Prince William County,,,,,              ,3,426,025,8.67%,1.54%,1,055.62,2.17%,1.42%,2,223,115,3.29%,1.00%,102.20,1.23%,0.14%,3,032,680,4.61%,1.37%,25.58,2.28%,0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,681,820,3.92%,1,183.40,1.60%
5,Northern Region,088,Spotsylvania County,,,,,              ,1,017,534,2.58%,0.46%,725.00,1.49%,0.98%,1,198,762,1.77%,0.54%,79.85,0.96%,0.11%,1,703,621,2.59%,0.77%,15.57,1.39%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,919,917,1.77%,820.42,1.11%
5,Northern Region,089,Stafford County,,,,,              ,977,541,2.48%,0.44%,588.34,1.21%,0.79%,882,746,1.31%,0.40%,45.69,0.55%,0.06%,2,216,544,3.37%,1.00%,15.74,1.41%,0.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,076,831,1.84%,649.77,0.88%
5,Northern Region,100,City of Alexandria,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,566,025,2.97%,0.26%,186.22,1.81%,0.25%,586,330,2.78%,0.26%,22.43,1.80%,0.03%,,,,,,,,,,,,,1,152,355,0.52%,208.65,0.28%
5,Northern Region,212,Town of Dumfries,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,5,280,0.03%,0.00%,10.61,0.10%,0.01%,,,,,,,,,,,,,,,,,,,5,280,0.00%,10.61,0.01%
5,Northern Region,151,City of Fairfax,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,101,120,0.53%,0.05%,58.99,0.57%,0.08%,378,293,1.79%,0.17%,11.35,0.91%,0.02%,,,,,,,,,,,,,479,413,0.22%,70.34,0.09%
5,Northern Region,110,City of Falls Church,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,64,336,0.34%,0.03%,27.37,0.27%,0.04%,96,249,0.46%,0.04%,4.51,0.36%,0.01%,,,,,,,,,,,,,160,585,0.07%,31.88,0.04%
5,Northern Region,111,City of Fredericksburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,147,592,0.77%,0.07%,66.00,0.64%,0.09%,348,809,1.65%,0.16%,15.53,1.25%,0.02%,,,,,,,,,,,,,496,401,0.22%,81.53,0.11%
5,Northern Region,235,Town of Herndon,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,171,381,0.90%,0.08%,49.43,0.48%,0.07%,38,816,0.18%,0.02%,2.52,0.20%,0.00%,,,,,,,,,,,,,210,197,0.09%,51.95,0.07%
5,Northern Region,253,Town of Leesburg,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,309,033,1.62%,0.14%,96.94,0.94%,0.13%,173,371,0.82%,0.08%,8.11,0.65%,0.01%,,,,,,,,,,,,,482,404,0.22%,105.05,0.14%
5,Northern Region,155,City of Manassas,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,555,804,2.92%,0.25%,94.82,0.92%,0.13%,177,078,0.84%,0.08%,9.36,0.75%,0.01%,,,,,,,,,,,,,732,882,0.33%,104.18,0.14%
5,Northern Region,152,City of Manassas Park,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,38,902,0.20%,0.02%,21.98,0.21%,0.03%,29,420,0.14%,0.01%,2.21,0.18%,0.00%,,,,,,,,,,,,,68,321,0.03%,24.19,0.03%
5,Northern Region,286,Town of Purcellville,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,34,478,0.18%,0.02%,26.74,0.26%,0.04%,,,,,,,,,,,,,,,,,,,34,478,0.02%,26.74,0.04%
5,Northern Region,153,Town of Vienna,,,,,              ,,,,,,,,,,,,,,,,,,,,,,,,,141,593,0.74%,0.06%,62.30,0.60%,0.08%,92,630,0.44%,0.04%,2.98,0.24%,0.00%,,,,,,,,,,,,,234,224,0.11%,65.28,0.09%
