672203,  US,00250,     ,US 250,Churchville Ave,132,City of Staunton,132,City of Staunton,0.99,Grubert Ave,Thornrose Ave,8600,G,97%,1%,1%,0%,0%,0%,F,0.0883,F,0.5233,9300,G,2009,,,,,,,,,,,,,,,
672213,  US,00250,     ,US 250,Churchville Ave,132,City of Staunton,132,City of Staunton,0.32,Thornrose Ave,Augusta St,8700,G,98%,1%,1%,1%,0%,0%,C,0.0847,F,0.6012,9400,G,2009,,,,,,,,,,,,,,,
672225,  US,00250,     ,,Augusta St,132,City of Staunton,132,City of Staunton,0.02,Churchville Ave,US 250 Par New St; Sunnyside St,8700,N,98%,1%,1%,1%,0%,0%,N,0.0847,N,0.6012,9400,N,2009,,,,,,,,,,,,,,,
672220,  US,00250,     ,,Augusta St,132,City of Staunton,132,City of Staunton,0.43,US 250 Par; Sunnyside St,SR 254 Beverly St,5500,G,98%,0%,1%,0%,0%,0%,C,0.0933,F,0.6022,5900,G,2009,,6600,G,98%,0%,1%,0%,0%,0%,C,,,,7200,G
672232,  US,00250,     ,,Augusta St,132,City of Staunton,132,City of Staunton,0.07,SR 254 Beverly St,Johnson St,5100,G,98%,0%,1%,0%,0%,0%,F,0.0842,F,0.6265,5500,G,2009,,6600,G,98%,0%,1%,0%,0%,0%,F,,,,7100,G
672235,  US,00250,     ,US 250,Johnson St,132,City of Staunton,132,City of Staunton,0.06,Augusta St,"US 250 Par, New St",5100,N,98%,0%,1%,0%,0%,0%,N,0.0842,N,0.6265,5500,N,2009,,,,,,,,,,,,,,,
672333,  US,00250,     ,,Johnson St,132,City of Staunton,132,City of Staunton,0.18,1US 250 P New St,"US 11, SR 254",11000,G,98%,0%,1%,0%,0%,0%,F,0.0795,F,0.6417,11000,G,2009,,,,,,,,,,,,,,,
672237,  US,00250,     ,,Greenville Ave,132,City of Staunton,132,City of Staunton,0.07,"US 11, SR 254 NEW ST",US 11 GREENVILLE AVE,16000,G,98%,0%,1%,0%,0%,0%,F,0.0837,F,0.5309,17000,G,2009,,,,,,,,,,,,,,,
672236,  US,00250,     ,US 250,Richmond Rd,132,City of Staunton,132,City of Staunton,0.75,US 11 Greenville Ave,Statler Blvd,11000,G,96%,0%,1%,1%,1%,0%,F,0.0850,F,0.5120,12000,G,2009,,,,,,,,,,,,,,,
672256,  US,00250,     ,US 250,Richmond Rd,132,City of Staunton,132,City of Staunton,0.96,Statler Blvd,Frontier Dr,23000,G,96%,0%,1%,1%,1%,0%,F,0.0862,F,0.5144,24000,G,2009,,,,,,,,,,,,,,,
672257,  US,00250,     ,US 250,Richmond Rd,132,City of Staunton,132,City of Staunton,0.44,Frontier Rd,ECL Staunton,25000,G,96%,0%,1%,1%,1%,0%,C,0.0860,F,0.5162,28000,G,2009,,,,,,,,,,,,,,,
080304,  US,00250,     ,US 250,Jefferson Hwy,007,Augusta County,007,Augusta County,0.07,ECL Staunton,I-81,34000,G,99%,0%,0%,0%,0%,0%,F,0.0860,N,0.5162,34000,G,2009,,,,,,,,,,,,,,,
080258,  US,00250,     ,US 250,Jefferson Hwy,007,Augusta County,007,Augusta County,2.51,I-81,07-1316 Idlewood Blvd,17000,G,99%,0%,0%,0%,0%,0%,F,0.0858,F,0.5197,18000,G,2009,,,,,,,,,,,,,,,
080256,  US,00250,     ,US 250,Jefferson Hwy,007,Augusta County,007,Augusta County,2.01,07-1316 Idlewood Blvd,SR 285 Tinkling Spring Rd,14000,G,99%,0%,0%,0%,0%,0%,F,0.0962,F,0.5248,15000,G,2009,,,,,,,,,,,,,,,
080303,  US,00250,     ,US 250,Jefferson Hwy,007,Augusta County,007,Augusta County,2.17,SR 285 Tinkling Spring Rd,WCL Waynesboro,18000,A,99%,0%,0%,0%,0%,0%,C,0.1053,A,0.5075,20000,A,2009,,,,,,,,,,,,,,,
679346,  US,00250,     ,US 250,Main St,136,City of Waynesboro,136,City of Waynesboro,0.84,WCL Waynesboro,Carman Ave,20000,F,99%,0%,0%,0%,0%,0%,C,0.0889,F,0.5125,21000,F,2009,,,,,,,,,,,,,,,
679341,  US,00250,     ,US 250,Main St,136,City of Waynesboro,136,City of Waynesboro,0.30,Carman Ave,Hopeman Pkwy,19000,G,99%,0%,0%,0%,0%,0%,F,0.0861,F,0.5173,20000,G,2009,,,,,,,,,,,,,,,
679313,  US,00250,     ,US 250,Main St,136,City of Waynesboro,136,City of Waynesboro,0.67,Hopeman Pkwy,US 340 Rosser Ave,12000,F,99%,0%,1%,0%,0%,0%,C,0.0899,F,0.5044,14000,F,2009,,,,,,,,,,,,,,,
679312,  US,00250,     ,US 250,Broad St,136,City of Waynesboro,136,City of Waynesboro,0.25,US 340 Rosser Ave,Poplar Ave,12000,F,98%,0%,1%,0%,1%,0%,C,0.0829,F,0.5202,13000,F,2009,,,,,,,,,,,,,,,
679325,  US,00250,     ,US 250,Broad St,136,City of Waynesboro,136,City of Waynesboro,0.50,Poplar Ave,Wayne Ave,11000,F,98%,0%,1%,0%,1%,0%,C,0.0846,F,0.5385,12000,F,2009,,,,,,,,,,,,,,,
679329,  US,00250,     ,US 250,Broad St,136,City of Waynesboro,136,City of Waynesboro,0.12,Wayne Ave,Arch Ave,9900,G,99%,0%,0%,0%,0%,0%,F,0.0833,F,0.5606,11000,G,2009,,,,,,,,,,,,,,,
679331,  US,00250,     ,US 250,Broad St,136,City of Waynesboro,136,City of Waynesboro,0.44,Arch Ave,US 340 Main St,10000,G,98%,0%,1%,0%,1%,0%,C,0.0807,F,0.5296,11000,G,2009,,,,,,,,,,,,,,,
679334,  US,00250,     ,,Main St,136,City of Waynesboro,136,City of Waynesboro,0.19,US 340 Broad St,US 340 Delphine Ave,11000,F,97%,1%,1%,0%,1%,0%,C,0.0933,F,0.5572,11000,F,2009,,,,,,,,,,,,,,,
679339,  US,00250,     ,US 250,Main St,136,City of Waynesboro,136,City of Waynesboro,1.00,US 340 Delphine Ave,Hunter St,7800,F,97%,0%,1%,0%,1%,0%,C,0.0988,F,0.6048,8300,F,2009,,,,,,,,,,,,,,,
679343,  US,00250,     ,US 250,Main St,136,City of Waynesboro,136,City of Waynesboro,0.44,Hunter St,ECL Waynesboro,6800,G,96%,0%,1%,0%,2%,0%,C,0.0934,F,0.6017,7300,G,2009,,,,,,,,,,,,,,,
080302,  US,00250,     ,US 250, ,007,Augusta County,007,Augusta County,1.76,ECL Waynesboro,I-64 Afton Mountain,6000,G,96%,0%,1%,0%,2%,0%,F,0.0988,F,0.6264,6300,G,2009,,,,,,,,,,,,,,,
080301,  US,00250,     ,US 250, ,007,Augusta County,007,Augusta County,0.23,I-64 Afton Mountain,Nelson County Line,7800,G,93%,1%,1%,1%,5%,0%,C,0.0914,F,0.5372,8200,G,2009,,,,,,,,,,,,,,,
672221, 1US,00250,P    ,,New St,132,City of Staunton,132,City of Staunton,0.36,Churchville Ave,Frederick St,1100,G,98%,1%,1%,0%,0%,0%,C,0.0961,F,1.0000,1200,G,2009,,6600,G,98%,0%,1%,0%,0%,0%,C,,,,7200,G
672233, 1US,00250,P    ,,New St,132,City of Staunton,132,City of Staunton,0.17,Frederick St,Johnson St,1500,G,98%,1%,1%,0%,0%,0%,F,0.1143,F,1.0000,1600,G,2009,,6600,G,98%,0%,1%,0%,0%,0%,F,,,,7100,G
080308,  SR,00252,     ,VA 252,Middlebrook Rd,007,Augusta County,007,Augusta County,0.69,Rockbridge County Line,"07-620 N, Newport Rd",150,G,98%,0%,1%,0%,0%,0%,F,0.1393,F,0.5294,150,G,2009,,,,,,,,,,,,,,,
080021,  SR,00252,     ,VA 252,Middlebrook Rd,007,Augusta County,007,Augusta County,2.54,"07-620 N, Newport Rd",07-682 McKinley Rd,340,G,98%,0%,1%,0%,0%,0%,F,0.1099,F,0.6867,350,G,2009,,,,,,,,,,,,,,,
080309,  SR,00252,     ,VA 252,Middlebrook Rd,007,Augusta County,007,Augusta County,4.50,07-682 McKinley Rd,07-670 Cherry Grove Rd,470,G,98%,0%,1%,0%,0%,0%,C,0.0883,F,0.5870,490,G,2009,,,,,,,,,,,,,,,
080310,  SR,00252,     ,VA 252,Middlebrook Rd,007,Augusta County,007,Augusta County,7.52,07-670 Cherry Grove Rd,"07-693 N, Stingy Hallow Rd",1300,G,98%,0%,1%,0%,1%,0%,C,0.1048,F,0.5767,1400,G,2009,,,,,,,,,,,,,,,
080311,  SR,00252,     ,VA 252,Middlebrook Rd,007,Augusta County,007,Augusta County,1.62,"07-693 N, Stingy Hallow Rd",SR 262,2900,G,98%,0%,1%,0%,1%,0%,F,0.0966,F,0.6265,3000,G,2009,,,,,,,,,,,,,,,
080611,  SR,00252,     ,VA 252,Middlebrook Ave,007,Augusta County,007,Augusta County,0.15,SR 262,SCL Staunton,3200,G,97%,0%,1%,1%,1%,0%,C,0.1135,F,0.6124,3400,G,2009,,,,,,,,,,,,,,,
672254,  SR,00252,     ,VA 252,Middlebrook Ave,132,City of Staunton,132,City of Staunton,1.08,SCL Staunton,Bridge St,3200,G,97%,0%,1%,1%,1%,0%,C,0.1135,F,0.6124,3400,G,2009,,,,,,,,,,,,,,,
672242,  SR,00252,     ,VA 252,Middlebrook Ave,132,City of Staunton,132,City of Staunton,0.60,Bridge St,Lewis Street,3000,G,97%,0%,1%,1%,1%,0%,F,0.1050,F,0.5796,3300,G,2009,,,,,,,,,,,,,,,
672229,  SR,00252,     ,,Beverly St,132,City of Staunton,132,City of Staunton,0.11,Lewis St,US 250 Augusta St; Johnson St,3600,G,98%,0%,1%,0%,0%,0%,F,0.0860,F,1.0000,3900,G,2009,,8100,G,98%,0%,1%,0%,0%,0%,F,,,,8700,G
080315,  SR,00254,     ,VA 254,Parkersburg Turnpike,007,Augusta County,007,Augusta County,2.66,SR 42 Buffalo Gap Hwy,07-876 Swoope Rd,3500,G,96%,1%,1%,0%,1%,0%,F,0.1015,F,0.5931,3600,G,2009,,,,,,,,,,,,,,,
080152,  SR,00254,     ,VA 254,Parkersburg Turnpike,007,Augusta County,007,Augusta County,4.37,07-876 Swoope Rd,SR 262,4100,G,96%,1%,1%,0%,1%,0%,C,0.0971,F,0.6463,4300,G,2009,,,,,,,,,,,,,,,
672215,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.97,SR 262,Grubert St,8200,G,98%,0%,1%,0%,0%,0%,C,0.0938,F,0.5419,8900,G,2009,,,,,,,,,,,,,,,
672216,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.69,Grubert St,Thornrose Ave,9000,G,98%,0%,1%,0%,0%,0%,F,0.0919,F,0.5653,9800,G,2009,,,,,,,,,,,,,,,
672217,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.25,Thornrose Ave,Frederick St,7200,G,98%,0%,1%,0%,0%,0%,F,0.0855,F,0.6302,7800,G,2009,,,,,,,,,,,,,,,
672226,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.25,Frederick St,SR 254 P Jefferson St,6000,G,98%,0%,1%,0%,0%,0%,F,0.0833,F,0.6737,6500,G,2009,,,,,,,,,,,,,,,
672228,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.23,SR 254 P Jefferson St,Lewis St,3700,G,98%,0%,1%,0%,0%,0%,F,0.0937,F,1.0000,4000,G,2009,,6900,G,98%,0%,1%,0%,0%,0%,F,,,,7500,G
672229,  SR,00254,     ,,Beverly St,132,City of Staunton,132,City of Staunton,0.11,Lewis St,US 250 Augusta St,3600,G,98%,0%,1%,0%,0%,0%,F,0.0860,F,1.0000,3900,G,2009,,8100,G,98%,0%,1%,0%,0%,0%,F,,,,8700,G
672230,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.06,US 250 Augusta St,US 250 P New St,3600,N,98%,0%,1%,0%,0%,0%,N,0.0860,N,1.0000,3900,N,2009,,6800,N,98%,0%,1%,0%,0%,0%,N,,,,7400,N
672223,  SR,00254,     ,VA 254,Beverly St,132,City of Staunton,132,City of Staunton,0.16,US 250 P New St,Coalter St,2800,G,98%,0%,1%,0%,0%,0%,F,0.0898,F,1.0000,3000,G,2009,,6000,G,98%,0%,1%,0%,0%,0%,F,,,,6500,G
672234,  SR,00254,     ,VA 254,Coalter St,132,City of Staunton,132,City of Staunton,0.16,"SR 254 P, E Beverly St","US 11, US 250 Commerce St",6200,G,98%,0%,1%,0%,0%,0%,F,0.0974,F,0.6444,6700,G,2009,,,,,,,,,,,,,,,
672238,  SR,00254,     ,,Commerce Rd,132,City of Staunton,132,City of Staunton,0.68,US 11 US 250 Commerce St,US 11 Commerce Rd,2700,G,97%,1%,1%,1%,1%,0%,C,0.0927,F,0.5839,2900,G,2009,,,,,,,,,,,,,,,
672259,  SR,00254,     ,VA 254,New Hope Rd,132,City of Staunton,132,City of Staunton,2.45,US 11 Commerce Rd,ECL Staunton,1200,G,99%,0%,1%,0%,0%,0%,C,0.1228,F,0.5287,1300,G,2009,,,,,,,,,,,,,,,
080314,  SR,00254,     ,VA 254,New Hope Rd,007,Augusta County,007,Augusta County,1.59,ECL Staunton,SR 262 Woodrow Wilson Pkwy,1500,G,91%,1%,2%,4%,2%,0%,C,0.1128,F,0.6959,1500,G,2009,,,,,,,,,,,,,,,
080023,  SR,00254,     ,VA 254,Hermitage Rd,007,Augusta County,007,Augusta County,3.92,SR 262 Woodrow Wilson Pkwy,07-608 Long Meadow Rd,5200,G,95%,1%,1%,2%,1%,0%,F,0.1045,F,0.5572,5400,G,2009,,,,,,,,,,,,,,,
080313,  SR,00254,     ,VA 254,Hermitage Rd,007,Augusta County,007,Augusta County,3.45,07-608 Long Meadow Rd,07-640 Old White Bridge Rd,4600,G,95%,1%,1%,2%,1%,0%,C,0.1080,F,0.5471,4800,G,2009,,,,,,,,,,,,,,,
080312,  SR,00254,     ,VA 254,Hermitage Rd,007,Augusta County,007,Augusta County,0.93,07-640 Old White Bridge Rd,WCL Waynesboro,4300,G,95%,1%,1%,2%,1%,0%,F,0.1032,F,0.5680,4500,G,2009,,,,,,,,,,,,,,,
679353,  SR,00254,     ,VA 254,Ivy St,136,City of Waynesboro,136,City of Waynesboro,1.19,WCL Waynesboro,Hopeman Pkwy,6400,F,98%,0%,1%,0%,1%,0%,C,0.0995,F,0.5686,6800,F,2009,,,,,,,,,,,,,,,
679309,  SR,00254,     ,VA 254,Ivy St,136,City of Waynesboro,136,City of Waynesboro,0.52,Hopeman Pkwy,King Ave,5300,F,98%,0%,1%,0%,0%,0%,C,0.0953,F,0.5948,5700,F,2009,,,,,,,,,,,,,,,
679310,  SR,00254,     ,VA 254,Poplar Ave,136,City of Waynesboro,136,City of Waynesboro,0.30,King Ave,Broad St,10000,F,97%,1%,2%,0%,0%,0%,C,0.0864,F,0.5731,11000,F,2009,,,,,,,,,,,,,,,
679340,  SR,00254,     ,VA 254,Poplar Ave,136,City of Waynesboro,136,City of Waynesboro,0.07,Broad St,Main St,3200,G,97%,1%,2%,0%,0%,0%,F,0.1126,F,0.5936,3400,G,2009,,,,,,,,,,,,,,,
672340, 1SR,00254,P    ,VA 254 Par,Jefferson St,132,City of Staunton,132,City of Staunton,0.07,SR 254 Beverly St,W Frederick St,1700,G,97%,0%,2%,0%,0%,0%,C,0.1228,F,0.8664,1800,G,2009,,,,,,,,,,,,,,,
672339, 1SR,00254,P    ,VA 254 Par,Frederick St,132,City of Staunton,132,City of Staunton,0.28,Jefferson St,Central St,3200,G,98%,0%,1%,0%,0%,0%,C,0.1173,F,1.0000,3400,G,2009,,6900,G,98%,0%,1%,0%,0%,0%,F,,,,7500,G
672334, 1SR,00254,P    ,,Frederick St,132,City of Staunton,132,City of Staunton,0.11,Central St,"US 250, Bus US 11 Par, Augusta Ave",4500,G,98%,0%,1%,0%,0%,0%,F,0.1048,F,1.0000,4800,G,2009,,8100,G,98%,0%,1%,0%,0%,0%,F,,,,8700,G
672245, 1SR,00254,P    ,VA 254 Par,Frederick St,132,City of Staunton,132,City of Staunton,0.17,"US 250, Bus US 11 Par, Augusta Ave",Coalter St,3200,G,98%,0%,1%,0%,0%,0%,F,0.0930,F,1.0000,3500,G,2009,,6000,G,98%,0%,1%,0%,0%,0%,F,,,,6500,G
672246, 1SR,00254,P    ,VA 254 Par,Coalter St,132,City of Staunton,132,City of Staunton,0.07,E Frederick St,"SR 254, E Beverly St",5800,G,98%,0%,1%,0%,0%,0%,F,0.0990,F,0.7665,6300,G,2009,,,,,,,,,,,,,,,
080317,  SR,00256,     ,VA 256,Weyers Cave Rd,007,Augusta County,007,Augusta County,0.14,US 11 Lee Highway,I-81,7000,G,,,,,,,X,0.0888,F,0.5522,7300,G,2009,,,,,,,,,,,,,,,
080316,  SR,00256,     ,VA 256,Weyers Cave Rd,007,Augusta County,007,Augusta County,1.22,I-81,SR 276 Keezletown Road,8800,G,92%,1%,1%,1%,5%,0%,C,0.0937,F,0.6035,9200,G,2009,,,,,,,,,,,,,,,
080128,  SR,00256,     ,VA 256,Weyers Cave Rd,007,Augusta County,007,Augusta County,4.50,SR 276,Rockingham County Line,5500,A,94%,0%,1%,1%,3%,0%,C,0.1083,A,0.6149,5900,A,2009,,,,,,,,,,,,,,,
672247,  SR,00261,     ,VA 261,Statler Blvd,132,City of Staunton,132,City of Staunton,0.84,Old Greenville Rd,Richmond Rd,9400,G,98%,0%,1%,1%,0%,0%,C,0.0966,F,0.5386,10000,G,2009,,,,,,,,,,,,,,,
672327,  SR,00261,     ,VA 261,Statler Blvd,132,City of Staunton,132,City of Staunton,0.78,Richmond Rd,New Hope Rd,14000,G,97%,0%,1%,1%,1%,0%,C,0.0898,F,0.5293,15000,G,2009,,,,,,,,,,,,,,,
672328,  SR,00261,     ,VA 261,Statler Blvd,132,City of Staunton,132,City of Staunton,0.14,New Hope Rd,Commerce Rd,14000,G,97%,0%,1%,1%,1%,0%,F,0.0908,F,0.5125,15000,G,2009,,,,,,,,,,,,,,,
672300,  SR,00261,     ,VA 261,Statler Blvd,132,City of Staunton,132,City of Staunton,0.25,Commerce Rd,Beverly St,11000,G,97%,0%,1%,1%,1%,0%,F,0.0910,F,0.5487,12000,G,2009,,,,,,,,,,,,,,,
672301,  SR,00261,     ,VA 261,Statler Blvd,132,City of Staunton,132,City of Staunton,0.20,Beverly St,Coalter St,10000,G,97%,0%,1%,1%,1%,0%,F,0.0900,F,0.5602,11000,G,2009,,,,,,,,,,,,,,,
080054,  SR,00262,     ,VA 262, ,007,Augusta County,007,Augusta County,1.25,I-81,US 11 Greenville Ave,14000,G,94%,1%,1%,1%,3%,0%,C,0.0961,F,0.6012,15000,G,2009,,,,,,,,,,,,,,,
080059,  SR,00262,     ,VA 262, ,007,Augusta County,007,Augusta County,0.76,US 11 Greenville Ave,07-613 Old Greenville Rd,13000,G,94%,1%,1%,1%,3%,0%,F,0.0959,F,0.6501,13000,G,2009,,,,,,,,,,,,,,,
080061,  SR,00262,     ,VA 262, ,007,Augusta County,007,Augusta County,1.13,07-613 Old Greenville Rd,SR 252,13000,G,94%,1%,1%,1%,3%,0%,F,0.0959,F,0.6348,14000,G,2009,,,,,,,,,,,,,,,
080063,  SR,00262,     ,VA 262, ,007,Augusta County,007,Augusta County,1.87,SR 252,SR 254,10000,G,95%,1%,1%,2%,2%,0%,C,0.0948,F,0.6334,11000,G,2009,,,,,,,,,,,,,,,
080640,  SR,00262,     ,VA 262, ,007,Augusta County,007,Augusta County,1.83,SR 254,WCL Staunton,6500,G,95%,1%,1%,2%,2%,0%,F,0.0992,F,0.5557,7000,G,2009,,,,,,,,,,,,,,,
080641,  SR,00262,     ,VA 262, ,132,City of Staunton,007,Augusta County,0.58,WCL Staunton,US 250 Churchville Ave,6500,G,95%,1%,1%,2%,2%,0%,F,0.0992,F,0.5557,7000,G,2009,,,,,,,,,,,,,,,
080637,  SR,00262,     ,VA 262,Woodrow Wilson Pkwy,132,City of Staunton,007,Augusta County,2.22,US 250 Churchville Ave,07-613 Spring Hill Rd,8200,G,95%,0%,1%,2%,1%,0%,C,0.0945,F,0.6895,8900,G,2009,,,,,,,,,,,,,,,
672351,  SR,00262,     ,VA 262,Woodrow Wilson Pkwy,132,City of Staunton,007,Augusta County,1.74,07-613 Spring Hill Rd,US 11 Commerce Rd,9900,G,96%,0%,1%,1%,1%,0%,C,0.0947,F,0.7024,11000,G,2009,,,,,,,,,,,,,,,
672329,  SR,00262,     ,VA 262,Woodrow Wilson Pkwy,132,City of Staunton,007,Augusta County,1.34,US 11 Commerce Rd,ECL Staunton,12000,G,96%,0%,1%,1%,1%,0%,F,0.1011,F,0.5152,13000,G,2009,,,,,,,,,,,,,,,
080319,  SR,00262,     ,VA 262,Woodrow Wilson Pkwy,007,Augusta County,007,Augusta County,0.18,ECL Staunton,I-81,13000,G,96%,0%,1%,1%,1%,0%,F,0.1011,N,0.5152,15000,G,2009,,,,,,,,,,,,,,,
080318,  SR,00262,     ,VA 262,Woodrow Wilson Pkwy,007,Augusta County,007,Augusta County,0.80,I-81,SR 254 Hermitage Rd; New Hope Rd,4900,G,95%,1%,1%,2%,2%,0%,C,0.1017,F,0.5351,5200,G,2009,,,,,,,,,,,,,,,
080320,  SR,00276,     ,VA 276,Keezletown Rd,007,Augusta County,007,Augusta County,1.77,SR 256 Weyers Cave Rd,Rockingham County Line,3400,G,95%,1%,1%,1%,2%,0%,C,0.1119,F,0.6244,3600,G,2009,,,,,,,,,,,,,,,
782978,  SR,00285,     ,VA 285,Tinkling Spring Rd,007,Augusta County,007,Augusta County,1.85,07-935 Expo Rd,US 250 Jefferson Hwy,16000,G,97%,0%,1%,0%,1%,0%,C,0.0820,F,0.0000,17000,G,2009,,,,,,,,,,,,,,,
080327,  US,00340,     ,US 340,Stuarts Draft Hwy,007,Augusta County,007,Augusta County,5.84,US 11 Lee Jackson Hwy,07-654 White Hill Rd,9000,G,95%,0%,1%,1%,2%,0%,C,0.0897,F,0.6516,9400,G,2009,,,,,,,,,,,,,,,
080326,  US,00340,     ,US 340,Stuarts Draft Hwy,007,Augusta County,007,Augusta County,0.85,07-654 White Hill Rd,07-608 Tinkling Spring Rd; Main St,13000,G,96%,1%,1%,1%,2%,0%,F,0.0919,F,0.5172,14000,G,2009,,,,,,,,,,,,,,,
080325,  US,00340,     ,US 340,Stuarts Draft Hwy,007,Augusta County,007,Augusta County,3.47,07-608 Tinkling Spring Rd; Main St,07-632 Shalom Road,15000,G,96%,1%,1%,1%,2%,0%,C,0.0936,F,0.5567,16000,G,2009,,,,,,,,,,,,,,,
080154,  US,00340,     ,US 340,Stuarts Draft Hwy,007,Augusta County,007,Augusta County,1.64,07-632 Shalom Road,WCL Waynesboro,16000,F,96%,0%,0%,0%,2%,0%,C,0.0900,F,0.5450,18000,F,2009,,,,,,,,,,,,,,,
679352,  US,00340,     ,US 340,Rosser Ave,136,City of Waynesboro,136,City of Waynesboro,0.34,WCL Waynesboro,I-64,22000,F,97%,0%,0%,0%,2%,0%,C,0.0937,F,0.5120,23000,F,2009,,,,,,,,,,,,,,,
679354,  US,00340,     ,US 340,Rosser Ave,136,City of Waynesboro,136,City of Waynesboro,0.56,I-64,Lew Dewitt Blvd,29000,F,98%,0%,0%,0%,1%,0%,C,0.0909,F,0.5305,31000,F,2009,,,,,,,,,,,,,,,
679347,  US,00340,     ,US 340,Rosser Ave,136,City of Waynesboro,136,City of Waynesboro,0.71,Lew Dewitt Blvd,Northgate Ave,16000,F,99%,0%,0%,0%,0%,0%,C,0.0894,F,0.5111,17000,F,2009,,,,,,,,,,,,,,,
679317,  US,00340,     ,US 340,Rosser Ave,136,City of Waynesboro,136,City of Waynesboro,0.61,Northgate Ave,Forrest Dr,13000,F,99%,0%,1%,0%,0%,0%,C,0.0874,F,0.5175,14000,F,2009,,,,,,,,,,,,,,,
679314,  US,00340,     ,US 340,Rosser Ave,136,City of Waynesboro,136,City of Waynesboro,0.56,Forrest Dr,US 250 Main St,12000,G,99%,0%,0%,0%,0%,0%,F,0.0864,F,0.5101,13000,G,2009,,,,,,,,,,,,,,,
679855,  US,00340,     ,US 340,Main St,136,City of Waynesboro,136,City of Waynesboro,0.38,Rosser Ave,New Hope Rd,7900,F,99%,0%,0%,0%,0%,0%,C,0.0958,F,0.5724,8400,F,2009,,,,,,,,,,,,,,,
679324,  US,00340,     ,US 340,Main St,136,City of Waynesboro,136,City of Waynesboro,0.35,New Hope Rd,Wayne Ave,6500,G,99%,0%,0%,0%,0%,0%,F,0.0941,F,0.5469,7100,G,2009,,,,,,,,,,,,,,,
679328,  US,00340,     ,US 340,Main St,136,City of Waynesboro,136,City of Waynesboro,0.14,Wayne Ave,Arch Ave,3800,F,98%,1%,1%,0%,0%,0%,C,0.1018,F,0.5280,4000,F,2009,,,,,,,,,,,,,,,
679332,  US,00340,     ,US 340,Main St,136,City of Waynesboro,136,City of Waynesboro,0.39,Arch Ave,US 250 Broad St,6300,F,97%,1%,2%,0%,0%,0%,C,0.0943,F,0.5046,6700,F,2009,,,,,,,,,,,,,,,
679334,  US,00340,     ,,Main St,136,City of Waynesboro,136,City of Waynesboro,0.19,US 250 Broad St,Main St,11000,F,97%,1%,1%,0%,1%,0%,C,0.0933,F,0.5572,11000,F,2009,,,,,,,,,,,,,,,
679854,  US,00340,     ,US 340,Delphine Ave,136,City of Waynesboro,136,City of Waynesboro,0.25,Main St,7th St,11000,G,96%,0%,1%,1%,2%,0%,F,0.0909,F,0.5925,11000,G,2009,,,,,,,,,,,,,,,
679335,  US,00340,     ,US 340,Delphine Ave,136,City of Waynesboro,136,City of Waynesboro,0.60,7th St,Second St,11000,G,96%,0%,1%,1%,2%,0%,F,0.0891,F,0.5782,12000,G,2009,,,,,,,,,,,,,,,
679305,  US,00340,     ,US 340,Delphine Ave,136,City of Waynesboro,136,City of Waynesboro,0.81,Second St,Hopeman Pkwy,7600,F,93%,1%,3%,1%,2%,0%,C,0.0940,F,0.5612,8200,F,2009,,,,,,,,,,,,,,,
679342,  US,00340,     ,US 340,Delphine Ave,136,City of Waynesboro,136,City of Waynesboro,0.25,Hopeman Pkwy,NCL Waynesboro,9900,F,96%,0%,1%,1%,2%,0%,C,0.0950,F,0.6171,11000,F,2009,,,,,,,,,,,,,,,
080323,  US,00340,     ,US 340,East Side Hwy,007,Augusta County,007,Augusta County,4.69,NCL Waynesboro,07-612,7700,G,96%,0%,1%,1%,2%,0%,F,0.0883,F,0.6554,8100,G,2009,,,,,,,,,,,,,,,
080322,  US,00340,     ,US 340,East Side Hwy,007,Augusta County,007,Augusta County,4.66,07-612,07-778 NORTH,4500,G,93%,1%,1%,1%,4%,0%,C,0.0989,F,0.5021,4700,G,2009,,,,,,,,,,,,,,,
080321,  US,00340,     ,US 340,East Side Hwy,007,Augusta County,007,Augusta County,2.69,07-778 NORTH,SCL Grottoes,5300,G,93%,1%,1%,1%,4%,0%,F,0.0944,F,0.5420,5500,G,2009,,,,,,,,,,,,,,,
080335,  US,00340,     ,US 340,East Side Hwy,228,Town of Grottoes,007,Augusta County,0.05,SCL Grottoes,Rockingham County Line,5300,N,93%,1%,1%,1%,4%,0%,N,0.0944,N,0.5420,5500,N,2009,,,,,,,,,,,,,,,
780447,  FR,00209,     ,FR 209,Shenandoah Village Dr,136,City of Waynesboro,007,Augusta County,0.27,US 340 Rosser Ave,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
780448,  FR,00210,     ,FR 210,Windgrove Rd,136,City of Waynesboro,007,Augusta County,0.04,US 340 Rosser Ave,Dead End,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
