753928,  60,00644,     ,60-644, ,060,Montgomery County,060,Montgomery County,0.10,60-723 Ellett Rd,60-776,440,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
753929,  60,00644,     ,60-644, ,060,Montgomery County,060,Montgomery County,0.23,60-776,0.23 ME 60-776,330,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
753930,  60,00644,     ,60-644,Ridgeway,060,Montgomery County,060,Montgomery County,0.32,0.23 ME 60-776,60-699 Loganberry Lane,240,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753931,  60,00644,     ,60-644,Pollard Rd,060,Montgomery County,060,Montgomery County,0.30,60-699 Loganberry Lane,60-1430 Pollard Rd,120,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753932,  60,00645,     ,60-645,Violet Lane,060,Montgomery County,060,Montgomery County,0.18,Dead End,60-666 Mud Pike Rd,50,R,,,,,,,X,,,,,,01/10/2008,,,,,,,,,,,,,,,
753933,  60,00647,     ,60-647,Ironto Rd,060,Montgomery County,060,Montgomery County,0.50,"60-603, N Fork Rd",Dead End,190,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753934,  60,00648,     ,60-648, ,060,Montgomery County,060,Montgomery County,2.11,ECL Blacksburg,Dead End,1100,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
753935,  60,00649,     ,60-649, ,060,Montgomery County,060,Montgomery County,0.32,US 460,60-810,1400,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
753936,  60,00649,     ,60-649,Coal Bank Hollow,060,Montgomery County,060,Montgomery County,1.25,60-810,60-624,670,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
795355,  60,00652,     ,60-652, ,060,Montgomery County,060,Montgomery County,1.98,60-625 WEST,60-625 EAST,1500,N,,,,,,,X,,,,0,N,01/10/2005,,,,,,,,,,,,,,,
753937,  60,00652,     ,60-652, ,060,Montgomery County,060,Montgomery County,1.87,60-625 EAST,"60-655 Long Shop Rd, Mt Zion Rd",1500,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
403763,  60,00652,     ,60-652,McCoy Rd,060,Montgomery County,060,Montgomery County,0.44,"60-655 Long Shop Rd, Mt Zion Rd","60-735 W, Riverside Dr",2000,G,97%,1%,1%,1%,0%,0%,F,0.1086,F,0.6215,2100,G,2009,,,,,,,,,,,,,,,
403764,  60,00652,     ,60-652,McCoy Rd,060,Montgomery County,060,Montgomery County,3.02,"60-735 W, Riverside Dr",60-685 Prices Fork Rd,2100,G,97%,1%,1%,1%,0%,0%,C,0.1097,F,0.6296,2200,G,2009,,,,,,,,,,,,,,,
753938,  60,00653,     ,60-653,Alleghany Spring Rd,060,Montgomery County,060,Montgomery County,0.26,Floyd County Line,60-637 Jewell Dr,340,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753939,  60,00654,     ,60-654,Brooksfield Road,060,Montgomery County,060,Montgomery County,1.50,60-685 Prices Fork Rd,"60-655 Long Shop Rd, Mt Zion Rd",760,F,97%,1%,2%,0%,1%,0%,C,0.1051,F,0.5244,760,F,2009,,,,,,,,,,,,,,,
403765,  60,00655,     ,60-655,Mt Zion Rd,060,Montgomery County,060,Montgomery County,2.12,60-652 McCoy Rd,60-781 Lick Run Rd,220,G,97%,2%,0%,0%,0%,0%,F,0.1194,F,0.6429,230,G,2009,,,,,,,,,,,,,,,
403766,  60,00655,     ,60-655,Mt Zion Rd,060,Montgomery County,060,Montgomery County,2.18,60-781 Lick Run Rd,60-654 Brooksfield Road,470,G,97%,2%,0%,0%,0%,0%,C,0.1115,F,0.5088,490,G,2009,,,,,,,,,,,,,,,
406774,  60,00655,     ,60-655,Glade Road,060,Montgomery County,060,Montgomery County,1.46,60-654 Buckshot Ln,Meadowbrook Dr,970,F,99%,1%,0%,0%,0%,0%,C,0.1083,F,0.6102,1100,F,2009,,,,,,,,,,,,,,,
753940,  60,00656,     ,60-656, ,060,Montgomery County,060,Montgomery County,0.13,60-625,Cul-de-Sac,40,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
753941,  60,00657,     ,60-657,Merrimac Rd,060,Montgomery County,060,Montgomery County,0.74,Urban Boundary,60-808 Hightop Rd,3200,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
753942,  60,00657,     ,60-657,Merrimac Rd,060,Montgomery County,060,Montgomery County,3.60,60-808 Hightop Rd,"60-685 W, Prices Fork Rd",1400,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
753943,  60,00657,     ,60-657,Walnut Spring Rd,060,Montgomery County,060,Montgomery County,1.10,"60-685 E, Prices Fork Rd",Dead End,260,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
403767,  60,00658,     ,60-658,Meadow Creek Rd,060,Montgomery County,060,Montgomery County,0.27,SR 177; 60-600 Tyler Rd,60-627 Barn Rd,2900,G,97%,1%,1%,1%,0%,0%,F,0.1019,F,0.6926,3100,G,2009,,,,,,,,,,,,,,,
403768,  60,00658,     ,60-658,Meadow Creek Rd,060,Montgomery County,060,Montgomery County,0.85,60-627 Barn Rd,60-677 Currin Rd,3000,G,97%,1%,1%,1%,0%,0%,F,0.1039,F,0.7139,3100,G,2009,,,,,,,,,,,,,,,
403769,  60,00658,     ,60-658,Meadow Creek Rd,060,Montgomery County,060,Montgomery County,2.04,60-677 Currin Rd,60-693 Childress Rd,2800,G,97%,1%,1%,1%,0%,0%,F,0.1071,F,0.6571,3000,G,2009,,,,,,,,,,,,,,,
403770,  60,00658,     ,60-658,Meadow Creek Rd,060,Montgomery County,060,Montgomery County,0.41,60-693 Childress Rd,SR 8 Riner Rd,2800,G,97%,1%,1%,1%,0%,0%,C,0.1070,F,0.6387,2900,G,2009,,,,,,,,,,,,,,,
753944,  60,00659,     ,60-659,Vickers Switch Rd,060,Montgomery County,060,Montgomery County,1.98,"SR 114 W, Peppers Ferry Blvd","SR 114 E, Peppers Ferry Blvd",900,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
753945,  60,00660,     ,60-660,Crab Mill Rd,060,Montgomery County,060,Montgomery County,1.70,60-719 Switchback Rd,60-661 Chrisman Mill Rd; WCL Christiansburg,170,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753946,  60,00661,     ,60-661,Silver Lake Rd,060,Montgomery County,060,Montgomery County,0.98,SWCL Christiansburg,60-662; Chrisman Mill Rd,300,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
753947,  60,00661,     ,60-661,Chrisman Mill Rd,060,Montgomery County,060,Montgomery County,0.10,60-662 Silver Lake Rd,0.10 MN 60-662 Silver Lake Rd,180,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753948,  60,00661,     ,60-661,Chrisman Mill Rd,060,Montgomery County,060,Montgomery County,0.95,0.10 MN 60-662 Silver Lake Rd,WCL Christiansburg; Gap,170,G,,,,,,,X,,,,170,G,2009,,,,,,,,,,,,,,,
753949,  60,00661,     ,60-661,Chrisman Mill Rd,060,Montgomery County,060,Montgomery County,0.34,60-660 Crab Mill Rd; NCL Christiansburg; Gap,60-760; Dominion Dr,670,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
791115,  60,00661,     ,60-661,Dominion Dr,060,Montgomery County,060,Montgomery County,0.26,60-760 Chrisman Mill Rd,SR 114 Peppers Ferry Blvd,450,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753950,  60,00662,     ,60-662, ,060,Montgomery County,060,Montgomery County,0.70,WCL Christiansburg,"US 11 E, Radford St",240,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
753951,  60,00662,     ,60-662, ,060,Montgomery County,060,Montgomery County,0.50,"US 11 W, Radford St",60-661 Chrisman Mill Rd; Silver Lake Rd,110,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
403771,  60,00663,     ,60-663,Walton Rd,060,Montgomery County,060,Montgomery County,0.88,US 11 Radford St,60-720 Spaulding Rd,1700,G,97%,0%,1%,1%,0%,0%,C,0.1033,F,0.5388,1800,G,2009,,,,,,,,,,,,,,,
403772,  60,00663,     ,60-663,Walton Rd,060,Montgomery County,060,Montgomery County,3.64,60-720 Spaulding Rd,SR 114 Peppers Ferry Blvd,830,G,97%,0%,1%,1%,0%,0%,F,0.1149,F,0.5862,880,G,2009,,,,,,,,,,,,,,,
753953,  60,00664,     ,60-664,Lovely Mount Dr,060,Montgomery County,060,Montgomery County,1.50,ECL Radford,"60-787 W, Wintergreen Dr",270,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753954,  60,00664,     ,60-664,Lovely Mount Dr,060,Montgomery County,060,Montgomery County,1.15,"60-787 W, Wintergreen Dr",SR 177 Tyler Rd,910,R,,,,,,,X,,,,,,01/25/2005,,,,,,,,,,,,,,,
753955,  60,00665,     ,60-665,Bains Chapel,060,Montgomery County,060,Montgomery County,0.95,Dead End,60-787 Dry Valley Rd,200,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753956,  60,00665,     ,60-665, ,060,Montgomery County,060,Montgomery County,0.44,60-787 Dry Valley Rd,"FR-58 W, Bains Chapel",360,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
753957,  60,00665,     ,60-665, ,060,Montgomery County,060,Montgomery County,0.41,"FR-58 E, Bains Chapel",Dead End,280,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
403773,  60,00666,     ,60-666,Mud Pike Rd,060,Montgomery County,060,Montgomery County,0.36,60-600 Fire Tower Rd,FR-59 Seven Mile Tree Rd,1100,G,97%,0%,2%,0%,1%,0%,F,0.1065,F,0.6515,1200,G,2009,,,,,,,,,,,,,,,
403774,  60,00666,     ,60-666,Mud Pike Rd,060,Montgomery County,060,Montgomery County,1.48,FR-59 Seven Mile Tree Rd,60-724 Gate Rd,950,G,97%,0%,2%,0%,1%,0%,F,0.1098,F,0.6000,990,G,2009,,,,,,,,,,,,,,,
403775,  60,00666,     ,60-666,Mud Pike Rd,060,Montgomery County,060,Montgomery County,3.12,60-724 Gate Rd,WCL Christiansburg,1600,G,97%,0%,2%,0%,1%,0%,C,0.1088,F,0.6193,1700,G,2009,,,,,,,,,,,,,,,
753958,  60,00667,     ,60-667,Stanley Rd,060,Montgomery County,060,Montgomery County,0.93,Dead End,0.93 ME Dead End,80,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753959,  60,00667,     ,60-667,Stanley Rd,060,Montgomery County,060,Montgomery County,0.06,0.93 ME Dead End,60-600 Tyler Rd,80,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753960,  60,00668,     ,60-668,Pack Rd,060,Montgomery County,060,Montgomery County,0.70,60-600 Piney Woods Rd,60-669 Fairview Church Rd,30,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
403776,  60,00669,     ,60-669,Fairview Church Rd,060,Montgomery County,060,Montgomery County,3.60,60-693 Childress Rd,60-670 Dairy Rd,800,G,97%,1%,1%,0%,0%,0%,F,0.1120,F,0.6139,840,G,2009,,,,,,,,,,,,,,,
403777,  60,00669,     ,60-669,Fairview Church Rd,060,Montgomery County,060,Montgomery County,1.10,60-670 Dairy Rd,SR 8 Riner Rd,680,G,97%,1%,1%,0%,0%,0%,F,0.1147,F,0.5543,710,G,2009,,,,,,,,,,,,,,,
403778,  60,00669,     ,60-669,Union Valley Rd,060,Montgomery County,060,Montgomery County,0.04,SR 8 Riner Rd,60-671 Five Points Rd,1800,G,97%,1%,1%,0%,0%,0%,F,0.1032,F,0.6415,1900,G,2009,,,,,,,,,,,,,,,
403779,  60,00669,     ,60-669,Union Valley Rd,060,Montgomery County,060,Montgomery County,4.20,60-671 Five Points Rd,60-615 Pilot Rd,870,G,97%,1%,1%,0%,0%,0%,C,0.1148,F,0.5676,910,G,2009,,,,,,,,,,,,,,,
753961,  60,00670,     ,60-670, ,060,Montgomery County,060,Montgomery County,1.20,60-669 Fairview Church Rd,SR 8 Riner Rd,350,R,,,,,,,X,,,,,,01/18/2005,,,,,,,,,,,,,,,
753962,  60,00671,     ,60-671, ,060,Montgomery County,060,Montgomery County,0.46,SR 8 Riner Rd,60-669 Union Valley Rd,150,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753963,  60,00671,     ,60-671, ,060,Montgomery County,060,Montgomery County,0.10,60-669 Union Valley Rd,60-704,150,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753964,  60,00671,     ,60-671,Five Point Rd,060,Montgomery County,060,Montgomery County,1.20,60-704,Dead End,190,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753965,  60,00672,     ,60-672,Camp Carysbrook Rd,060,Montgomery County,060,Montgomery County,0.35,Dead End,60-692 Goldenrod Rd,30,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753966,  60,00672,     ,60-672,Camp Carysbrook Rd,060,Montgomery County,060,Montgomery County,0.70,60-692 Goldenrod Rd,60-673,80,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753967,  60,00672,     ,60-672,Camp Carysbrook Rd,060,Montgomery County,060,Montgomery County,2.20,60-673,60-600 Piney Woods Rd,290,R,,,,,,,X,,,,,,01/30/2008,,,,,,,,,,,,,,,
753968,  60,00673,     ,60-673, ,060,Montgomery County,060,Montgomery County,2.50,60-672 Camp Carysbrook Rd,SR 8 Riner Rd,330,R,,,,,,,X,,,,,,01/25/2005,,,,,,,,,,,,,,,
753969,  60,00674,     ,60-674,Elliot Creek Rd,060,Montgomery County,060,Montgomery County,2.35,Dead End,"60-675 N, Smith Creek Rd",190,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753970,  60,00674,     ,60-674,Craigs Mountain Rd,060,Montgomery County,060,Montgomery County,2.40,"60-675 N, Smith Creek Rd",2.40 MN 60-675,340,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753971,  60,00674,     ,60-674,Craigs Mountain Rd,060,Montgomery County,060,Montgomery County,0.80,2.40 MN 60-675,60-676 Rosemary Rd,420,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753972,  60,00674,     ,60-674, ,060,Montgomery County,060,Montgomery County,0.70,60-676 Rosemary Rd,60-615 Pilot Rd,600,R,,,,,,,X,,,,,,02/07/2005,,,,,,,,,,,,,,,
753973,  60,00675,     ,60-675, ,060,Montgomery County,060,Montgomery County,3.20,SR 8 Riner Rd,"60-615 S, Pilot Rd",1000,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
753974,  60,00675,     ,60-675,Smith Creek Rd,060,Montgomery County,060,Montgomery County,4.40,"60-615 N, Pilot Rd","60-674 S, Elliot Creek Rd",150,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753975,  60,00675,     ,60-675,Smith Creek Rd,060,Montgomery County,060,Montgomery County,1.20,"60-674 N, Craigs Mountain Rd; Elliot Creek Rd",Dead End; Gap,30,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
753976,  60,00675,     ,60-675,Split Rail Rd,060,Montgomery County,060,Montgomery County,0.70,Dead End; Gap,60-639 Mt Pleasant Rd,90,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
753977,  60,00676,     ,60-676,Rosemary Rd,060,Montgomery County,060,Montgomery County,0.90,Dead End,60-674 Craigs Mountain Rd,100,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
753978,  60,00677,     ,60-677,Currin Lane,060,Montgomery County,060,Montgomery County,0.50,Dead End,60-658 Meadow Creek Rd,100,R,,,,,,,X,,,,,,01/10/2008,,,,,,,,,,,,,,,
753979,  60,00678,     ,60-678,Gov Barbour St,060,Montgomery County,060,Montgomery County,0.80,SR 8 Riner Rd,60-616,30,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753980,  60,00679,     ,60-679, ,060,Montgomery County,060,Montgomery County,1.80,60-669 Union Valley Rd,60-615 Pilot Rd,230,R,,,,,,,X,,,,,,02/07/2005,,,,,,,,,,,,,,,
753981,  60,00681,     ,60-681, ,060,Montgomery County,060,Montgomery County,1.60,ECL Blacksburg,60-1260 Woodland Hills Dr,980,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
753982,  60,00682,     ,60-682,New Town Rd,060,Montgomery County,060,Montgomery County,0.45,60-753 Old Town Rd,Dead End,560,R,,,,,,,X,,,,,,12/12/2007,,,,,,,,,,,,,,,
753983,  60,00683,     ,60-683,Paris Mountain Rd,060,Montgomery County,060,Montgomery County,0.64,Dead End,0.64 ME Dead End,60,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753984,  60,00683,     ,60-683,Paris Mountain Rd,060,Montgomery County,060,Montgomery County,0.66,0.65 ME Dead End,60-622 Reesdale Rd,130,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753985,  60,00684,     ,60-684,Welcome Rd,060,Montgomery County,060,Montgomery County,0.60,Dead End,"60-655 Long Shop Rd, Mt Zion Rd",140,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
403780,  60,00685,     ,60-685,Prices Fork Rd,060,Montgomery County,060,Montgomery County,2.04,SR 114; 60-663 Peppers Ferry Rd; Walton Rd,60-705 Coal Hollow Rd,7300,G,,,,,,,X,0.1095,F,0.6358,7700,G,2009,,,,,,,,,,,,,,,
403781,  60,00685,     ,60-685,Prices Fork Rd,060,Montgomery County,060,Montgomery County,1.20,60-705 Coal Hollow Rd,60-652 McCoy Rd,7600,G,,,,,,,X,0.1077,F,0.6471,8000,G,2009,,,,,,,,,,,,,,,
403782,  60,00685,     ,60-685,Prices Fork Rd,060,Montgomery County,060,Montgomery County,0.10,60-652 McCoy Rd,60-736 Tucker Rd,9100,G,,,,,,,X,0.1048,F,0.6533,9600,G,2009,,,,,,,,,,,,,,,
403783,  60,00685,     ,60-685,Prices Fork Rd,060,Montgomery County,060,Montgomery County,0.30,60-736 Tucker Rd,60-654 Brooksfield Rd,12000,G,,,,,,,X,0.1048,F,0.5676,12000,G,2009,,,,,,,,,,,,,,,
403785,  60,00685,     ,60-685,Prices Fork Rd,060,Montgomery County,060,Montgomery County,1.38,60-654 Brookfield Rd,WCL Blacksburg,9000,G,,,,,,,X,,,,9300,G,2009,,,,,,,,,,,,,,,
753986,  60,00686,     ,60-686,Trooper Lane,060,Montgomery County,060,Montgomery County,0.35,"60-622 E, Reesdale Rd","60-622 W, Reesdale Rd",90,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
753987,  60,00687,     ,60-687, ,060,Montgomery County,060,Montgomery County,0.05,60-637 Alleghany Springs Rd,0.05 ME 60-637 Alleghany Springs Rd,60,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753988,  60,00687,     ,60-687, ,060,Montgomery County,060,Montgomery County,1.25,0.05 ME 60-637 Alleghany Springs Rd,Dead End,60,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
403786,  60,00688,     ,60-688,Rock Rd,060,Montgomery County,060,Montgomery County,0.94,US 11 Radford St,ECL Radford,3200,G,97%,0%,1%,1%,0%,0%,C,0.0993,F,0.5167,3400,G,2009,,,,,,,,,,,,,,,
753989,  60,00689,     ,60-689, ,060,Montgomery County,060,Montgomery County,0.11,Dead End,60-622 Reesdale Rd,50,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
753990,  60,00690,     ,60-690, ,060,Montgomery County,060,Montgomery County,1.00,Dead End,60-637 Alleghany Springs Rd,330,R,,,,,,,X,,,,,,12/08/2004,,,,,,,,,,,,,,,
753991,  60,00691,     ,60-691,Campcarys Brook Rd,060,Montgomery County,060,Montgomery County,0.87,60-672 Camp Carysbrook Rd,Dead End,90,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
753992,  60,00692,     ,60-692,Goldenrod Rd,060,Montgomery County,060,Montgomery County,0.80,60-672 Camp Carysbrook Rd,60-695 Chestnut Ridge Rd,40,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
403787,  60,00693,     ,60-693,Graysontown Rd,060,Montgomery County,060,Montgomery County,0.19,60-613 W; 77-693 Lead Mine Rd,"60-613 E, Blue Springs Rd",850,G,98%,1%,1%,0%,0%,0%,F,0.1230,F,0.7265,900,G,2009,,,,,,,,,,,,,,,
403788,  60,00693,     ,60-693,Graysontown Rd,060,Montgomery County,060,Montgomery County,1.60,"60-613 E, Blue Springs Rd",60-787 Dry Valley Rd,1000,G,98%,1%,1%,0%,0%,0%,F,0.1119,F,0.6559,1000,G,2009,,,,,,,,,,,,,,,
406686,  60,00693,     ,60-693,Childress Rd,060,Montgomery County,060,Montgomery County,1.60,60-787 Dry Valley Rd,"60-600 W, Piney Woods Rd",2100,G,98%,1%,1%,0%,0%,0%,F,0.1119,F,0.8683,2200,G,2009,,,,,,,,,,,,,,,
403789,  60,00693,     ,60-693,Childress Rd,060,Montgomery County,060,Montgomery County,0.14,"60-600 W, Piney Woods Rd","60-600 E, Tyler Rd",3000,G,98%,1%,1%,0%,0%,0%,F,0.1090,F,0.8113,3200,G,2009,,,,,,,,,,,,,,,
403790,  60,00693,     ,60-693,Childress Rd,060,Montgomery County,060,Montgomery County,3.65,"60-600 E, Tyler Rd",SR 8 Riner Rd,1300,G,98%,1%,1%,0%,0%,0%,C,0.0988,F,0.7727,1300,G,2009,,,,,,,,,,,,,,,
753993,  60,00694,     ,60-694,Clay St,060,Montgomery County,060,Montgomery County,0.06,ECL Blacksburg,60-1235 Floyd St,960,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
753994,  60,00694,     ,60-694,Clay St,060,Montgomery County,060,Montgomery County,0.66,60-1235 Floyd St,Dead End,740,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
753995,  60,00695,     ,60-695,Chestnut Ridge Rd,060,Montgomery County,060,Montgomery County,3.00,Dead End,60-672 Camp Carysbrook Rd,190,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
753996,  60,00696,     ,60-696, ,060,Montgomery County,060,Montgomery County,1.00,60-652 McCoy Rd,1.00 MN 60-652 McCoy Rd,210,R,,,,,,,X,,,,,,01/10/2005,,,,,,,,,,,,,,,
753997,  60,00696,     ,60-696,Wake Forest Rd,060,Montgomery County,060,Montgomery County,0.50,1.00 MN 60-652 McCoy Rd,Dead End,400,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
753998,  60,00697,     ,60-697, ,060,Montgomery County,060,Montgomery County,0.20,60-603,Dead End,60,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
753999,  60,00699,     ,60-699,Loganberry Lane,060,Montgomery County,060,Montgomery County,0.30,Dead End,60-644 Pollard Rd,40,R,,,,,,,X,,,,,,01/08/2008,,,,,,,,,,,,,,,
786526,  60,00701,     ,60-701, ,060,Montgomery County,060,Montgomery County,0.25,Dead End,60-657,250,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754000,  60,00703,     ,60-703, ,060,Montgomery County,060,Montgomery County,0.30,60-723 Lusters Gate Rd,60-723 Lusters Gate Rd,30,R,,,,,,,X,,,,,,12/15/2004,,,,,,,,,,,,,,,
754001,  60,00704,     ,60-704, ,060,Montgomery County,060,Montgomery County,0.10,SR 8 Riner Rd,60-671 Five Point Rd,190,R,,,,,,,X,,,,,,01/31/2004,,,,,,,,,,,,,,,
754002,  60,00705,     ,60-705,Coal Hollow Rd,060,Montgomery County,060,Montgomery County,1.59,SR 114 Peppers Ferry Blvd,60-619 Stroubles Creek,140,R,,,,,,,X,,,,,,12/07/2007,,,,,,,,,,,,,,,
754003,  60,00705,     ,60-705, ,060,Montgomery County,060,Montgomery County,0.10,60-619 Stroubles Creek,0.10 MN 60-619 Stroubles Creek,150,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754004,  60,00705,     ,60-705, ,060,Montgomery County,060,Montgomery County,0.26,0.10 MN 60-619 Stroubles Creek,60-685 Prices Fork Rd,150,R,,,,,,,X,,,,,,01/12/2005,,,,,,,,,,,,,,,
754005,  60,00706,     ,60-706,Poplar Hollow Rd,060,Montgomery County,060,Montgomery County,0.30,Dead End,0.30 MN Dead End,80,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754006,  60,00706,     ,60-706,Poplar Hollow Rd,060,Montgomery County,060,Montgomery County,1.00,0.30 MN Dead End,US 11; US 460,110,R,,,,,,,X,,,,,,12/19/2007,,,,,,,,,,,,,,,
754007,  60,00707,     ,60-707,Broad Shoals Rd,060,Montgomery County,060,Montgomery County,1.00,Dead End,SR 8 Riner Rd,130,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
754008,  60,00708,     ,60-708,Norris Run,060,Montgomery County,060,Montgomery County,1.14,60-625,1.14 ME 60-625,40,R,,,,,,,X,,,,,,01/22/2008,,,,,,,,,,,,,,,
754009,  60,00708,     ,60-708,Norris Run,060,Montgomery County,060,Montgomery County,2.26,1.14 ME 60-625,60-781,90,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
754010,  60,00708,     ,60-708,Norris Run,060,Montgomery County,060,Montgomery County,1.30,60-781,Dead End,30,R,,,,,,,X,,,,,,01/23/2008,,,,,,,,,,,,,,,
754011,  60,00709,     ,60-709, ,060,Montgomery County,060,Montgomery County,0.10,60-808,Dead End,60,R,,,,,,,X,,,,,,01/05/2005,,,,,,,,,,,,,,,
754012,  60,00710,     ,60-710,Blue Spring Rd,060,Montgomery County,060,Montgomery County,1.50,Dead End,60-620 Blue Spring Rd,110,R,,,,,,,X,,,,,,01/16/2008,,,,,,,,,,,,,,,
754013,  60,00711,     ,60-711, ,060,Montgomery County,060,Montgomery County,0.40,60-669 Union Valley Rd,Cul-de-Sac,80,R,,,,,,,X,,,,,,01/31/2005,,,,,,,,,,,,,,,
754014,  60,00712,     ,60-712,Taylor Hollow,060,Montgomery County,060,Montgomery County,2.10,60-723 Lusters Gate Rd,Dead End,110,R,,,,,,,X,,,,,,12/21/2007,,,,,,,,,,,,,,,
754015,  60,00713,     ,60-713,Flatwoods Rd,060,Montgomery County,060,Montgomery County,0.90,60-622 Flatwoods Rd; Reesdale Rd,"60-603, N Fork Rd",610,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754016,  60,00714,     ,60-714,Acre of Rocks Rd,060,Montgomery County,060,Montgomery County,0.20,60-622 Flatwoods Rd,Dead End,30,R,,,,,,,X,,,,,,12/14/2007,,,,,,,,,,,,,,,
754017,  60,00715,     ,60-715, ,060,Montgomery County,060,Montgomery County,0.06,ECL Blacksburg,60-1111 Hoyt St,150,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
754018,  60,00715,     ,60-715, ,060,Montgomery County,060,Montgomery County,0.16,60-1111 Hoyt St,Cul-de-Sac,70,R,,,,,,,X,,,,,,01/03/2005,,,,,,,,,,,,,,,
754019,  60,00716,     ,60-716,Little Camp Rd,060,Montgomery County,060,Montgomery County,1.63,Dead End,SR 8 Riner Rd,120,R,,,,,,,X,,,,,,12/28/2007,,,,,,,,,,,,,,,
