ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	(Wide)	ReportID:	2220	DataYear:	2010	Prepared	10/1/2011
2	Salem District	154	Town of Christiansburg			01	Motorcycles	              																									159	0.00%	0.00%				407	0.00%	0.00%																565	0.00%		
2	Salem District	154	Town of Christiansburg			02	Passenger Cars	              																									106,663	0.55%	0.05%				124,871	0.57%	0.06%																231,535	0.10%		
2	Salem District	154	Town of Christiansburg			03	Two Axle, 4 Tire Single Unit Vehicles	              																									5,677	0.03%	0.00%				28,152	0.13%	0.01%																33,828	0.02%		
2	Salem District	154	Town of Christiansburg			04	Busses	              																									216	0.00%	0.00%				661	0.00%	0.00%																877	0.00%		
2	Salem District	154	Town of Christiansburg			05	Two Axle, 6 Tire Single Unit Trucks	              																									194	0.00%	0.00%				945	0.00%	0.00%																1,139	0.00%		
2	Salem District	154	Town of Christiansburg			06	Three Axle Single Unit Trucks	              																									118	0.00%	0.00%				720	0.00%	0.00%																838	0.00%		
2	Salem District	154	Town of Christiansburg			07	Four or More Axle Single Unit Trucks	              																									27	0.00%	0.00%				132	0.00%	0.00%																159	0.00%		
2	Salem District	154	Town of Christiansburg			08	Four Axle or Fewer Single Trailers	              																									70	0.00%	0.00%				315	0.00%	0.00%																385	0.00%		
2	Salem District	154	Town of Christiansburg			09	Five Axle Single Trailers	              																									42	0.00%	0.00%				594	0.00%	0.00%																636	0.00%		
2	Salem District	154	Town of Christiansburg			10	Six or More Axle Single Trailers	              																									3	0.00%	0.00%				18	0.00%	0.00%																21	0.00%		
2	Salem District	154	Town of Christiansburg			11	Five Axle or Fewer Multi-Trailers	              																									3	0.00%	0.00%				15	0.00%	0.00%																18	0.00%		
2	Salem District	154	Town of Christiansburg			12	Six Axle Multi-Trailers	              																									0	0.00%	0.00%				0	0.00%	0.00%																0	0.00%		
2	Salem District	154	Town of Christiansburg			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				3	0.00%	0.00%																4	0.00%		
2	Salem District	154	Town of Christiansburg Total:																														113,171	0.58%	0.05%				156,834	0.72%	0.07%																270,004	0.12%		
2	Salem District	113	City of Galax			01	Motorcycles	              																									272	0.00%	0.00%				517	0.00%	0.00%																790	0.00%		
2	Salem District	113	City of Galax			02	Passenger Cars	              																									52,176	0.27%	0.02%				68,045	0.31%	0.03%																120,221	0.05%		
2	Salem District	113	City of Galax			03	Two Axle, 4 Tire Single Unit Vehicles	              																									9,081	0.05%	0.00%				20,749	0.09%	0.01%																29,830	0.01%		
2	Salem District	113	City of Galax			04	Busses	              																									158	0.00%	0.00%				246	0.00%	0.00%																403	0.00%		
2	Salem District	113	City of Galax			05	Two Axle, 6 Tire Single Unit Trucks	              																									269	0.00%	0.00%				619	0.00%	0.00%																888	0.00%		
2	Salem District	113	City of Galax			06	Three Axle Single Unit Trucks	              																									165	0.00%	0.00%				525	0.00%	0.00%																690	0.00%		
2	Salem District	113	City of Galax			07	Four or More Axle Single Unit Trucks	              																									16	0.00%	0.00%				37	0.00%	0.00%																53	0.00%		
2	Salem District	113	City of Galax			08	Four Axle or Fewer Single Trailers	              																									84	0.00%	0.00%				348	0.00%	0.00%																433	0.00%		
2	Salem District	113	City of Galax			09	Five Axle Single Trailers	              																									125	0.00%	0.00%				1,526	0.01%	0.00%																1,651	0.00%		
2	Salem District	113	City of Galax			10	Six or More Axle Single Trailers	              																									7	0.00%	0.00%				25	0.00%	0.00%																31	0.00%		
2	Salem District	113	City of Galax			11	Five Axle or Fewer Multi-Trailers	              																									1	0.00%	0.00%				0	0.00%	0.00%																1	0.00%		
2	Salem District	113	City of Galax			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				3	0.00%	0.00%																3	0.00%		
2	Salem District	113	City of Galax Total:																														62,354	0.32%	0.03%				92,641	0.42%	0.04%																154,995	0.07%		
2	Salem District	120	City of Martinsville			01	Motorcycles	              																									214	0.00%	0.00%				397	0.00%	0.00%																611	0.00%		
2	Salem District	120	City of Martinsville			02	Passenger Cars	              																									140,576	0.72%	0.06%				104,985	0.48%	0.05%																245,561	0.11%		
2	Salem District	120	City of Martinsville			03	Two Axle, 4 Tire Single Unit Vehicles	              																									11,858	0.06%	0.01%				16,928	0.08%	0.01%																28,786	0.01%		
2	Salem District	120	City of Martinsville			04	Busses	              																									380	0.00%	0.00%				699	0.00%	0.00%																1,079	0.00%		
2	Salem District	120	City of Martinsville			05	Two Axle, 6 Tire Single Unit Trucks	              																									338	0.00%	0.00%				586	0.00%	0.00%																925	0.00%		
2	Salem District	120	City of Martinsville			06	Three Axle Single Unit Trucks	              																									189	0.00%	0.00%				395	0.00%	0.00%																585	0.00%		
2	Salem District	120	City of Martinsville			07	Four or More Axle Single Unit Trucks	              																									15	0.00%	0.00%				22	0.00%	0.00%																37	0.00%		
2	Salem District	120	City of Martinsville			08	Four Axle or Fewer Single Trailers	              																									147	0.00%	0.00%				417	0.00%	0.00%																564	0.00%		
2	Salem District	120	City of Martinsville			09	Five Axle Single Trailers	              																									185	0.00%	0.00%				833	0.00%	0.00%																1,018	0.00%		
2	Salem District	120	City of Martinsville			10	Six or More Axle Single Trailers	              																									5	0.00%	0.00%				9	0.00%	0.00%																13	0.00%		
2	Salem District	120	City of Martinsville			11	Five Axle or Fewer Multi-Trailers	              																									2	0.00%	0.00%				8	0.00%	0.00%																10	0.00%		
2	Salem District	120	City of Martinsville			12	Six Axle Multi-Trailers	              																									0	0.00%	0.00%				2	0.00%	0.00%																2	0.00%		
2	Salem District	120	City of Martinsville			13	Seven or More Axle Multi-Trailers	              																									0	0.00%	0.00%				2	0.00%	0.00%																2	0.00%		
2	Salem District	120	City of Martinsville Total:																														153,911	0.79%	0.07%				125,283	0.57%	0.06%																279,194	0.12%		
2	Salem District	266	Town of Narrows			01	Motorcycles	              																									0	0.00%	0.00%																						0	0.00%		
2	Salem District	266	Town of Narrows			02	Passenger Cars	              																									5,078	0.03%	0.00%																						5,078	0.00%		
2	Salem District	266	Town of Narrows			03	Two Axle, 4 Tire Single Unit Vehicles	              																									10	0.00%	0.00%																						10	0.00%		
2	Salem District	266	Town of Narrows			04	Busses	              																									0	0.00%	0.00%																						0	0.00%		
2	Salem District	266	Town of Narrows			05	Two Axle, 6 Tire Single Unit Trucks	              																									0	0.00%	0.00%																						0	0.00%		
2	Salem District	266	Town of Narrows			06	Three Axle Single Unit Trucks	              																									0	0.00%	0.00%																						0	0.00%		
2	Salem District	266	Town of Narrows			08	Four Axle or Fewer Single Trailers	              																									0	0.00%	0.00%																						0	0.00%		
2	Salem District	266	Town of Narrows Total:																														5,090	0.03%	0.00%																						5,090	0.00%		
2	Salem District	279	Town of Pearisburg			01	Motorcycles	              																									9	0.00%	0.00%																						9	0.00%		
2	Salem District	279	Town of Pearisburg			02	Passenger Cars	              																									15,071	0.08%	0.01%																						15,071	0.01%		
2	Salem District	279	Town of Pearisburg			03	Two Axle, 4 Tire Single Unit Vehicles	              																									423	0.00%	0.00%																						423	0.00%		
2	Salem District	279	Town of Pearisburg			04	Busses	              																									9	0.00%	0.00%																						9	0.00%		
2	Salem District	279	Town of Pearisburg			05	Two Axle, 6 Tire Single Unit Trucks	              																									7	0.00%	0.00%																						7	0.00%		
2	Salem District	279	Town of Pearisburg			06	Three Axle Single Unit Trucks	              																									6	0.00%	0.00%																						6	0.00%		
2	Salem District	279	Town of Pearisburg			07	Four or More Axle Single Unit Trucks	              																									3	0.00%	0.00%																						3	0.00%		
2	Salem District	279	Town of Pearisburg			08	Four Axle or Fewer Single Trailers	              																									5	0.00%	0.00%																						5	0.00%		
2	Salem District	279	Town of Pearisburg			09	Five Axle Single Trailers	              																									2	0.00%	0.00%																						2	0.00%		
2	Salem District	279	Town of Pearisburg			11	Five Axle or Fewer Multi-Trailers	              																									0	0.00%	0.00%																						0	0.00%		
2	Salem District	279	Town of Pearisburg Total:																														15,537	0.08%	0.01%																						15,537	0.01%		
2	Salem District	125	Town of Pulaski			01	Motorcycles	              																									268	0.00%	0.00%				504	0.00%	0.00%																772	0.00%		
2	Salem District	125	Town of Pulaski			02	Passenger Cars	              																									79,196	0.41%	0.04%				44,829	0.20%	0.02%																124,025	0.06%		
2	Salem District	125	Town of Pulaski			03	Two Axle, 4 Tire Single Unit Vehicles	              																									6,038	0.03%	0.00%				12,746	0.06%	0.01%																18,785	0.01%		
2	Salem District	125	Town of Pulaski			04	Busses	              																									137	0.00%	0.00%				412	0.00%	0.00%																549	0.00%		
2	Salem District	125	Town of Pulaski			05	Two Axle, 6 Tire Single Unit Trucks	              																									149	0.00%	0.00%				407	0.00%	0.00%																556	0.00%		
2	Salem District	125	Town of Pulaski			06	Three Axle Single Unit Trucks	              																									86	0.00%	0.00%				165	0.00%	0.00%																251	0.00%		
2	Salem District	125	Town of Pulaski			07	Four or More Axle Single Unit Trucks	              																									19	0.00%	0.00%				22	0.00%	0.00%																41	0.00%		
2	Salem District	125	Town of Pulaski			08	Four Axle or Fewer Single Trailers	              																									86	0.00%	0.00%				192	0.00%	0.00%																278	0.00%		
2	Salem District	125	Town of Pulaski			09	Five Axle Single Trailers	              																									147	0.00%	0.00%				188	0.00%	0.00%																335	0.00%		
2	Salem District	125	Town of Pulaski			10	Six or More Axle Single Trailers	              																									6	0.00%	0.00%				4	0.00%	0.00%																10	0.00%		
2	Salem District	125	Town of Pulaski			11	Five Axle or Fewer Multi-Trailers	              																									1	0.00%	0.00%				0	0.00%	0.00%																1	0.00%		
2	Salem District	125	Town of Pulaski			12	Six Axle Multi-Trailers	              																									0	0.00%	0.00%				0	0.00%	0.00%																0	0.00%		
2	Salem District	125	Town of Pulaski			13	Seven or More Axle Multi-Trailers	              																									1	0.00%	0.00%				0	0.00%	0.00%																1	0.00%		
2	Salem District	125	Town of Pulaski Total:																														86,134	0.44%	0.04%				59,469	0.27%	0.03%																145,602	0.06%		
2	Salem District	126	City of Radford			01	Motorcycles	              																									227	0.00%	0.00%				434	0.00%	0.00%																661	0.00%		
2	Salem District	126	City of Radford			02	Passenger Cars	              																									110,908	0.57%	0.05%				68,711	0.31%	0.03%																179,619	0.08%		
2	Salem District	126	City of Radford			03	Two Axle, 4 Tire Single Unit Vehicles	              																									6,666	0.03%	0.00%				14,988	0.07%	0.01%																21,654	0.01%		
2	Salem District	126	City of Radford			04	Busses	              																									142	0.00%	0.00%				283	0.00%	0.00%																426	0.00%		
