ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012	Prepared	8/5/2013
 		241	Town of Iron Gate					              	907	0.00%	0.00%				5,698	0.01%	0.00%				0	0.00%	0.00%				6,606	0.00%		
 		242	Town of Irvington					              	1,814	0.00%	0.00%				10,097	0.01%	0.00%				0	0.00%	0.00%				11,911	0.01%		
 		243	Town of Ivor					              	2,459	0.00%	0.00%				12,314	0.01%	0.01%				0	0.00%	0.00%				14,774	0.01%		
 		244	Town of Jarratt					              	2,457	0.00%	0.00%				2,714	0.00%	0.00%				0	0.00%	0.00%				5,172	0.00%		
 		245	Town of Jonesville					              	3,820	0.01%	0.00%				11,321	0.01%	0.01%				0	0.00%	0.00%				15,141	0.01%		
 		246	Town of Keller					              	544	0.00%	0.00%				15,227	0.02%	0.01%				0	0.00%	0.00%				15,771	0.01%		
 		247	Town of Kenbridge					              	3,468	0.01%	0.00%				17,361	0.02%	0.01%				0	0.00%	0.00%				20,829	0.01%		
 		248	Town of Keysville					              	1,910	0.00%	0.00%				8,023	0.01%	0.00%				0	0.00%	0.00%				9,933	0.00%		
 		249	Town of Kilmarnock					              	10,813	0.02%	0.00%				37,844	0.04%	0.02%				0	0.00%	0.00%				48,656	0.02%		
 		250	Town of LaCrosse					              	4,328	0.01%	0.00%				6,896	0.01%	0.00%				0	0.00%	0.00%				11,224	0.01%		
 		251	Town of Lawrenceville					              	3,475	0.01%	0.00%				8,836	0.01%	0.00%				0	0.00%	0.00%				12,310	0.01%		
 		252	Town of Lebanon					              	26,673	0.04%	0.01%				69,026	0.08%	0.03%				0	0.00%	0.00%				95,699	0.04%		
 		253	Town of Leesburg					              	333,480	0.53%	0.15%				492,609	0.54%	0.22%				0	0.00%	0.00%				826,089	0.37%		
 		117	City of Lexington					              	19,491	0.03%	0.01%				37,637	0.04%	0.02%				0	0.00%	0.00%				57,128	0.03%		
 		254	Town of Louisa					              	4,343	0.01%	0.00%				22,394	0.02%	0.01%				0	0.00%	0.00%				26,737	0.01%		
 		255	Town of Lovettsville					              	4,298	0.01%	0.00%				9,489	0.01%	0.00%				0	0.00%	0.00%				13,787	0.01%		
 		159	Town of Luray					              	16,122	0.03%	0.01%				46,748	0.05%	0.02%				0	0.00%	0.00%				62,870	0.03%		
 		118	City of Lynchburg					              	504,944	0.80%	0.23%				1,108,993	1.21%	0.50%				0	0.00%	0.00%				1,613,937	0.73%		
 		256	Town of Madison					              	520	0.00%	0.00%				3,461	0.00%	0.00%				0	0.00%	0.00%				3,981	0.00%		
 		155	City of Manassas					              	560,092	0.89%	0.25%				169,748	0.18%	0.08%				0	0.00%	0.00%				729,840	0.33%		
 		152	City of Manassas Park					              	38,150	0.06%	0.02%				30,215	0.03%	0.01%				0	0.00%	0.00%				68,365	0.03%		
 		119	Town of Marion					              	28,111	0.04%	0.01%				54,981	0.06%	0.02%				30,678	0.05%	0.01%				113,770	0.05%		
 		120	City of Martinsville					              	132,147	0.21%	0.06%				111,459	0.12%	0.05%				0	0.00%	0.00%				243,606	0.11%		
 		257	Town of McKenney					              	1,122	0.00%	0.00%				3,807	0.00%	0.00%				0	0.00%	0.00%				4,930	0.00%		
 		258	Town of Melfa					              	1,260	0.00%	0.00%				16,547	0.02%	0.01%				0	0.00%	0.00%				17,807	0.01%		
 		259	Town of Middleburg					              	2,990	0.00%	0.00%				10,648	0.01%	0.00%				0	0.00%	0.00%				13,638	0.01%		
 		260	Town of Middletown					              	2,476	0.00%	0.00%				3,241	0.00%	0.00%				0	0.00%	0.00%				5,716	0.00%		
 		261	Town of Mineral					              	2,482	0.00%	0.00%				6,432	0.01%	0.00%				0	0.00%	0.00%				8,914	0.00%		
 		262	Town of Monterey					              	504	0.00%	0.00%				938	0.00%	0.00%				0	0.00%	0.00%				1,442	0.00%		
 		263	Town of Montross					              	893	0.00%	0.00%				15,636	0.02%	0.01%				0	0.00%	0.00%				16,529	0.01%		
 		264	Town of Mount Crawford					              	664	0.00%	0.00%				6,243	0.01%	0.00%				0	0.00%	0.00%				6,907	0.00%		
 		265	Town of Mount Jackson					              	2,255	0.00%	0.00%				16,188	0.02%	0.01%				0	0.00%	0.00%				18,443	0.01%		
 		266	Town of Narrows					              	2,880	0.00%	0.00%				23,408	0.03%	0.01%				0	0.00%	0.00%				26,288	0.01%		
 		267	Town of Nassawadox					              	3,935	0.01%	0.00%				14,165	0.02%	0.01%				0	0.00%	0.00%				18,100	0.01%		
 		268	Town of New Castle					              	1,559	0.00%	0.00%				1,280	0.00%	0.00%				0	0.00%	0.00%				2,839	0.00%		
 		269	Town of New Market					              	4,845	0.01%	0.00%				17,511	0.02%	0.01%				31,229	0.05%	0.01%				53,585	0.02%		
 		121	City of Newport News					              	1,070,716	1.70%	0.48%				1,628,272	1.77%	0.74%				1,650,269	2.50%	0.75%				4,349,258	1.97%		
 		270	Town of Newsoms					              	3,017	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				3,017	0.00%		
 		271	Town of Nickelsville					              	1,129	0.00%	0.00%				2,480	0.00%	0.00%				0	0.00%	0.00%				3,609	0.00%		
 		122	City of Norfolk					              	1,025,624	1.62%	0.46%				1,961,570	2.13%	0.89%				2,544,498	3.85%	1.15%				5,531,692	2.50%		
 		146	City of Norton					              	30,514	0.05%	0.01%				100,600	0.11%	0.05%				0	0.00%	0.00%				131,114	0.06%		
 		272	Town of Occoquan					              	3,881	0.01%	0.00%				16,840	0.02%	0.01%				0	0.00%	0.00%				20,721	0.01%		
 		273	Town of Onancock					              	5,606	0.01%	0.00%				8,154	0.01%	0.00%				0	0.00%	0.00%				13,761	0.01%		
 		274	Town of Onley					              	3,673	0.01%	0.00%				32,567	0.04%	0.01%				0	0.00%	0.00%				36,240	0.02%		
 		275	Town of Orange					              	19,643	0.03%	0.01%				60,643	0.07%	0.03%				0	0.00%	0.00%				80,286	0.04%		
 		276	Town of Painter					              	1,222	0.00%	0.00%				16,606	0.02%	0.01%				0	0.00%	0.00%				17,828	0.01%		
 		277	Town of Pamplin City					              	243	0.00%	0.00%				2,704	0.00%	0.00%				0	0.00%	0.00%				2,947	0.00%		
 		278	Town of Parksley					              	2,831	0.00%	0.00%				3,174	0.00%	0.00%				0	0.00%	0.00%				6,005	0.00%		
 		279	Town of Pearisburg					              	14,150	0.02%	0.01%				35,599	0.04%	0.02%				0	0.00%	0.00%				49,750	0.02%		
 		280	Town of Pembroke					              	4,204	0.01%	0.00%				18,632	0.02%	0.01%				0	0.00%	0.00%				22,836	0.01%		
 		281	Town of Pennington Gap					              	5,945	0.01%	0.00%				25,371	0.03%	0.01%				0	0.00%	0.00%				31,316	0.01%		
 		123	City of Petersburg					              	226,350	0.36%	0.10%				257,518	0.28%	0.12%				488,211	0.74%	0.22%				972,079	0.44%		
 		282	Town of Phenix					              	920	0.00%	0.00%				2,125	0.00%	0.00%				0	0.00%	0.00%				3,045	0.00%		
 		283	Town of Pocahontas					              	1,735	0.00%	0.00%				374	0.00%	0.00%				0	0.00%	0.00%				2,109	0.00%		
 		147	City of Poquoson					              	64,293	0.10%	0.03%				55,505	0.06%	0.03%				0	0.00%	0.00%				119,799	0.05%		
 		284	Town of Port Royal					              	133	0.00%	0.00%				5,617	0.01%	0.00%				0	0.00%	0.00%				5,750	0.00%		
 		124	City of Portsmouth					              	486,786	0.77%	0.22%				819,178	0.89%	0.37%				375,607	0.57%	0.17%				1,681,572	0.76%		
 		285	Town of Pound					              	4,762	0.01%	0.00%				31,762	0.03%	0.01%				0	0.00%	0.00%				36,524	0.02%		
 		125	Town of Pulaski					              	89,602	0.14%	0.04%				57,265	0.06%	0.03%				0	0.00%	0.00%				146,867	0.07%		
 		286	Town of Purcellville					              	25,078	0.04%	0.01%				46,858	0.05%	0.02%				0	0.00%	0.00%				71,935	0.03%		
 		287	Town of Quantico					              	3,998	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				3,998	0.00%		
 		126	City of Radford					              	118,660	0.19%	0.05%				84,303	0.09%	0.04%				0	0.00%	0.00%				202,963	0.09%		
 		288	Town of Remington					              	2,269	0.00%	0.00%				1,017	0.00%	0.00%				0	0.00%	0.00%				3,286	0.00%		
 		289	Town of Rich Creek					              	3,572	0.01%	0.00%				21,260	0.02%	0.01%				0	0.00%	0.00%				24,833	0.01%		
 		148	Town of Richlands					              	40,485	0.06%	0.02%				66,530	0.07%	0.03%				0	0.00%	0.00%				107,015	0.05%		
 		127	City of Richmond					              	1,550,170	2.46%	0.70%				1,643,774	1.79%	0.74%				1,720,198	2.60%	0.78%				4,914,142	2.22%		
 		290	Town of Ridgeway					              	1,957	0.00%	0.00%				24,289	0.03%	0.01%				0	0.00%	0.00%				26,245	0.01%		
 		128	City of Roanoke					              	766,501	1.21%	0.35%				928,487	1.01%	0.42%				364,291	0.55%	0.16%				2,059,279	0.93%		
 		157	Town of Rocky Mount					              	37,765	0.06%	0.02%				109,282	0.12%	0.05%				0	0.00%	0.00%				147,047	0.07%		
 		291	Town of Round Hill					              	2,066	0.00%	0.00%				2,041	0.00%	0.00%				0	0.00%	0.00%				4,107	0.00%		
 		292	Town of Rural Retreat					              	5,163	0.01%	0.00%				3,683	0.00%	0.00%				0	0.00%	0.00%				8,846	0.00%		
 		294	Town of Saint Paul					              	4,643	0.01%	0.00%				16,801	0.02%	0.01%				0	0.00%	0.00%				21,444	0.01%		
 		129	City of Salem					              	154,352	0.24%	0.07%				268,692	0.29%	0.12%				22,579	0.03%	0.01%				445,624	0.20%		
 		295	Town of Saltville					              	24,208	0.04%	0.01%				19,942	0.02%	0.01%				0	0.00%	0.00%				44,150	0.02%		
 		296	Town of Saxis					              	341	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				341	0.00%		
 		297	Town of Scottsburg					              	432	0.00%	0.00%				1,094	0.00%	0.00%				0	0.00%	0.00%				1,526	0.00%		
 		298	Town of Scottsville					              	812	0.00%	0.00%				4,767	0.01%	0.00%				0	0.00%	0.00%				5,578	0.00%		
 		299	Town of Shenandoah					              	6,100	0.01%	0.00%				10,679	0.01%	0.00%				0	0.00%	0.00%				16,780	0.01%		
 		300	Town of Smithfield					              	56,937	0.09%	0.03%				130,599	0.14%	0.06%				0	0.00%	0.00%				187,536	0.08%		
 		130	Town of South Boston					              	40,411	0.06%	0.02%				101,271	0.11%	0.05%				0	0.00%	0.00%				141,682	0.06%		
 		301	Town of South Hill					              	26,671	0.04%	0.01%				61,327	0.07%	0.03%				68,914	0.10%	0.03%				156,912	0.07%		
 		293	Town of St. Charles					              	238	0.00%	0.00%				486	0.00%	0.00%				0	0.00%	0.00%				724	0.00%		
 		302	Town of Stanardsville					              	897	0.00%	0.00%				3,327	0.00%	0.00%				0	0.00%	0.00%				4,223	0.00%		
 		303	Town of Stanley					              	4,958	0.01%	0.00%				8,390	0.01%	0.00%				0	0.00%	0.00%				13,348	0.01%		
 		132	City of Staunton					              	101,387	0.16%	0.05%				241,048	0.26%	0.11%				0	0.00%	0.00%				342,435	0.15%		
 		304	Town of Stephens City					              	3,570	0.01%	0.00%				8,875	0.01%	0.00%				3,939	0.01%	0.00%				16,385	0.01%		
 		305	Town of Stony Creek					              	1,101	0.00%	0.00%				739	0.00%	0.00%				3,058	0.00%	0.00%				4,898	0.00%		
 		306	Town of Strasburg					              	11,416	0.02%	0.01%				26,234	0.03%	0.01%				0	0.00%	0.00%				37,650	0.02%		
 		307	Town of Stuart					              	5,785	0.01%	0.00%				9,214	0.01%	0.00%				0	0.00%	0.00%				15,000	0.01%		
 		133	City of Suffolk					              	540,692	0.86%	0.24%				1,912,056	2.08%	0.86%				345,969	0.52%	0.16%				2,798,717	1.27%		
 		308	Town of Surry					              	1,203	0.00%	0.00%				7,128	0.01%	0.00%				0	0.00%	0.00%				8,331	0.00%		
 		309	Town of Tangier					              	1,055	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1,055	0.00%		
 		310	Town of Tappahannock					              	16,324	0.03%	0.01%				56,360	0.06%	0.03%				0	0.00%	0.00%				72,684	0.03%		
 		158	Town of Tazewell					              	8,987	0.01%	0.00%				71,026	0.08%	0.03%				0	0.00%	0.00%				80,013	0.04%		
 		311	Town of The Plains					              	1,061	0.00%	0.00%				1,695	0.00%	0.00%				0	0.00%	0.00%				2,756	0.00%		
 		312	Town of Timberville					              	6,268	0.01%	0.00%				9,152	0.01%	0.00%				0	0.00%	0.00%				15,420	0.01%		
 		313	Town of Toms Brook					              	47	0.00%	0.00%				5,167	0.01%	0.00%				0	0.00%	0.00%				5,214	0.00%		
 		314	Town of Troutdale					              	671	0.00%	0.00%				2,048	0.00%	0.00%				0	0.00%	0.00%				2,719	0.00%		
 		315	Town of Troutville					              	1,513	0.00%	0.00%				12,093	0.01%	0.01%				0	0.00%	0.00%				13,606	0.01%		
 		316	Town of Urbanna					              	1,075	0.00%	0.00%				1,865	0.00%	0.00%				0	0.00%	0.00%				2,940	0.00%		
 		317	Town of Victoria					              	6,232	0.01%	0.00%				11,578	0.01%	0.01%				0	0.00%	0.00%				17,810	0.01%		
 		153	Town of Vienna					              	153,269	0.24%	0.07%				89,779	0.10%	0.04%				40,014	0.06%	0.02%				283,062	0.13%		
 		149	Town of Vinton					              	79,351	0.13%	0.04%				47,421	0.05%	0.02%				0	0.00%	0.00%				126,773	0.06%		
 		318	Town of Virgilina					              	574	0.00%	0.00%				1,323	0.00%	0.00%				0	0.00%	0.00%				1,897	0.00%		
 		134	City of Virginia Beach					              	3,750,389	5.94%	1.70%				2,159,503	2.35%	0.98%				1,982,529	3.00%	0.90%				7,892,420	3.57%		
 		319	Town of Wachapreague					              	574	0.00%	0.00%				379	0.00%	0.00%				0	0.00%	0.00%				954	0.00%		
 		320	Town of Wakefield					              	3,537	0.01%	0.00%				13,490	0.01%	0.01%				0	0.00%	0.00%				17,027	0.01%		
 		156	Town of Warrenton					              	51,321	0.08%	0.02%				165,750	0.18%	0.07%				0	0.00%	0.00%				217,071	0.10%		
 		321	Town of Warsaw					              	2,255	0.00%	0.00%				49,353	0.05%	0.02%				0	0.00%	0.00%				51,609	0.02%		
 		322	Town of Washington					              	707	0.00%	0.00%				743	0.00%	0.00%				0	0.00%	0.00%				1,450	0.00%		
 		323	Town of Waverly					              	5,121	0.01%	0.00%				24,875	0.03%	0.01%				0	0.00%	0.00%				29,995	0.01%		
 		136	City of Waynesboro					              	141,452	0.22%	0.06%				144,119	0.16%	0.07%				102,051	0.15%	0.05%				387,621	0.18%		
 		324	Town of Weber City					              	3,190	0.01%	0.00%				45,340	0.05%	0.02%				0	0.00%	0.00%				48,530	0.02%		
 		325	Town of West Point					              	13,365	0.02%	0.01%				20,613	0.02%	0.01%				0	0.00%	0.00%				33,978	0.02%		
 		327	Town of White Stone					              	2,842	0.00%	0.00%				9,573	0.01%	0.00%				0	0.00%	0.00%				12,415	0.01%		
 		137	City of Williamsburg					              	87,428	0.14%	0.04%				171,586	0.19%	0.08%				0	0.00%	0.00%				259,014	0.12%		
 		138	City of Winchester					              	231,192	0.37%	0.10%				142,665	0.16%	0.06%				4,291	0.01%	0.00%				378,148	0.17%		
 		328	Town of Windsor					              	5,504	0.01%	0.00%				22,786	0.02%	0.01%				0	0.00%	0.00%				28,289	0.01%		
 		329	Town of Wise					              	29,154	0.05%	0.01%				54,513	0.06%	0.02%				0	0.00%	0.00%				83,667	0.04%		
 		330	Town of Woodstock					              	16,776	0.03%	0.01%				40,069	0.04%	0.02%				81,562	0.12%	0.04%				138,407	0.06%		
 		139	Town of Wytheville					              	70,318	0.11%	0.03%				70,488	0.08%	0.03%				214,133	0.32%	0.10%				354,939	0.16%		
									63,134,968	100.00%	28.54%				91,975,757	100.00%	41.58%				66,087,821	100.00%	29.88%				221,198,546	100.00%		



'Secondary' includes those routes in the VDOT secondary system,  (unnumbered) routes maintained by Arlington and Henrico Counties and unnumbered routes maintained by cities and towns.
'Primary' includes those routes designated as 'US', 'SR' (Virginia State Route) and Frontage Roads.
'Primary' also includes the named federal parkways (George Washington Pkwy, Colonial Pkwy, Blue Ridge Pkwy, Skyline Drive) and the Dulles Access road.
'Interstate' includes those routes in the Interstate System.
Road Length values temporarilly not included in this report pending publication of official road length values.

ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012		ReportID:	1200	DataYear:	2012	Prepared	8/5/2013
