 ,,217,Town of Exmore,,,04,Busses,              ,7,0.00%,0.00%,8.78,0.01%,0.01%,158,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,165,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,8,0.00%,0.00%,8.78,0.01%,0.01%,192,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,200,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,06,Three Axle Single Unit Trucks,              ,1,0.00%,0.00%,8.78,0.01%,0.01%,109,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,110,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,8.78,0.01%,0.01%,7,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,08,Four Axle or Fewer Single Trailers,              ,4,0.00%,0.00%,8.78,0.01%,0.01%,76,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,79,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,8.78,0.01%,0.01%,678,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,678,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,8.78,0.01%,0.01%,6,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,6,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,8.78,0.01%,0.01%,2,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,8.78,0.01%,0.01%,2,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,12.25,0.02%
 ,,217,Town of Exmore,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,8.78,0.01%,0.01%,0,0.00%,0.00%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,12.25,0.02%
 ,,217,Town of Exmore Total:,,,,,,3,118,0.00%,0.00%,8.78,0.01%,0.01%,20,807,0.02%,0.01%,3.47,0.03%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,23,925,0.01%,12.25,0.02%
 ,,151,City of Fairfax,,,01,Motorcycles,              ,270,0.00%,0.00%,59.31,0.09%,0.08%,886,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,156,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,02,Passenger Cars,              ,94,348,0.14%,0.04%,59.31,0.09%,0.08%,331,027,0.36%,0.15%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,425,375,0.19%,70.75,0.10%
 ,,151,City of Fairfax,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,7,974,0.01%,0.00%,59.31,0.09%,0.08%,40,303,0.04%,0.02%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,48,277,0.02%,70.75,0.10%
 ,,151,City of Fairfax,,,04,Busses,              ,886,0.00%,0.00%,59.31,0.09%,0.08%,1,355,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,240,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,468,0.00%,0.00%,59.31,0.09%,0.08%,2,068,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,536,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,06,Three Axle Single Unit Trucks,              ,136,0.00%,0.00%,59.31,0.09%,0.08%,1,105,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,240,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,07,Four or More Axle Single Unit Trucks,              ,23,0.00%,0.00%,59.31,0.09%,0.08%,188,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,211,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,08,Four Axle or Fewer Single Trailers,              ,81,0.00%,0.00%,59.31,0.09%,0.08%,473,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,554,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,09,Five Axle Single Trailers,              ,42,0.00%,0.00%,59.31,0.09%,0.08%,1,616,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,659,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,10,Six or More Axle Single Trailers,              ,4,0.00%,0.00%,59.31,0.09%,0.08%,31,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,36,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,11,Five Axle or Fewer Multi-Trailers,              ,7,0.00%,0.00%,59.31,0.09%,0.08%,11,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,17,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,59.31,0.09%,0.08%,2,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,70.75,0.10%
 ,,151,City of Fairfax,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,59.31,0.09%,0.08%,8,0.00%,0.00%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,8,0.00%,70.75,0.10%
 ,,151,City of Fairfax Total:,,,,,,104,239,0.16%,0.05%,59.31,0.09%,0.08%,379,071,0.41%,0.17%,11.44,0.11%,0.02%,0,0.00%,0.00%,0.00,0.00%,0.00%,483,311,0.21%,70.75,0.10%
 ,,110,City of Falls Church,,,01,Motorcycles,              ,125,0.00%,0.00%,27.53,0.04%,0.04%,252,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,377,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,02,Passenger Cars,              ,68,797,0.10%,0.03%,27.53,0.04%,0.04%,81,572,0.09%,0.04%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,150,369,0.07%,32.04,0.04%
 ,,110,City of Falls Church,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,446,0.01%,0.00%,27.53,0.04%,0.04%,14,568,0.02%,0.01%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,015,0.01%,32.04,0.04%
 ,,110,City of Falls Church,,,04,Busses,              ,109,0.00%,0.00%,27.53,0.04%,0.04%,446,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,555,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,154,0.00%,0.00%,27.53,0.04%,0.04%,655,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,809,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,06,Three Axle Single Unit Trucks,              ,57,0.00%,0.00%,27.53,0.04%,0.04%,272,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,329,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,07,Four or More Axle Single Unit Trucks,              ,20,0.00%,0.00%,27.53,0.04%,0.04%,81,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,101,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,08,Four Axle or Fewer Single Trailers,              ,38,0.00%,0.00%,27.53,0.04%,0.04%,136,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,175,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,09,Five Axle Single Trailers,              ,25,0.00%,0.00%,27.53,0.04%,0.04%,406,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,431,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,27.53,0.04%,0.04%,20,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,21,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,27.53,0.04%,0.04%,1,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,27.53,0.04%,0.04%,1,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,32.04,0.04%
 ,,110,City of Falls Church,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,27.53,0.04%,0.04%,0,0.00%,0.00%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,32.04,0.04%
 ,,110,City of Falls Church Total:,,,,,,72,776,0.11%,0.03%,27.53,0.04%,0.04%,98,410,0.11%,0.04%,4.51,0.05%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,171,185,0.08%,32.04,0.04%
 ,,144,Town of Farmville,,,01,Motorcycles,              ,65,0.00%,0.00%,40.94,0.07%,0.06%,363,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,428,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,02,Passenger Cars,              ,28,082,0.04%,0.01%,40.94,0.07%,0.06%,69,665,0.08%,0.03%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,97,747,0.04%,50.78,0.07%
 ,,144,Town of Farmville,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,4,684,0.01%,0.00%,40.94,0.07%,0.06%,20,142,0.02%,0.01%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,826,0.01%,50.78,0.07%
 ,,144,Town of Farmville,,,04,Busses,              ,80,0.00%,0.00%,40.94,0.07%,0.06%,435,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,515,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,265,0.00%,0.00%,40.94,0.07%,0.06%,1,015,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,280,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,06,Three Axle Single Unit Trucks,              ,51,0.00%,0.00%,40.94,0.07%,0.06%,526,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,577,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,07,Four or More Axle Single Unit Trucks,              ,8,0.00%,0.00%,40.94,0.07%,0.06%,177,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,185,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,08,Four Axle or Fewer Single Trailers,              ,53,0.00%,0.00%,40.94,0.07%,0.06%,292,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,345,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,09,Five Axle Single Trailers,              ,17,0.00%,0.00%,40.94,0.07%,0.06%,591,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,608,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,40.94,0.07%,0.06%,23,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,24,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,40.94,0.07%,0.06%,0,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,40.94,0.07%,0.06%,0,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,50.78,0.07%
 ,,144,Town of Farmville,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,40.94,0.07%,0.06%,0,0.00%,0.00%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,50.78,0.07%
 ,,144,Town of Farmville Total:,,,,,,33,307,0.05%,0.01%,40.94,0.07%,0.06%,93,230,0.10%,0.04%,9.84,0.10%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,126,537,0.06%,50.78,0.07%
 ,,218,Town of Fincastle,,,01,Motorcycles,              ,6,0.00%,0.00%,3.31,0.01%,0.00%,14,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,02,Passenger Cars,              ,2,524,0.00%,0.00%,3.31,0.01%,0.00%,2,042,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,566,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,452,0.00%,0.00%,3.31,0.01%,0.00%,518,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,971,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,04,Busses,              ,24,0.00%,0.00%,3.31,0.01%,0.00%,14,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,38,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,15,0.00%,0.00%,3.31,0.01%,0.00%,19,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,34,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,06,Three Axle Single Unit Trucks,              ,6,0.00%,0.00%,3.31,0.01%,0.00%,12,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,07,Four or More Axle Single Unit Trucks,              ,1,0.00%,0.00%,3.31,0.01%,0.00%,3,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,4,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,08,Four Axle or Fewer Single Trailers,              ,5,0.00%,0.00%,3.31,0.01%,0.00%,8,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,13,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,09,Five Axle Single Trailers,              ,3,0.00%,0.00%,3.31,0.01%,0.00%,162,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,165,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,3.31,0.01%,0.00%,2,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,3.31,0.01%,0.00%,0,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,3.31,0.01%,0.00%,0,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.60,0.00%
 ,,218,Town of Fincastle,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,3.31,0.01%,0.00%,0,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,3.60,0.00%
 ,,218,Town of Fincastle Total:,,,,,,3,038,0.00%,0.00%,3.31,0.01%,0.00%,2,794,0.00%,0.00%,0.29,0.00%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,5,832,0.00%,3.60,0.00%
 ,,219,Town of Floyd,,,01,Motorcycles,              ,4,0.00%,0.00%,3.64,0.01%,0.00%,37,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,41,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,02,Passenger Cars,              ,3,622,0.01%,0.00%,3.64,0.01%,0.00%,6,125,0.01%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,9,747,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,103,0.00%,0.00%,3.64,0.01%,0.00%,2,013,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,116,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,04,Busses,              ,1,0.00%,0.00%,3.64,0.01%,0.00%,90,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,91,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,2,0.00%,0.00%,3.64,0.01%,0.00%,108,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,110,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,06,Three Axle Single Unit Trucks,              ,3,0.00%,0.00%,3.64,0.01%,0.00%,71,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,74,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,3.64,0.01%,0.00%,17,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,18,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,08,Four Axle or Fewer Single Trailers,              ,1,0.00%,0.00%,3.64,0.01%,0.00%,32,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,33,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,09,Five Axle Single Trailers,              ,1,0.00%,0.00%,3.64,0.01%,0.00%,85,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,3.64,0.01%,0.00%,1,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,3.64,0.01%,0.00%,0,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,5.15,0.01%
 ,,219,Town of Floyd,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,3.64,0.01%,0.00%,0,0.00%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,5.15,0.01%
 ,,219,Town of Floyd Total:,,,,,,3,738,0.01%,0.00%,3.64,0.01%,0.00%,8,579,0.01%,0.00%,1.51,0.02%,0.00%,0,0.00%,0.00%,0.00,0.00%,0.00%,12,317,0.01%,5.15,0.01%
 ,,145,City of Franklin,,,01,Motorcycles,              ,60,0.00%,0.00%,45.20,0.07%,0.06%,37,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,97,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,02,Passenger Cars,              ,64,796,0.10%,0.03%,45.20,0.07%,0.06%,20,785,0.02%,0.01%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,85,581,0.04%,50.81,0.07%
 ,,145,City of Franklin,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,15,313,0.02%,0.01%,45.20,0.07%,0.06%,4,841,0.01%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,20,154,0.01%,50.81,0.07%
 ,,145,City of Franklin,,,04,Busses,              ,473,0.00%,0.00%,45.20,0.07%,0.06%,153,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,625,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,439,0.00%,0.00%,45.20,0.07%,0.06%,169,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,607,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,06,Three Axle Single Unit Trucks,              ,124,0.00%,0.00%,45.20,0.07%,0.06%,92,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,216,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,07,Four or More Axle Single Unit Trucks,              ,3,0.00%,0.00%,45.20,0.07%,0.06%,4,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,7,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,08,Four Axle or Fewer Single Trailers,              ,64,0.00%,0.00%,45.20,0.07%,0.06%,41,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,105,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,09,Five Axle Single Trailers,              ,47,0.00%,0.00%,45.20,0.07%,0.06%,82,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,129,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,45.20,0.07%,0.06%,2,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,2,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,45.20,0.07%,0.06%,1,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,1,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,45.20,0.07%,0.06%,0,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,50.81,0.07%
 ,,145,City of Franklin,,,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,45.20,0.07%,0.06%,0,0.00%,0.00%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,0,0.00%,50.81,0.07%
 ,,145,City of Franklin Total:,,,,,,81,318,0.12%,0.04%,45.20,0.07%,0.06%,26,206,0.03%,0.01%,5.61,0.06%,0.01%,0,0.00%,0.00%,0.00,0.00%,0.00%,107,524,0.05%,50.81,0.07%
 ,,111,City of Fredericksburg,,,01,Motorcycles,              ,332,0.00%,0.00%,66.72,0.11%,0.09%,2,088,0.00%,0.00%,15.53,0.16%,0.02%,1,185,0.00%,0.00%,3.18,0.28%,0.00%,3,605,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,02,Passenger Cars,              ,154,476,0.23%,0.07%,66.72,0.11%,0.09%,272,758,0.29%,0.12%,15.53,0.16%,0.02%,296,949,0.46%,0.13%,3.18,0.28%,0.00%,724,184,0.32%,85.43,0.12%
 ,,111,City of Fredericksburg,,,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,11,271,0.02%,0.01%,66.72,0.11%,0.09%,67,763,0.07%,0.03%,15.53,0.16%,0.02%,57,305,0.09%,0.03%,3.18,0.28%,0.00%,136,339,0.06%,85.43,0.12%
 ,,111,City of Fredericksburg,,,04,Busses,              ,272,0.00%,0.00%,66.72,0.11%,0.09%,1,705,0.00%,0.00%,15.53,0.16%,0.02%,3,466,0.01%,0.00%,3.18,0.28%,0.00%,5,443,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,05,"Two Axle, 6 Tire Single Unit Trucks",              ,419,0.00%,0.00%,66.72,0.11%,0.09%,2,977,0.00%,0.00%,15.53,0.16%,0.02%,3,277,0.01%,0.00%,3.18,0.28%,0.00%,6,673,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,06,Three Axle Single Unit Trucks,              ,93,0.00%,0.00%,66.72,0.11%,0.09%,2,205,0.00%,0.00%,15.53,0.16%,0.02%,1,909,0.00%,0.00%,3.18,0.28%,0.00%,4,206,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,07,Four or More Axle Single Unit Trucks,              ,18,0.00%,0.00%,66.72,0.11%,0.09%,794,0.00%,0.00%,15.53,0.16%,0.02%,336,0.00%,0.00%,3.18,0.28%,0.00%,1,148,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,08,Four Axle or Fewer Single Trailers,              ,107,0.00%,0.00%,66.72,0.11%,0.09%,1,077,0.00%,0.00%,15.53,0.16%,0.02%,2,133,0.00%,0.00%,3.18,0.28%,0.00%,3,316,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,09,Five Axle Single Trailers,              ,136,0.00%,0.00%,66.72,0.11%,0.09%,5,018,0.01%,0.00%,15.53,0.16%,0.02%,49,362,0.08%,0.02%,3.18,0.28%,0.00%,54,516,0.02%,85.43,0.12%
 ,,111,City of Fredericksburg,,,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,66.72,0.11%,0.09%,579,0.00%,0.00%,15.53,0.16%,0.02%,784,0.00%,0.00%,3.18,0.28%,0.00%,1,363,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,11,Five Axle or Fewer Multi-Trailers,              ,5,0.00%,0.00%,66.72,0.11%,0.09%,42,0.00%,0.00%,15.53,0.16%,0.02%,1,788,0.00%,0.00%,3.18,0.28%,0.00%,1,835,0.00%,85.43,0.12%
 ,,111,City of Fredericksburg,,,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,66.72,0.11%,0.09%,6,0.00%,0.00%,15.53,0.16%,0.02%,658,0.00%,0.00%,3.18,0.28%,0.00%,663,0.00%,85.43,0.12%
