717377,  20,03536,     ,20-3536,Chagford Dr,020,Chesterfield County,020,Chesterfield County,0.07,20-3530 Mineola Dr,20-3539,520,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717378,  20,03536,     ,20-3536,Chagford Dr,020,Chesterfield County,020,Chesterfield County,0.26,20-3539,20-3280 Eagle Point Rd,130,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717379,  20,03537,     ,20-3537,Crofton Rd,020,Chesterfield County,020,Chesterfield County,0.09,20-3530 Mineola Dr,20-3538 Drayton Rd,800,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717380,  20,03537,     ,20-3537,Crofton Rd,020,Chesterfield County,020,Chesterfield County,0.05,20-3538 Drayton Rd,20-3548 Crofton Circle,710,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717381,  20,03537,     ,20-3537,Crofton Rd,020,Chesterfield County,020,Chesterfield County,0.12,20-3548 Crofton Circle,20-3547 Crofton Ct,500,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717382,  20,03537,     ,20-3537,Crofton Rd,020,Chesterfield County,020,Chesterfield County,0.08,20-3547 Crofton Ct,20-1575 Surry Rd,550,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717383,  20,03538,     ,20-3538,Drayton Rd,020,Chesterfield County,020,Chesterfield County,0.30,20-3537 Crofton Rd,20-1575 Surry Rd,270,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717384,  20,03539,     ,20-3539,Medora Place,020,Chesterfield County,020,Chesterfield County,0.14,Cul-de-Sac,20-3536 Chagford Dr,120,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717385,  20,03539,     ,20-3539,E Chagford Terrace,020,Chesterfield County,020,Chesterfield County,0.22,20-3536 Chagford Dr,Dead End,230,R,,,,,,,X,,,,,,03/11/2009,,,,,,,,,,,,,,,
717386,  20,03540,     ,20-3540,Genlou Ct,020,Chesterfield County,020,Chesterfield County,0.06,20-3097 Genlou Rd,Cul-de-Sac,60,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717387,  20,03541,     ,20-3541,Genlou Circle,020,Chesterfield County,020,Chesterfield County,0.03,20-3097 Genlou Rd,Cul-de-Sac,40,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717388,  20,03542,     ,20-3542,Upwood Rd,020,Chesterfield County,020,Chesterfield County,0.07,20-2790 Rollingway Rd,20-3097 Genlou Rd,120,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717389,  20,03543,     ,20-3543,Blossonwood Rd,020,Chesterfield County,020,Chesterfield County,0.01,Dead End,20-3545 August Rd,230,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717390,  20,03543,     ,20-3543,Blossomwood Rd,020,Chesterfield County,020,Chesterfield County,0.05,20-3545 August Rd,20-3544 Blossomwood Ct,610,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717391,  20,03543,     ,20-3543,Blossomwood Rd,020,Chesterfield County,020,Chesterfield County,0.07,20-3544 Blossomwood Ct,20-3099 Andradell Lane,700,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717392,  20,03543,     ,20-3543,Blossomwood Rd,020,Chesterfield County,020,Chesterfield County,0.19,20-3099 Andradell Lane,20-3092 Oakforest Dr,940,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717393,  20,03544,     ,20-3544,Blossomwood Ct,020,Chesterfield County,020,Chesterfield County,0.07,Cul-de-Sac,20-3543,120,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717394,  20,03545,     ,20-3545,August Rd,020,Chesterfield County,020,Chesterfield County,0.07,20-3543,20-3546 August Ct,180,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717395,  20,03545,     ,20-3545,August Rd,020,Chesterfield County,020,Chesterfield County,0.05,20-3546 August Ct,Dead End,40,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717396,  20,03546,     ,20-3546,August Ct,020,Chesterfield County,020,Chesterfield County,0.07,20-3545 August Rd,Cul-de-Sac,100,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717397,  20,03547,     ,20-3547,Crofton Ct,020,Chesterfield County,020,Chesterfield County,0.11,Cul-de-Sac,20-3537 Crofton Rd,130,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717398,  20,03548,     ,20-3548,Crofton Circle,020,Chesterfield County,020,Chesterfield County,0.08,Cul-de-Sac,20-3537 Crofton Rd,80,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717399,  20,03549,     ,20-3549,Cherrybark Rd,020,Chesterfield County,020,Chesterfield County,0.17,20-2814 Deep Forest Rd,20-2811 Turkey Oak Rd,110,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717400,  20,03550,     ,20-3550,Moorefield Park Dr,020,Chesterfield County,020,Chesterfield County,0.93,US 60 WEST; 20-675,"US 60 E, Midlothian Tpke",3700,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717401,  20,03551,     ,20-3551,Farrar Ct,020,Chesterfield County,020,Chesterfield County,0.08,Cul-de-Sac,20-3550 Moorefield Park Dr,20,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717402,  20,03552,     ,20-3552,Metropolitan Ct,020,Chesterfield County,020,Chesterfield County,0.08,Cul-de-Sac,20-3550 Moorefield Park Dr,820,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717403,  20,03553,     ,20-3553,Sandbag Way,020,Chesterfield County,020,Chesterfield County,0.05,20-1268 Sandbag Rd,Cul-de-Sac,60,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717404,  20,03554,     ,20-3554,Sandbag Terrace,020,Chesterfield County,020,Chesterfield County,0.12,Cul-de-Sac,20-3555 Sandbag Circle,120,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717405,  20,03554,     ,20-3554,Sandbag Terrace,020,Chesterfield County,020,Chesterfield County,0.06,20-3555 Sandbag Circle,20-1268 Sandbag Rd,160,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717406,  20,03555,     ,20-3555,Sandbag Circle,020,Chesterfield County,020,Chesterfield County,0.04,Cul-de-Sac,20-3554 Sandbag Trail,60,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717407,  20,03556,     ,20-3556,Timberun Ct,020,Chesterfield County,020,Chesterfield County,0.04,Cul-de-Sac,20-3094 Timberun Rd,60,R,,,,,,,X,,,,,,06/03/2009,,,,,,,,,,,,,,,
783585,  20,03557,     ,20-3557,Promontory Place,020,Chesterfield County,020,Chesterfield County,0.04,20-3224 Promontory Pointe Rd,Cul-de-Sac,70,R,,,,,,,X,,,,,,06/01/2009,,,,,,,,,,,,,,,
717408,  20,03558,     ,20-3558,Danwoods Rd,020,Chesterfield County,020,Chesterfield County,0.04,20-3513 Danhurst Dr,Dead End,70,R,,,,,,,X,,,,,,09/14/2006,,,,,,,,,,,,,,,
717409,  20,03559,     ,20-3559,Danbury Dr,020,Chesterfield County,020,Chesterfield County,0.04,Dead End,20-3513 Danhurst Dr,40,R,,,,,,,X,,,,,,06/11/2009,,,,,,,,,,,,,,,
717410,  20,03559,     ,20-3559,Danbury Dr,020,Chesterfield County,020,Chesterfield County,0.05,20-3513 Danhurst Dr,Dead End,70,R,,,,,,,X,,,,,,06/01/2009,,,,,,,,,,,,,,,
717411,  20,03560,     ,20-3560,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.06,Dead End,20-3561 South Ridge Trail,1300,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717412,  20,03560,     ,20-3560,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.11,20-3561 South Ridge Trail,20-2113 McManaway Dr,1100,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717413,  20,03560,     ,20-3560,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.09,20-2113 McManaway Dr,20-3563 Beaver Point Dr,800,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717414,  20,03560,     ,20-3560,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.06,20-3563 Beaver Point Dr,20-3564 Beaver Hollow Ct,240,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717415,  20,03560,     ,20-3560,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.09,20-3564 Beaver Hollow Ct,Dead End,120,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717416,  20,03561,     ,20-3561,South Ridge Terrace,020,Chesterfield County,020,Chesterfield County,0.07,20-3560,Cul-de-Sac,90,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717417,  20,03562,     ,20-3562,McManaway Ct,020,Chesterfield County,020,Chesterfield County,0.04,Cul-de-Sac,20-2113 McManaway Dr,30,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717418,  20,03563,     ,20-3563,Beaver Point Dr,020,Chesterfield County,020,Chesterfield County,0.04,Dead End,20-3565 Beaver Falls Rd,30,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717419,  20,03563,     ,20-3563,Beaver Point Dr,020,Chesterfield County,020,Chesterfield County,0.12,20-3565 Beaver Falls Rd,20-3560,480,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717420,  20,03564,     ,20-3564,Beaver Hollow Ct,020,Chesterfield County,020,Chesterfield County,0.05,Cul-de-Sac,20-3560,80,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717421,  20,03565,     ,20-3565,Beaver Falls Rd,020,Chesterfield County,020,Chesterfield County,0.17,20-3563 Beaver Point Dr,20-3566 Beaver Falls Ct,320,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717422,  20,03565,     ,20-3565,Beaver Falls Rd,020,Chesterfield County,020,Chesterfield County,0.05,20-3566 Beaver Falls Ct,Cul-de-Sac,90,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717423,  20,03566,     ,20-3566,Beaver Falls Ct,020,Chesterfield County,020,Chesterfield County,0.04,Cul-de-Sac,20-3565 Beaver Falls Rd,20,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717424,  20,03567,     ,20-3567,Holly Trace Dr,020,Chesterfield County,020,Chesterfield County,0.10,SR 145 Centraliia Rd,20-3568 Holly Trace Ct,890,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717425,  20,03567,     ,20-3567,Holly Trace Dr,020,Chesterfield County,020,Chesterfield County,0.05,20-3568 Holly Trace Ct,20-2089 Simplicity St,540,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717426,  20,03567,     ,20-3567,Holly Trace Dr,020,Chesterfield County,020,Chesterfield County,0.07,20-2089 Simplicity St,Cul-de-Sac,120,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717427,  20,03568,     ,20-3568,Holly Trace Ct,020,Chesterfield County,020,Chesterfield County,0.06,20-3915 Husting Trail,20-3567 Holly Trace Dr,170,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717428,  20,03568,     ,20-3568,Holly Trace Ct,020,Chesterfield County,020,Chesterfield County,0.09,20-3567 Holly Trace Dr,20-3571 Holly Trace Trail,280,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717429,  20,03568,     ,20-3568,Holly Trace Ct,020,Chesterfield County,020,Chesterfield County,0.05,20-3571 Holly Trace Trail,Cul-de-Sac,40,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717430,  20,03569,     ,20-3569,Lively St,020,Chesterfield County,020,Chesterfield County,0.12,Cul-de-Sac,20-1562 Blithe Dr,140,R,,,,,,,X,,,,,,04/09/2009,,,,,,,,,,,,,,,
717431,  20,03570,     ,20-3570,Sand Hills Dr,020,Chesterfield County,020,Chesterfield County,0.06,Cul-de-Sac,20-3574 Maplevale Pl,110,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717432,  20,03570,     ,20-3570,Sand Hills Dr,020,Chesterfield County,020,Chesterfield County,0.17,20-3574 Maplevale Pl,20-3573 Maplevale Rd,280,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717433,  20,03570,     ,20-3570,Sand Hills Dr,020,Chesterfield County,020,Chesterfield County,0.04,20-3573 Maplevale Rd,20-1567 Evelyn Dr,390,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717434,  20,03570,     ,20-3570,Sand Hills Dr,020,Chesterfield County,020,Chesterfield County,0.05,20-1567 Evelyn Dr,"20-3572 W, Pine Meadows Cr",760,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717435,  20,03570,     ,20-3570,Sand Hills Dr,020,Chesterfield County,020,Chesterfield County,0.21,"20-3572 W, Pine Meadows Circle","20-3572 E, Pine Meadows Circle",1300,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717436,  20,03570,     ,20-3570,Sand Hills Dr,020,Chesterfield County,020,Chesterfield County,0.15,"20-3572 E, Pine Meadows Cr",US 1 Jefferson Davis Hwy,1600,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717437,  20,03571,     ,20-3571,Holly Trace Terrace,020,Chesterfield County,020,Chesterfield County,0.07,Cul-de-Sac,20-3568 Holly Trace Ct,60,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717438,  20,03571,     ,20-3571,Holly Trace Terrace,020,Chesterfield County,020,Chesterfield County,0.03,20-3568 Holly Trace Ct,Cul-de-Sac,80,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717439,  20,03572,     ,20-3572,Pine Meadows Circle,020,Chesterfield County,020,Chesterfield County,0.26,"20-3570 W, Sand Hills Dr","20-3570 E, Sand Hills Dr",170,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717440,  20,03573,     ,20-3573,Maplevale Rd,020,Chesterfield County,020,Chesterfield County,0.10,Cul-de-Sac,20-3574 Maplevale Pl,120,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717441,  20,03573,     ,20-3573,Maplevale Rd,020,Chesterfield County,020,Chesterfield County,0.17,20-3574 Maplevale Pl,20-3570 Sand Hills Dr,100,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
717442,  20,03574,     ,20-3574,Maplevale Pl,020,Chesterfield County,020,Chesterfield County,0.07,20-3570 Sand Hills Dr,20-3573 Maplevale Rd,40,R,,,,,,,X,,,,,,03/16/2009,,,,,,,,,,,,,,,
782220,  20,03575,     ,20-3575,Riverview Dr,020,Chesterfield County,020,Chesterfield County,0.18,20-3576 Riverview Ct,20-746 Enon Church Rd,70,R,,,,,,,X,,,,,,10/30/2006,,,,,,,,,,,,,,,
782221,  20,03576,     ,20-3576,Riverview Ct,020,Chesterfield County,020,Chesterfield County,0.10,Cul-de-Sac,20-3575 Riverview Dr,60,R,,,,,,,X,,,,,,10/30/2006,,,,,,,,,,,,,,,
794104,  20,03576,     ,20-3576,Riverview Ct,020,Chesterfield County,020,Chesterfield County,0.02,20-3575 Riverview Dr,Cul-de-Sac,40,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717443,  20,03577,     ,20-3577,Hamlin Creek Pkwy,020,Chesterfield County,020,Chesterfield County,0.61,SR 145 Chester Rd,20-7529,2500,R,,,,,,,X,,,,,,10/30/2006,,,,,,,,,,,,,,,
717444,  20,03578,     ,20-3578,Farm Field Ct,020,Chesterfield County,020,Chesterfield County,0.06,Cul-de-Sac,20-3582 Farm Field Dr,90,R,,,,,,,X,,,,,,09/02/2009,,,,,,,,,,,,,,,
717445,  20,03579,     ,20-3579,Iverson Ct,020,Chesterfield County,020,Chesterfield County,0.10,Cul-de-Sac,20-3597 Iverson Rd,120,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717446,  20,03580,     ,20-3580,Hilltop Farms Dr,020,Chesterfield County,020,Chesterfield County,0.04,20-717 Centralia Rd,20-3581 Hilltop Farms Trail,850,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717447,  20,03580,     ,20-3580,Hilltop Farms Dr,020,Chesterfield County,020,Chesterfield County,0.10,20-3581 Hilltop Farms Trail,20-3582 Farm Field Dr,430,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717448,  20,03581,     ,20-3581,Hilltop Farms Terrace,020,Chesterfield County,020,Chesterfield County,0.04,0.04 MW 20-3580,20-3580 Hilltop Farms Dr,70,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717449,  20,03581,     ,20-3581,Hilltop Farms Terrace,020,Chesterfield County,020,Chesterfield County,0.11,20-3580 Hilltop Farms Dr,20-3949 Farm Hill Rd,220,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717450,  20,03581,     ,20-3581,Hilltop Farms Terrace,020,Chesterfield County,020,Chesterfield County,0.06,20-3949 Farm Hill Rd,Cul-de-Sac,60,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717451,  20,03582,     ,20-3582,Farm Field Dr,020,Chesterfield County,020,Chesterfield County,0.05,Dead End,20-3580 Hilltop Farms Dr,70,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717452,  20,03582,     ,20-3582,Farm Field Dr,020,Chesterfield County,020,Chesterfield County,0.07,20-3580 Hilltop Farms Dr,20-3583 Hilltop Field Dr,260,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717453,  20,03582,     ,20-3582,Farm Field Dr,020,Chesterfield County,020,Chesterfield County,0.05,20-3583 Hilltop Field Dr,20-3578 Farm Field Ct,140,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717454,  20,03582,     ,20-3582,Farm Field Dr,020,Chesterfield County,020,Chesterfield County,0.01,20-3578 Farm Field Ct,Dead End,6,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717455,  20,03583,     ,20-3583,Hilltop Field Dr,020,Chesterfield County,020,Chesterfield County,0.19,Dead End,20-3582 Farm Field Dr,220,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717456,  20,03584,     ,20-3584,Harley Dr,020,Chesterfield County,020,Chesterfield County,0.07,20-653 Courthouse Rd,Cul-de-Sac,90,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717457,  20,03585,     ,20-3585,Glen Oaks Dr,020,Chesterfield County,020,Chesterfield County,0.11,20-3586 WEST,20-4476 Walters Dr,460,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717458,  20,03585,     ,20-3585,Glen Oaks Dr,020,Chesterfield County,020,Chesterfield County,0.09,20-4476 Walters Dr,20-4475 Glen Oaks Ct,490,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717459,  20,03585,     ,20-3585,Glen Oaks Dr,020,Chesterfield County,020,Chesterfield County,0.13,20-4475 Glen Oaks Ct,20-3586 EAST,540,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717460,  20,03585,     ,20-3585,Glen Oaks Dr,020,Chesterfield County,020,Chesterfield County,0.04,20-3586 EAST,20-717 Centralia Rd,640,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717461,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.27,20-4481 Hamlin Way,20-4477 Hamlin Ave,260,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717462,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.05,20-4477 Hamlin Ave,20-4476 Walters Dr,540,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717463,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.06,20-4476 Walters Dr,"20-3585 S, Glen Oaks Dr",380,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717464,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.11,"20-3585 S, Glen Oaks Dr",20-3589 Hamlin Ct,380,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717465,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.08,20-3589 Hamlin Ct,20-3588 Shumark Dr,430,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717466,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.05,20-3588 Shumark Dr,20-3587 Hamlin Pl,490,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717467,  20,03586,     ,20-3586, ,020,Chesterfield County,020,Chesterfield County,0.10,20-3587 Hamlin Pl,"20-3585 N, Glen Oaks Dr",570,R,,,,,,,X,,,,,,10/03/2006,,,,,,,,,,,,,,,
717468,  20,03587,     ,20-3587,Hamlin Pl,020,Chesterfield County,020,Chesterfield County,0.04,20-3586,Cul-de-Sac,40,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717469,  20,03588,     ,20-3588,Shumark Dr,020,Chesterfield County,020,Chesterfield County,0.18,Cul-de-Sac,20-3586,190,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717470,  20,03589,     ,20-3589,Hamlin Ct,020,Chesterfield County,020,Chesterfield County,0.03,Cul-de-Sac,20-3586,60,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717471,  20,03590,     ,20-3590,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.03,20-604 Genito Rd,20-3591 Duck River Rd,1600,R,,,,,,,X,,,,,,03/13/2009,,,,,,,,,,,,,,,
717472,  20,03590,     ,20-3590,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.21,20-3591 Duck River Rd,20-3599 South Ridge Circle,1500,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717473,  20,03590,     ,20-3590,South Ridge Dr,020,Chesterfield County,020,Chesterfield County,0.04,20-3599 South Ridge Circle,Dead End,1400,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717474,  20,03591,     ,20-3591,Duck River Rd,020,Chesterfield County,020,Chesterfield County,0.06,20-3590 South Ridge Dr,20-3592 Duck River Ct,280,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717475,  20,03591,     ,20-3591,Duck River Rd,020,Chesterfield County,020,Chesterfield County,0.11,20-3592 Duck River Ct,20-3593 Shiloh Church Rd,290,R,,,,,,,X,,,,,,05/11/2009,,,,,,,,,,,,,,,
717476,  20,03592,     ,20-3592,Duck River Ct,020,Chesterfield County,020,Chesterfield County,0.16,20-3591 Duck River Rd,Cul-de-Sac,280,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717477,  20,03593,     ,20-3593,Shiloh Church Rd,020,Chesterfield County,020,Chesterfield County,0.04,20-604 Genito Rd,20-3591 Duck River Rd,1000,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717478,  20,03593,     ,20-3593,Shiloh Church Rd,020,Chesterfield County,020,Chesterfield County,0.11,20-3591 Duck River Rd,20-3594 Leesburg Circle,550,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717479,  20,03593,     ,20-3593,Shiloh Church Rd,020,Chesterfield County,020,Chesterfield County,0.09,20-3594 Leesburg Circle,20-3595 Leesburg Ct,340,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717480,  20,03593,     ,20-3593,Shiloh Church Rd,020,Chesterfield County,020,Chesterfield County,0.16,20-3595 Leesburg Ct,20-2113 McManaway Dr,210,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717481,  20,03594,     ,20-3594,Leesburg Circle,020,Chesterfield County,020,Chesterfield County,0.03,Cul-de-Sac S LEG,20-3594 Leesburg Circle,30,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717482,  20,03594,     ,20-3594,Leesburg Circle,020,Chesterfield County,020,Chesterfield County,0.03,Cul-de-Sac N LEG,20-3594 Leesburg Circle,30,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717483,  20,03594,     ,20-3594,Leesburg Circle,020,Chesterfield County,020,Chesterfield County,0.03,20-3594 Leesburg Circle,20-3593 Shiloh Church Rd,120,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717484,  20,03595,     ,20-3595,Leesburg Ct,020,Chesterfield County,020,Chesterfield County,0.03,Cul-de-Sac,20-3593 Shiloh Church Rd,30,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717485,  20,03596,     ,20-3596,Quito Rd,020,Chesterfield County,020,Chesterfield County,0.16,20-2115,20-3597 Iverson Rd,150,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717486,  20,03596,     ,20-3596,Quito Rd,020,Chesterfield County,020,Chesterfield County,0.06,20-3597 Iverson Rd,20-3598 Colgrave Rd,360,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717487,  20,03596,     ,20-3596,Quito Rd,020,Chesterfield County,020,Chesterfield County,0.08,20-3598 Colgrave Rd,20-2114,640,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717488,  20,03597,     ,20-3597,Iverson Rd,020,Chesterfield County,020,Chesterfield County,0.20,20-2113 McManaway Dr,20-3596 Quito Rd,380,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717489,  20,03597,     ,20-3597,Iverson Rd,020,Chesterfield County,020,Chesterfield County,0.07,20-3596 Quito Rd,20-3579 Iverson Ct,310,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717490,  20,03597,     ,20-3597,Iverson Rd,020,Chesterfield County,020,Chesterfield County,0.13,20-3579 Iverson Ct,20-3598 Colgrave Rd,210,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717491,  20,03598,     ,20-3598,Colgrave Rd,020,Chesterfield County,020,Chesterfield County,0.22,20-3596 Quito Rd,20-3597 Iverson Rd,240,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717492,  20,03598,     ,20-3598,Colgrave Rd,020,Chesterfield County,020,Chesterfield County,0.05,20-3597 Iverson Rd,Cul-de-Sac,60,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717493,  20,03599,     ,20-3599,South Ridge Circle,020,Chesterfield County,020,Chesterfield County,0.03,20-3590 South Ridge Dr,Cul-de-Sac,60,R,,,,,,,X,,,,,,05/13/2009,,,,,,,,,,,,,,,
717494,  20,03600,     ,20-3600,Woodlake Village Pkwy,020,Chesterfield County,020,Chesterfield County,0.61,US 360 Hull Street Rd,Begin Loop,14000,G,,,,,,,X,,,,14000,G,2011,,,,,,,,,,,,,,,
717495,  20,03600,     ,20-3600,Woodlake Village Pkwy,020,Chesterfield County,020,Chesterfield County,0.20,Begin Loop,20-3602 Forest Wood Rd,7000,R,,,,,,,X,,,,,,05/20/2009,,,,,,,,,,,,,,,
