 ,,   ,,17,Urban Collector,01,Motorcycles,              ,41,867,0.07%,0.02%,,,,3,754,0.00%,0.00%,,,,0,0.00%,0.00%,,,,45,621,0.02%,,
 ,,   ,,17,Urban Collector,02,Passenger Cars,              ,8,585,664,13.60%,3.88%,,,,492,684,0.54%,0.22%,,,,0,0.00%,0.00%,,,,9,078,348,4.10%,,
 ,,   ,,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,682,907,2.67%,0.76%,,,,121,272,0.13%,0.05%,,,,0,0.00%,0.00%,,,,1,804,178,0.82%,,
 ,,   ,,17,Urban Collector,04,Busses,              ,67,801,0.11%,0.03%,,,,2,988,0.00%,0.00%,,,,0,0.00%,0.00%,,,,70,789,0.03%,,
 ,,   ,,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,78,578,0.12%,0.04%,,,,4,248,0.00%,0.00%,,,,0,0.00%,0.00%,,,,82,826,0.04%,,
 ,,   ,,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,45,327,0.07%,0.02%,,,,2,957,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,283,0.02%,,
 ,,   ,,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,14,308,0.02%,0.01%,,,,717,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,025,0.01%,,
 ,,   ,,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,15,639,0.02%,0.01%,,,,1,153,0.00%,0.00%,,,,0,0.00%,0.00%,,,,16,792,0.01%,,
 ,,   ,,17,Urban Collector,09,Five Axle Single Trailers,              ,26,780,0.04%,0.01%,,,,2,423,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,203,0.01%,,
 ,,   ,,17,Urban Collector,10,Six or More Axle Single Trailers,              ,1,534,0.00%,0.00%,,,,1,097,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,631,0.00%,,
 ,,   ,,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,740,0.00%,0.00%,,,,35,0.00%,0.00%,,,,0,0.00%,0.00%,,,,774,0.00%,,
 ,,   ,,17,Urban Collector,12,Six Axle Multi-Trailers,              ,75,0.00%,0.00%,,,,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,98,0.00%,,
 ,,   ,,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,40,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,43,0.00%,,
 ,,   ,,19,Urban Local System,01,Motorcycles,              ,1,883,0.00%,0.00%,,,,24,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,907,0.00%,,
 ,,   ,,19,Urban Local System,02,Passenger Cars,              ,14,940,567,23.66%,6.75%,,,,144,124,0.16%,0.07%,,,,0,0.00%,0.00%,,,,15,084,690,6.82%,,
 ,,   ,,19,Urban Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,68,090,0.11%,0.03%,,,,1,113,0.00%,0.00%,,,,0,0.00%,0.00%,,,,69,204,0.03%,,
 ,,   ,,19,Urban Local System,04,Busses,              ,3,885,0.01%,0.00%,,,,41,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,927,0.00%,,
 ,,   ,,19,Urban Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,3,667,0.01%,0.00%,,,,33,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,700,0.00%,,
 ,,   ,,19,Urban Local System,06,Three Axle Single Unit Trucks,              ,2,811,0.00%,0.00%,,,,22,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,833,0.00%,,
 ,,   ,,19,Urban Local System,07,Four or More Axle Single Unit Trucks,              ,721,0.00%,0.00%,,,,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,727,0.00%,,
 ,,   ,,19,Urban Local System,08,Four Axle or Fewer Single Trailers,              ,1,171,0.00%,0.00%,,,,17,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,188,0.00%,,
 ,,   ,,19,Urban Local System,09,Five Axle Single Trailers,              ,3,644,0.01%,0.00%,,,,19,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,663,0.00%,,
 ,,   ,,19,Urban Local System,10,Six or More Axle Single Trailers,              ,238,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,240,0.00%,,
 ,,   ,,19,Urban Local System,11,Five Axle or Fewer Multi-Trailers,              ,44,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,44,0.00%,,
 ,,   ,,19,Urban Local System,12,Six Axle Multi-Trailers,              ,19,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,0.00%,,
 ,,   ,,19,Urban Local System,13,Seven or More Axle Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
 ,,   , Total:,,,,,,63,134,968,100.00%,28.54%,,,,91,975,757,100.00%,41.58%,,,,66,087,821,100.00%,29.88%,,,,221,198,546,100.00%,,
,,,,,,,,,63,134,968,100.00%,28.54%,,,,91,975,757,100.00%,41.58%,,,,66,087,821,100.00%,29.88%,,,,221,198,546,100.00%,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,Rural Principal Arterial - Interstate,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,25,200,277,38.13%,11.39%,656.45,58.66%,,25,200,277,11.39%,656.45,0.88%
,,,,2,Rural Principal Arterial - Other,,,,3,603,0.01%,0.00%,,,,17,346,716,18.86%,7.84%,1,402.17,13.97%,1.88%,0,0.00%,0.00%,0.00,0.00%,,17,350,319,7.84%,1,402.79,1.88%
,,,,6,Rural Minor Arterial,,,,220,591,0.35%,0.10%,,,,13,477,061,14.65%,6.09%,3,383.16,33.71%,4.54%,0,0.00%,0.00%,0.00,0.00%,,13,697,652,6.19%,3,425.26,4.59%
,,,,7,Rural Major Collector,,,,8,181,276,12.96%,3.70%,,,,5,482,981,5.96%,2.48%,2,201.85,21.94%,2.95%,0,0.00%,0.00%,0.00,0.00%,,13,664,257,6.18%,9,429.74,12.65%
,,,,8,Rural Minor Collector,,,,1,473,617,2.33%,0.67%,,,,6,634,0.01%,0.00%,12.01,0.12%,0.02%,0,0.00%,0.00%,0.00,0.00%,,1,480,251,0.67%,2,451.33,3.29%
,,,,9,Rural Local System,,,,9,559,758,15.14%,4.32%,,,,237,860,0.26%,0.11%,297.53,2.96%,0.40%,0,0.00%,0.00%,0.00,0.00%,,9,797,618,4.43%,33,037.95,44.31%
,,,,11,Urban Principal Arterial - Interstate,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,40,887,544,61.87%,18.48%,462.62,41.34%,,40,887,544,18.48%,462.62,0.62%
,,,,12,Urban Principal Arterial - Other Freeways or Expressways,,,,121,634,0.19%,0.05%,,,,9,145,169,9.94%,4.13%,257.07,2.56%,0.34%,0,0.00%,0.00%,0.00,0.00%,,9,266,804,4.19%,261.23,0.35%
,,,,14,Urban Principal Arterial - Other,,,,1,505,248,2.38%,0.68%,,,,33,841,562,36.79%,15.30%,1,294.80,12.90%,1.74%,0,0.00%,0.00%,0.00,0.00%,,35,346,810,15.98%,1,364.94,1.83%
,,,,16,Urban Minor Arterial,,,,16,481,241,26.10%,7.45%,,,,11,659,018,12.68%,5.27%,910.91,9.08%,1.22%,0,0.00%,0.00%,0.00,0.00%,,28,140,260,12.72%,2,313.89,3.10%
,,,,17,Urban Collector,,,,10,561,259,16.73%,4.77%,,,,633,353,0.69%,0.29%,120.99,1.21%,0.16%,0,0.00%,0.00%,0.00,0.00%,,11,194,612,5.06%,2,525.36,3.39%
,,,,19,Urban Local System,,,,15,026,740,23.80%,6.79%,,,,145,402,0.16%,0.07%,154.27,1.54%,0.21%,0,0.00%,0.00%,0.00,0.00%,,15,172,142,6.86%,17,220.37,23.10%
,,,,,,1,Motorcycles,,155,501,0.25%,0.07%,,,,357,351,0.39%,0.16%,,,,203,417,0.31%,0.09%,,,,716,269,0.32%,,
,,,,,,2,Passenger Cars,,55,385,375,87.73%,25.04%,,,,71,215,601,77.43%,32.20%,,,,48,854,806,73.92%,22.09%,,,,175,455,781,79.32%,,
,,,,,,3,"Two Axle, 4 Tire Single Unit Vehicles",,6,606,462,10.46%,2.99%,,,,16,053,542,17.45%,7.26%,,,,9,251,371,14.00%,4.18%,,,,31,911,375,14.43%,,
,,,,,,4,Busses,,243,397,0.39%,0.11%,,,,475,207,0.52%,0.21%,,,,400,019,0.61%,0.18%,,,,1,118,623,0.51%,,
,,,,,,5,"Two Axle, 6 Tire Single Unit Trucks",,285,030,0.45%,0.13%,,,,640,812,0.70%,0.29%,,,,457,985,0.69%,0.21%,,,,1,383,827,0.63%,,
,,,,,,6,Three Axle Single Unit Trucks,,180,917,0.29%,0.08%,,,,506,106,0.55%,0.23%,,,,348,154,0.53%,0.16%,,,,1,035,177,0.47%,,
,,,,,,7,Four or More Axle Single Unit Trucks,,44,784,0.07%,0.02%,,,,126,063,0.14%,0.06%,,,,53,912,0.08%,0.02%,,,,224,759,0.10%,,
,,,,,,8,Four Axle or Fewer Single Trailers,,65,602,0.10%,0.03%,,,,264,244,0.29%,0.12%,,,,253,925,0.38%,0.11%,,,,583,771,0.26%,,
,,,,,,9,Five Axle Single Trailers,,145,273,0.23%,0.07%,,,,2,181,275,2.37%,0.99%,,,,5,827,985,8.82%,2.63%,,,,8,154,533,3.69%,,
,,,,,,10,Six or More Axle Single Trailers,,20,371,0.03%,0.01%,,,,90,458,0.10%,0.04%,,,,83,411,0.13%,0.04%,,,,194,240,0.09%,,
,,,,,,11,Five Axle or Fewer Multi-Trailers,,1,610,0.00%,0.00%,,,,50,497,0.05%,0.02%,,,,257,372,0.39%,0.12%,,,,309,479,0.14%,,
,,,,,,12,Six Axle Multi-Trailers,,384,0.00%,0.00%,,,,14,049,0.02%,0.01%,,,,94,344,0.14%,0.04%,,,,108,778,0.05%,,
,,,,,,13,Seven or More Axle Multi-Trailers,,262,0.00%,0.00%,,,,552,0.00%,0.00%,,,,1,119,0.00%,0.00%,,,,1,933,0.00%,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Secondary' includes those routes in the VDOT secondary system,  (unnumbered) routes maintained by Arlington and Henrico Counties and unnumbered routes maintained by cities and towns.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Primary' includes those routes designated as 'US', 'SR' (Virginia State Route) and Frontage Roads.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Primary' also includes the named federal parkways (George Washington Pkwy, Colonial Pkwy, Blue Ridge Pkwy, Skyline Drive) and the Dulles Access road.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Interstate' includes those routes in the Interstate System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Road Length values temporarilly not included in this report pending publication of official road length values.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportID:,230,DataYear:,2012,,ReportID:,230,DataYear:,2012,,ReportID:,230,DataYear:,2012,,ReportID:,230,DataYear:,2012,,ReportID:,230,DataYear:,2012,,ReportID:,230,DataYear:,2012,Prepared,8/5/2013
