ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,,ReportID:,2230,DataYear:,2012,Prepared,8/6/2013
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,04,Busses,              ,146,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,149,0.00%,,
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,109,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,110,0.00%,,
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,06,Three Axle Single Unit Trucks,              ,80,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,80,0.00%,,
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,07,Four or More Axle Single Unit Trucks,              ,40,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,41,0.00%,,
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,08,Four Axle or Fewer Single Trailers,              ,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,09,Five Axle Single Trailers,              ,180,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,182,0.00%,,
5,Hampton Roads District,091,Sussex County,8,Rural Minor Collector,10,Six or More Axle Single Trailers,              ,22,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,22,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,02,Passenger Cars,              ,54,526,0.09%,0.02%,,,,972,0.00%,0.00%,,,,0,0.00%,0.00%,,,,55,498,0.03%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,091,Sussex County Total:,,,,,,96,623,0.15%,0.04%,,,,329,375,0.36%,0.15%,,,,580,887,0.88%,0.26%,,,,1,006,885,0.46%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,374,0.00%,0.00%,,,,1,374,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,02,Passenger Cars,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,329,141,0.50%,0.15%,,,,329,141,0.15%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,514,0.10%,0.03%,,,,68,514,0.03%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,288,0.00%,0.00%,,,,3,288,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,047,0.00%,0.00%,,,,3,047,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,518,0.00%,0.00%,,,,2,518,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,545,0.00%,0.00%,,,,545,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,730,0.00%,0.00%,,,,1,730,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,25,397,0.04%,0.01%,,,,25,397,0.01%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,442,0.00%,0.00%,,,,442,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,464,0.00%,0.00%,,,,464,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,161,0.00%,0.00%,,,,161,0.00%,,
5,Hampton Roads District,099,York County,1,Rural Principal Arterial - Interstate,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,1,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,118,0.00%,0.00%,,,,0,0.00%,0.00%,,,,118,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,32,410,0.04%,0.01%,,,,0,0.00%,0.00%,,,,32,410,0.01%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,6,619,0.01%,0.00%,,,,0,0.00%,0.00%,,,,6,619,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,191,0.00%,0.00%,,,,0,0.00%,0.00%,,,,191,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,255,0.00%,0.00%,,,,0,0.00%,0.00%,,,,255,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,168,0.00%,0.00%,,,,0,0.00%,0.00%,,,,168,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,44,0.00%,0.00%,,,,0,0.00%,0.00%,,,,44,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,71,0.00%,0.00%,,,,0,0.00%,0.00%,,,,71,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,414,0.00%,0.00%,,,,0,0.00%,0.00%,,,,414,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
5,Hampton Roads District,099,York County,2,Rural Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,01,Motorcycles,              ,0,0.00%,0.00%,,,,96,0.00%,0.00%,,,,0,0.00%,0.00%,,,,96,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,02,Passenger Cars,              ,0,0.00%,0.00%,,,,19,376,0.02%,0.01%,,,,0,0.00%,0.00%,,,,19,376,0.01%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,3,943,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,943,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,04,Busses,              ,0,0.00%,0.00%,,,,90,0.00%,0.00%,,,,0,0.00%,0.00%,,,,90,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,134,0.00%,0.00%,,,,0,0.00%,0.00%,,,,134,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,69,0.00%,0.00%,,,,0,0.00%,0.00%,,,,69,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,35,0.00%,0.00%,,,,0,0.00%,0.00%,,,,35,0.00%,,
5,Hampton Roads District,099,York County,6,Rural Minor Arterial,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,64,0.00%,0.00%,,,,0,0.00%,0.00%,,,,64,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,01,Motorcycles,              ,256,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,256,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,02,Passenger Cars,              ,46,378,0.07%,0.02%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,378,0.02%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,10,421,0.02%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,421,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,04,Busses,              ,77,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,77,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,488,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,488,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,131,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,131,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,07,Four or More Axle Single Unit Trucks,              ,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,105,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,105,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,09,Five Axle Single Trailers,              ,66,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,66,0.00%,,
5,Hampton Roads District,099,York County,7,Rural Major Collector,10,Six or More Axle Single Trailers,              ,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,02,Passenger Cars,              ,31,415,0.05%,0.01%,,,,26,967,0.03%,0.01%,,,,0,0.00%,0.00%,,,,58,382,0.03%,,
5,Hampton Roads District,099,York County,9,Rural Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,9,Rural Local System,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,379,0.02%,0.01%,,,,14,379,0.01%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,02,Passenger Cars,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,966,876,4.49%,1.34%,,,,2,966,876,1.34%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,618,864,0.94%,0.28%,,,,618,864,0.28%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,059,0.03%,0.01%,,,,19,059,0.01%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,704,0.04%,0.01%,,,,23,704,0.01%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,18,043,0.03%,0.01%,,,,18,043,0.01%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,684,0.00%,0.00%,,,,2,684,0.00%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,317,0.02%,0.01%,,,,11,317,0.01%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,103,764,0.16%,0.05%,,,,103,764,0.05%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,026,0.00%,0.00%,,,,2,026,0.00%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,757,0.00%,0.00%,,,,1,757,0.00%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,691,0.00%,0.00%,,,,691,0.00%,,
5,Hampton Roads District,099,York County,11,Urban Principal Arterial - Interstate,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,0.00%,,,,6,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,01,Motorcycles,              ,0,0.00%,0.00%,,,,86,0.00%,0.00%,,,,0,0.00%,0.00%,,,,86,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,02,Passenger Cars,              ,0,0.00%,0.00%,,,,21,221,0.02%,0.01%,,,,0,0.00%,0.00%,,,,21,221,0.01%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,3,895,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,895,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,04,Busses,              ,0,0.00%,0.00%,,,,107,0.00%,0.00%,,,,0,0.00%,0.00%,,,,107,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,154,0.00%,0.00%,,,,0,0.00%,0.00%,,,,154,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,111,0.00%,0.00%,,,,0,0.00%,0.00%,,,,111,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,33,0.00%,0.00%,,,,0,0.00%,0.00%,,,,33,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,37,0.00%,0.00%,,,,0,0.00%,0.00%,,,,37,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,314,0.00%,0.00%,,,,0,0.00%,0.00%,,,,314,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
5,Hampton Roads District,099,York County,12,Urban Principal Arterial - Other Freeways or Expressways,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,1,725,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,725,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,462,584,0.50%,0.21%,,,,0,0.00%,0.00%,,,,462,584,0.21%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,110,008,0.12%,0.05%,,,,0,0.00%,0.00%,,,,110,008,0.05%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,3,039,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,039,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,2,824,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,824,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,2,159,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,159,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,558,0.00%,0.00%,,,,0,0.00%,0.00%,,,,558,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,860,0.00%,0.00%,,,,0,0.00%,0.00%,,,,860,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,2,703,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,703,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,84,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,01,Motorcycles,              ,135,0.00%,0.00%,,,,845,0.00%,0.00%,,,,0,0.00%,0.00%,,,,980,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,02,Passenger Cars,              ,15,775,0.02%,0.01%,,,,169,828,0.19%,0.08%,,,,0,0.00%,0.00%,,,,185,603,0.08%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,4,025,0.01%,0.00%,,,,40,620,0.04%,0.02%,,,,0,0.00%,0.00%,,,,44,646,0.02%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,04,Busses,              ,50,0.00%,0.00%,,,,675,0.00%,0.00%,,,,0,0.00%,0.00%,,,,724,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,80,0.00%,0.00%,,,,1,213,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,293,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,83,0.00%,0.00%,,,,857,0.00%,0.00%,,,,0,0.00%,0.00%,,,,940,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,13,0.00%,0.00%,,,,119,0.00%,0.00%,,,,0,0.00%,0.00%,,,,132,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,23,0.00%,0.00%,,,,372,0.00%,0.00%,,,,0,0.00%,0.00%,,,,395,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,45,0.00%,0.00%,,,,631,0.00%,0.00%,,,,0,0.00%,0.00%,,,,675,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,4,0.00%,0.00%,,,,16,0.00%,0.00%,,,,0,0.00%,0.00%,,,,20,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
5,Hampton Roads District,099,York County,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
