666246,  US,00221,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,1.17,24th St,128-8055 King St,31000,G,94%,0%,1%,1%,4%,0%,F,0.0741,F,0.5042,32000,G,2011,,,,,,,,,,,,,,,
666244,  US,00221,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,0.38,128-8055 King St,ECL Roanoke,39000,G,94%,0%,1%,1%,4%,0%,F,0.0798,F,0.5458,41000,G,2011,,,,,,,,,,,,,,,
120104, 1US,00221,P    ,US 221 Par,Franklin Rd,128,City of Roanoke,128,City of Roanoke,0.40,US 221 Elm Ave,"US 221, SR 116 Jefferson St",8600,G,99%,0%,1%,0%,0%,0%,F,0.1083,F,0.6506,8100,G,2011,,20000,G,99%,0%,1%,0%,0%,0%,F,0.0924,F,0.5664,19000,G
020194,  SR,00419,     ,VA 419,Electric Rd,128,City of Roanoke,080,Roanoke County,0.07,US 220; Bus US 220 Franklin Rd,Roanoke County Line,38000,G,99%,0%,0%,0%,0%,0%,F,0.0830,F,0.5450,42000,G,2011,,,,,,,,,,,,,,,
666247,  US,00460,     ,"US 460, Alt US 11",Melrose Ave,128,City of Roanoke,128,City of Roanoke,0.65,ECL Salem,SR 117 Peters Creek Rd,16000,G,96%,1%,1%,1%,2%,0%,F,0.0876,F,0.5168,18000,G,2011,,,,,,,,,,,,,,,
666446,  US,00460,     ,"US 460, Alt US 11",Melrose Ave,128,City of Roanoke,128,City of Roanoke,1.75,SR 117 Peters Creek Rd,24th St,13000,G,96%,1%,1%,1%,2%,0%,F,0.0859,F,0.5066,14000,G,2011,,,,,,,,,,,,,,,
666504,  US,00460,     ,"US 460, Alt US 11, VA 116",Melrose Ave,128,City of Roanoke,128,City of Roanoke,0.41,24th St,Salem Tpke,12000,G,96%,1%,1%,1%,2%,0%,F,0.0858,F,0.5110,14000,G,2011,,,,,,,,,,,,,,,
666444,  US,00460,     ,"US 460, Alt US 11, VA 116",Orange Ave,128,City of Roanoke,128,City of Roanoke,1.00,Salem Tpke,"10th St, Gainsboro Rd",13000,G,96%,1%,1%,1%,2%,0%,F,0.0821,F,0.5006,15000,G,2011,,,,,,,,,,,,,,,
666443,  US,00460,     ,"US 460, Alt US 11, VA 116",Orange Ave,128,City of Roanoke,128,City of Roanoke,0.90,"10th St, Gainsboro Rd","I-581, US 220, ALT SR 220",18000,A,96%,1%,1%,1%,2%,0%,C,0.0919,A,0.0000,19000,A,2011,,,,,,,,,,,,,,,
666442,  US,00460,     ,"US 460, Alt US 11, VA 116, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,0.24,"I-581, US 220, ALT SR 220",US 11 Williamson Rd,37000,G,96%,1%,1%,1%,2%,0%,F,0.0806,F,0.6332,40000,G,2011,,,,,,,,,,,,,,,
666441,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,0.49,US 11 Williamson Rd,SR 115 Hollins Rd,43000,G,96%,1%,1%,1%,2%,0%,F,0.0778,F,0.5641,47000,G,2011,,,,,,,,,,,,,,,
666440,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,1.14,SR 115 Hollins Rd,24th St,41000,G,94%,0%,1%,1%,4%,0%,F,0.0761,F,0.5597,42000,G,2011,,,,,,,,,,,,,,,
666246,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,1.17,24th St,128-8055 King St,31000,G,94%,0%,1%,1%,4%,0%,F,0.0741,F,0.5042,32000,G,2011,,,,,,,,,,,,,,,
666244,  US,00460,     ,"US 460, US 221, Alt VA 220",Orange Ave,128,City of Roanoke,128,City of Roanoke,0.38,128-8055 King St,Roanoke County Line,39000,G,94%,0%,1%,1%,4%,0%,F,0.0798,F,0.5458,41000,G,2011,,,,,,,,,,,,,,,
790867,  US,00460,E154A,US 460 EB Exit 154A,Ramp,128,City of Roanoke,080,Roanoke County,0.14,US 460 TO RT 581 SOUTH,I-581-S FROM RT 460 EAST00- ORANGE AVENU,9100,G,,,,,,,X,,,,9100,G,2011,,,,,,,,,,,,,,,
790868,  US,00460,E154B,US 460 EB Exit 154B,Ramp,128,City of Roanoke,080,Roanoke County,0.11,US 460 TO RT 581 NORTH,I-581-N FROM RT 460 EAST00- ORANGE AVENU,11000,G,,,,,,,X,,,,11000,G,2011,,,,,,,,,,,,,,,
790873,  US,00460,W154A,US 460 WB Exit 154A,Ramp,128,City of Roanoke,080,Roanoke County,0.09,US 460 TO RT 581 SOUTH,I-581-S FROM RT 460 WEST00- ORANGE AVENU,3900,G,,,,,,,X,,,,3900,G,2011,,,,,,,,,,,,,,,
790874,  US,00460,W154B,US 460 WB Exit 154B,Ramp,128,City of Roanoke,080,Roanoke County,0.14,US 460 TO RT 581 NORTH,I-581-N FROM RT 460 WEST00- ORANGE AVENU,3100,G,,,,,,,X,,,,3100,G,2011,,,,,,,,,,,,,,,
020203,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,0.66,SR 24 Elm Ave; US 220 Webber Expy,US 11 Williamson Rd,36000,G,94%,1%,1%,1%,4%,0%,F,,,,41000,G,2011,,75000,G,94%,1%,1%,1%,4%,0%,F,,,,84000,G
020200,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,0.31,US 11 Williamson Rd,US 460 Orange Ave,39000,G,94%,1%,1%,1%,4%,0%,F,,,,44000,G,2011,,79000,G,94%,1%,1%,1%,4%,0%,F,,,,89000,G
020201,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,1.68,US 460 Orange Ave,Valley View Blvd,40000,A,94%,1%,1%,1%,4%,0%,F,0.1019,A,0.0000,43000,A,2011,,79000,A,94%,1%,1%,1%,4%,0%,F,0.1005,A,0.0000,85000,A
020198,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,1.11,Valley View Blvd,SR 101 Hershberger Rd,31000,A,94%,1%,1%,1%,4%,0%,C,0.1051,A,0.0000,34000,A,2011,,62000,A,94%,1%,1%,1%,4%,0%,C,0.1055,A,0.0000,69000,A
020196,  IS,00581,N    ,"I-581 NB, US 220", ,128,City of Roanoke,080,Roanoke County,1.75,SR 101 Hershberger Rd,SR 117 Peters Creek Rd,27000,A,94%,1%,1%,1%,4%,0%,F,0.1097,A,0.0000,30000,A,2011,,55000,A,94%,1%,1%,1%,4%,0%,F,0.1050,A,0.0000,59000,A
790823,  IS,00581,N003A,I-581 NB Exit 003A,Ramp,128,City of Roanoke,080,Roanoke County,0.18,I-581-N TO RT 46- EAST00- ORANGE AVENUE,US 460 FROM RT 581 NORTH,10000,G,,,,,,,X,,,,10000,G,2011,,,,,,,,,,,,,,,
790824,  IS,00581,N003B,I-581 NB Exit 003B,Ramp,128,City of Roanoke,080,Roanoke County,0.12,I-581-N TO RT 460 WEST00- ORANGE AVENUE,US 460 FROM RT 581 NORTH,3200,G,,,,,,,X,,,,3200,G,2011,,,,,,,,,,,,,,,
796439,  IS,00581,N004A,I-581 NB Exit 004A,Ramp to Valley View Blvd,128,City of Roanoke,080,Roanoke County,0.15,I-581 North,Valley View Blvd,8300,G,99%,0%,0%,0%,0%,0%,C,0.0968,F,1.0000,8300,G,2011,,,,,,,,,,,,,,,
790825,  IS,00581,N005A,I-581 NB Exit 005A,Ramp,128,City of Roanoke,080,Roanoke County,0.26,I-581-N TO RT 101 EAST00- HERSHBERGER RO,SR 101 RAMP FROM RT 581 FROM RT 581 N,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790826,  IS,00581,N005B,I-581 NB Exit 005B,Ramp,128,City of Roanoke,080,Roanoke County,0.19,I-581-N TO RT 101 WEST00- HERSHBERGER RO,SR 101 SR 101-E001B FROM & TO RT 58,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790827,  IS,00581,N006A,I-581 NB Exit 006A,Ramp,128,City of Roanoke,080,Roanoke County,0.28,I-581-N TO RT 117 EAST-PETERS CREEK ROA,SR 117 FROM RT 581 NORTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790828,  IS,00581,N006B,I-581 NB Exit 006B,Ramp,128,City of Roanoke,080,Roanoke County,0.21,I-581-N TO RT 117 WEST00- PETERS CREEK R,SR 117 SR 117-E002B FROM & TO RT 58,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
120029,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,0.77,SR 24 Elm Ave; US 220 Webber Expy,US 11 Williamson Rd,39000,G,93%,1%,1%,1%,5%,0%,F,,,,43000,G,2011,,75000,G,94%,1%,1%,1%,4%,0%,F,,,,84000,G
120030,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,0.45,US 11 Williamson Rd,US 460 Orange Ave,39000,G,93%,1%,1%,1%,5%,0%,F,,,,44000,G,2011,,79000,G,94%,1%,1%,1%,4%,0%,F,,,,89000,G
120039,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,1.41,US 460 Orange Ave,Valley View Blvd,39000,A,93%,1%,1%,1%,5%,0%,F,0.0998,A,0.0000,42000,A,2011,,79000,A,94%,1%,1%,1%,4%,0%,F,0.1005,A,0.0000,85000,A
120031,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,1.49,Valley View Blvd,SR 101 Hershberger Rd,31000,A,93%,1%,1%,1%,5%,0%,C,0.1066,A,0.0000,34000,A,2011,,62000,A,94%,1%,1%,1%,4%,0%,C,0.1055,A,0.0000,69000,A
120032,  IS,00581,S    ,"I-581 SB, US 220", ,128,City of Roanoke,080,Roanoke County,1.33,SR 101 Hershberger Rd,NCL Roanoke,27000,A,93%,1%,1%,1%,5%,0%,F,0.1047,A,0.0000,30000,A,2011,,55000,A,94%,1%,1%,1%,4%,0%,F,0.1050,A,0.0000,59000,A
790829,  IS,00581,S001A,I-581 SB Exit 001A,Ramp,128,City of Roanoke,080,Roanoke County,0.09,I-581-S TO ROUTE 2400- ELM STREET,SR 24 FROM RT 581 S &,12000,G,,,,,,,X,,,,12000,G,2011,,,,,,,,,,,,,,,
790830,  IS,00581,S002A,I-581 SB Exit 002A,Ramp,128,City of Roanoke,080,Roanoke County,0.14,I-581-S TO RT 1100- WILLIAMSON ROAD,US 11 FROM RT 581 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790831,  IS,00581,S003A,I-581 SB Exit 003A,Ramp,128,City of Roanoke,080,Roanoke County,0.13,I-581-S TO RT 460 EAST00- ORANGE AVENUE,US 460 FROM RT 581 SOUTH,8800,G,,,,,,,X,,,,8800,G,2011,,,,,,,,,,,,,,,
790832,  IS,00581,S003B,I-581 SB Exit 003B,Ramp,128,City of Roanoke,080,Roanoke County,0.13,I-581-S TO RT 460 WEST00- ORANGE AVENUE,US 460 FROM RT 581 SOUTH,2900,G,,,,,,,X,,,,2900,G,2011,,,,,,,,,,,,,,,
790833,  IS,00581,S005A,I-581 SB Exit 005A,Ramp,128,City of Roanoke,080,Roanoke County,0.20,I-581 South,SR 101 Hershburger Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790834,  IS,00581,S005B,I-581 SB Exit 005B,Ramp,128,City of Roanoke,080,Roanoke County,0.27,I-581-S TO RT 101 WEST00- HERSHBERGER RO,SR 101 FROM RT 581 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790835,  IS,00581,S006A,I-581 SB Exit 006A,Ramp,128,City of Roanoke,080,Roanoke County,0.19,I-581-S TO RT 117 EAST-PETERS CREEK ROA,SR 117 FROM RT 581 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
790836,  IS,00581,S006B,I-581 SB Exit 006B,Ramp,128,City of Roanoke,080,Roanoke County,0.19,I-581-S TO RT 117 WEST-PETERS CREEK ROA,SR 117 FROM RT 581 SOUTH,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
780330,  FR,00074,     ,FR 74,Frontage Rd,128,City of Roanoke,080,Roanoke County,0.42,SR 101 Ordway Dr,Roanoke County Line,1000,R,,,,,,,X,,,,,,06/10/2009,,,,,,,,,,,,,,,
780821,  FR,00897,     ,FR 897,Frontage Rd,128,City of Roanoke,080,Roanoke County,0.39,US 220 Franklin Rd,Bus US 220,1600,R,,,,,,,X,,,,,,09/30/2009,,,,,,,,,,,,,,,
781749, 128,00001,     ,128-1,2nd St SW,128,City of Roanoke,128,City of Roanoke,0.23,"US 221 P, Bus US 220 Franklin Rd",Salem Ave SW,5400,G,97%,1%,2%,0%,0%,0%,F,0.1229,F,0.5637,5100,G,2011,,,,,,,,,,,,,,,
666461, 128,00001,     ,128-1,2nd St SW; Gainsboro Rd NW,128,City of Roanoke,128,City of Roanoke,0.73,Salem Ave SW,Orange Ave NE,9000,G,97%,1%,2%,0%,0%,0%,C,0.1170,F,0.6603,8500,G,2011,,,,,,,,,,,,,,,
796395, 128,00002,     ,128-2,Belle Ave NE,128,City of Roanoke,128,City of Roanoke,0.84,King St NE,ECL Roanoke,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666453, 128,00003,     ,128-3,Wonju St,128,City of Roanoke,128,City of Roanoke,0.18,Bus US 220 Franklin Rd,US 220 Roy Webber Expwy,14000,G,98%,0%,1%,0%,1%,0%,C,0.1031,F,0.6098,16000,G,2011,,,,,,,,,,,,,,,
666454, 128,00003,     ,128-3,Wonju St,128,City of Roanoke,128,City of Roanoke,0.12,US 220 Roy Webber Expwy,Colonial Ave,14000,N,98%,0%,1%,0%,1%,0%,N,0.1031,N,0.6098,16000,N,2011,,,,,,,,,,,,,,,
666824, 128,00004,     ,128-4,Kimball Ave NE,128,City of Roanoke,128,City of Roanoke,0.75,"US 11, US 21, Bus US 220 Williamson Rd",Orange Ave NE,9100,G,98%,0%,1%,0%,1%,0%,F,0.0947,F,0.7488,8600,G,2011,,,,,,,,,,,,,,,
781750, 128,00005,     ,128-5,Plantation Rd NE,128,City of Roanoke,128,City of Roanoke,0.33,US 460 Orange Ave,Mohawk Ave,8200,G,98%,0%,1%,0%,1%,0%,F,0.0822,F,0.5919,7700,G,2011,,,,,,,,,,,,,,,
666528, 128,00005,     ,128-5,Plantation Rd NE,128,City of Roanoke,128,City of Roanoke,0.82,Mohawk Ave NE,SR 115 Liberty Rd NE,6900,G,98%,0%,1%,0%,1%,0%,F,0.0896,F,0.6355,6600,G,2011,,,,,,,,,,,,,,,
666810, 128,00006,     ,128-6,Wells Ave NW,128,City of Roanoke,128,City of Roanoke,0.03,Dead End,Gainsborough Rd NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666801, 128,00006,     ,128-6,Wells Ave,128,City of Roanoke,128,City of Roanoke,0.19,Gainsborough Rd NW,Jefferson St,5200,G,,,,,,,X,0.1074,F,0.6298,5200,G,2011,,,,,,,,,,,,,,,
666814, 128,00006,     ,128-6,Wells Ave NE,128,City of Roanoke,128,City of Roanoke,0.19,Jefferson St,"US 11, US 221, SR 116 Williamson Rd NE",5200,N,,,,,,,X,0.1074,N,0.6298,5200,N,2011,,,,,,,,,,,,,,,
666809, 128,00007,     ,128-7,Wise Ave SE,128,City of Roanoke,128,City of Roanoke,0.89,Norfolk Ave SE,WCL Vinton; Walnut Ave,8100,G,98%,0%,1%,0%,1%,0%,F,0.1289,F,0.8323,7700,G,2011,,,,,,,,,,,,,,,
666821, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.21,SR 116 Riverland Rd,Industry Ave SE,7500,G,98%,0%,1%,0%,1%,0%,F,0.0879,F,0.5679,7100,G,2011,,,,,,,,,,,,,,,
666530, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.93,Industry Ave SE,SR 24 Bullitt Avenue SE,11000,G,98%,0%,1%,0%,1%,0%,F,0.0928,F,0.5570,10000,G,2011,,,,,,,,,,,,,,,
666535, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.06,SR 24 Bullitt Avenue SE,SR 24 P Jamison Ave SE,11000,N,98%,0%,1%,0%,1%,0%,N,0.0928,N,0.5570,10000,N,2011,,,,,,,,,,,,,,,
666536, 128,00008,     ,128-8,9th St SE,128,City of Roanoke,128,City of Roanoke,0.18,SR 24 P Jamison Ave SE,Tazewell Ave SE,5200,G,98%,0%,1%,0%,1%,0%,F,0.0978,F,0.6398,4900,G,2011,,,,,,,,,,,,,,,
796396, 128,00009,     ,128-9,Campbell Ave SE,128,City of Roanoke,128,City of Roanoke,0.59,US 11; US 221 Williamson Rd SE,Norfolk Ave SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796397, 128,00010,     ,128-10,Norfolk Ave SE,128,City of Roanoke,128,City of Roanoke,0.30,Campbell Ave SE,14th St,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
781762, 128,00011,     ,128-11,Belleview Ave SE,128,City of Roanoke,128,City of Roanoke,0.61,Jefferson St,SR 116 Walnut Ave SE,5800,G,98%,0%,1%,0%,0%,0%,C,0.0953,F,0.5963,5500,G,2011,,,,,,,,,,,,,,,
796438, 128,00013,     ,128-13,Norfolk Ave Connector SE,128,City of Roanoke,128,City of Roanoke,0.03,128-17 Salem Ave SE,Norfolk Ave SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796398, 128,00013,     ,128-13,Norfolk Ave SE,128,City of Roanoke,128,City of Roanoke,0.14,Norfolk Ave Connector SE,128-9 Campbell Ave SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796399, 128,00014,     ,128-14,Williamson Rd SE,128,City of Roanoke,128,City of Roanoke,0.56,S Jefferson St,SR 24 Elm Avenue,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796415, 128,00014,     ,128-14,Williamson Rd SE,128,City of Roanoke,128,City of Roanoke,0.22,SR 24 Elm Avenue SE,US 221 Franklin Rd SE,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796400, 128,00015,     ,128-15,1st St SW,128,City of Roanoke,128,City of Roanoke,0.04,US 11 Campbell Ave SW,128-17 Salem Ave SW; Gap,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796416, 128,00015,     ,128-15,1st St NW,128,City of Roanoke,128,City of Roanoke,0.09,Centre Ave NW; Gap,128-6 Wells Ave NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796401, 128,00016,     ,128-16,S Jefferson St,128,City of Roanoke,128,City of Roanoke,0.18,"US 221, SR 116 Franklin Rd",US 11 Campbell Ave,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796402, 128,00016,     ,128-16,S Jefferson St,128,City of Roanoke,128,City of Roanoke,0.05,US 11 Campbell Ave,128-17 Salem Ave,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666477, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.34,13th St SW,9th St SW,4700,G,98%,0%,1%,0%,0%,0%,F,0.0837,F,0.5937,5400,G,2011,,,,,,,,,,,,,,,
666476, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.40,9th St SW,5th St SW,2800,G,98%,0%,1%,0%,0%,0%,F,0.0905,F,0.5651,3100,G,2011,,,,,,,,,,,,,,,
666475, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.30,5th St SW,2nd St SW,4400,G,98%,0%,1%,0%,0%,0%,F,0.0953,F,0.6104,5000,G,2011,,11000,G,98%,0%,1%,0%,0%,0%,F,0.0840,F,0.5997,13000,G
666818, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.22,2nd St SW,S Jefferson St,4700,G,98%,0%,1%,0%,0%,0%,F,0.1100,F,0.6675,5300,G,2011,,,,,,,,,,,,,,,
666832, 128,00017,     ,128-17,Salem Ave SW,128,City of Roanoke,128,City of Roanoke,0.15,S Jefferson St,"US 11, US 221, Bus 220 Williamson Rd SE",0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666819, 128,00018,     ,128-18,13th St SW,128,City of Roanoke,128,City of Roanoke,0.25,Campbell Ave SW,Salem Ave SW,3700,G,98%,0%,1%,0%,0%,0%,F,0.0974,F,0.7163,4200,G,2011,,,,,,,,,,,,,,,
796403, 128,00019,     ,128-19,Valley View Blvd NW,128,City of Roanoke,128,City of Roanoke,1.39,"I-581, US 220",Hershberger Rd NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796404, 128,00019,S000A,128-19 SB Exit 000A,Ramp From Valley View Blvd to I-581 S,128,City of Roanoke,080,Roanoke County,0.34,"I-581 S, US 220 S","Ramp from I-581, US 220 N at Exit 4",0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796405, 128,00020,     ,128-20,Airport Entrance Rd,128,City of Roanoke,128,City of Roanoke,0.28,128-23 Aviation Dr,SR 118 Airport Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796406, 128,00021,     ,128-21,Towne Square Blvd NW,128,City of Roanoke,128,City of Roanoke,0.53,128-23 Aviation Dr,SR 118 Airport Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796407, 128,00022,     ,128-22,Rutgers St NW,128,City of Roanoke,128,City of Roanoke,0.31,SR 101 Hershburger Rd NW,128-21 Towne Square Blvd NW,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
796408, 128,00023,     ,128-23,Aviation Dr NW,128,City of Roanoke,128,City of Roanoke,0.77,Hershberger Rd NW,128-20 Airport Entrance Rd,0,?,,,,,,,X,,,,,,,,,,,,,,,,,,,,,
666456, 128,08001,     ,128-8001,Colonial Ave,128,City of Roanoke,128,City of Roanoke,1.16,WCL Roanoke,Persinger Rd,9300,G,99%,0%,0%,0%,0%,0%,F,0.0962,F,0.5270,8800,G,2011,,,,,,,,,,,,,,,
781751, 128,08001,     ,128-8001,Colonial Ave,128,City of Roanoke,128,City of Roanoke,0.81,Persinger Road,Brandon Ave,22000,G,99%,0%,0%,0%,0%,0%,F,0.0935,F,0.5717,21000,G,2011,,,,,,,,,,,,,,,
666487, 128,08003,     ,128-8003,Yellow Mountain Rd,128,City of Roanoke,128,City of Roanoke,2.59,SCL Roanoke; 80-668,Jefferson St,2700,G,99%,0%,0%,0%,0%,0%,C,0.1198,F,0.7492,2600,G,2011,,,,,,,,,,,,,,,
666470, 128,08003,     ,128-8003,McClanahan St,128,City of Roanoke,128,City of Roanoke,0.48,Jefferson St,Bus US 220 Franklin Rd,8300,G,98%,0%,1%,0%,0%,0%,C,0.0934,F,0.5052,7800,G,2011,,,,,,,,,,,,,,,
781752, 128,08005,     ,128-8005,Bandy Rd,128,City of Roanoke,128,City of Roanoke,0.37,ECL Roanoke,128-8009 Garden City Blvd.,1700,G,98%,0%,1%,0%,0%,0%,F,0.1003,F,0.6230,1900,G,2011,,,,,,,,,,,,,,,
666828, 128,08008,     ,128-8008,Salem Tpke,128,City of Roanoke,128,City of Roanoke,1.35,WCL Roanoke,36th St,7500,G,98%,0%,1%,0%,0%,0%,F,0.0940,F,0.5242,7000,G,2011,,,,,,,,,,,,,,,
666469, 128,08008,     ,128-8008,Salem Tpke,128,City of Roanoke,128,City of Roanoke,1.20,36th St,24th St,8400,G,97%,0%,1%,1%,1%,0%,C,0.0850,F,0.5164,7900,G,2011,,,,,,,,,,,,,,,
666826, 128,08009,     ,128-8009,Garden City Blvd,128,City of Roanoke,128,City of Roanoke,0.42,Yellow Mtn Rd,Ray Rd,5000,G,98%,0%,1%,1%,0%,0%,F,0.1042,F,0.5620,4700,G,2011,,,,,,,,,,,,,,,
666460, 128,08009,     ,128-8009,Garden City Blvd,128,City of Roanoke,128,City of Roanoke,1.36,Ray Rd,SR 116 Riverland Rd,6000,G,98%,0%,1%,1%,0%,0%,C,0.0927,F,0.5586,5600,G,2011,,,,,,,,,,,,,,,
666481, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,2.13,WCL Roanoke,24th St,12000,G,97%,0%,1%,1%,1%,0%,C,0.0908,F,0.5221,13000,G,2011,,,,,,,,,,,,,,,
666480, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,0.77,24th St,15th St,9300,G,97%,0%,1%,1%,1%,0%,F,0.0967,F,0.5740,10000,G,2011,,,,,,,,,,,,,,,
666479, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,0.86,15th St,5th St,9100,G,97%,0%,1%,1%,1%,0%,C,0.0988,F,0.5689,9800,G,2011,,,,,,,,,,,,,,,
666478, 128,08010,     ,128-8010,Shenandoah Ave,128,City of Roanoke,128,City of Roanoke,0.66,5th St,Williamson Rd,4900,G,97%,0%,1%,1%,1%,0%,F,0.0992,F,0.6915,5400,G,2011,,,,,,,,,,,,,,,
666526, 128,08011,     ,128-8011,Ogden Rd,128,City of Roanoke,128,City of Roanoke,0.55,SCL Roanoke,WCL Roanoke,8500,G,99%,0%,1%,0%,0%,0%,C,0.0940,F,0.5787,9300,G,2011,,,,,,,,,,,,,,,
781753, 128,08013,     ,128-8013,Grandin Rd,128,City of Roanoke,128,City of Roanoke,1.11,SCL Roanoke,US 11 Grandin Rd; Brandon Ave,7200,G,99%,0%,0%,0%,0%,0%,C,0.1043,F,0.5676,7800,G,2011,,,,,,,,,,,,,,,
666269, 128,08014,     ,128-8014,Grandin Rd,128,City of Roanoke,128,City of Roanoke,0.55,SR 419 Electric Rd,80-924 Wynmere Dr,5500,G,99%,0%,1%,0%,0%,0%,F,0.0962,F,0.5025,6100,G,2011,,,,,,,,,,,,,,,
666268, 128,08014,     ,128-8014,Grandin Rd,128,City of Roanoke,128,City of Roanoke,1.14,80-924 Wynmere Dr,Garst Mill Rd,2500,G,99%,0%,1%,0%,0%,0%,C,0.1154,F,0.5130,2600,G,2011,,,,,,,,,,,,,,,
666433, 128,08015,     ,128-8015,Franklin Rd,128,City of Roanoke,128,City of Roanoke,0.60,US 220 Roy Webber Expwy,US 221 Elm Ave; Gap,11000,G,99%,0%,1%,0%,0%,0%,C,0.0943,F,0.6503,12000,G,2011,,,,,,,,,,,,,,,
666483, 128,08015,     ,128-8015,Tazewell Ave,128,City of Roanoke,128,City of Roanoke,0.54,US 221 Williamson Rd; Gap,9th St,5500,G,98%,0%,1%,0%,0%,0%,C,0.1306,F,0.7962,6100,G,2011,,,,,,,,,,,,,,,
666482, 128,08015,     ,128-8015,Tazewell Ave,128,City of Roanoke,128,City of Roanoke,0.34,9th St,13th St,4700,G,98%,0%,1%,0%,0%,0%,F,0.1338,F,0.9053,5200,G,2011,,,,,,,,,,,,,,,
781755, 128,08018,     ,128-8018,Green Ridge Rd,128,City of Roanoke,128,City of Roanoke,1.23,NCL Roanoke NCL Salem,SR 117 Peters Creek Road,5600,G,99%,0%,0%,0%,0%,0%,F,0.1101,F,0.5298,6100,G,2011,,,,,,,,,,,,,,,
666264, 128,08018,     ,128-8018,Cove Rd,128,City of Roanoke,128,City of Roanoke,1.49,SR 117 Peters Creek Road,Hershberger Rd,7900,G,99%,0%,0%,0%,0%,0%,C,0.0916,F,0.5019,8700,G,2011,,,,,,,,,,,,,,,
