 ,,   ,,17,Urban Collector,02,Passenger Cars,              ,8,664,608,13.33%,3.91%,,,,511,502,0.56%,0.23%,,,,0,0.00%,0.00%,,,,9,176,110,4.14%,,
 ,,   ,,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,708,960,2.63%,0.77%,,,,122,090,0.13%,0.06%,,,,0,0.00%,0.00%,,,,1,831,050,0.83%,,
 ,,   ,,17,Urban Collector,04,Busses,              ,65,206,0.10%,0.03%,,,,3,224,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,430,0.03%,,
 ,,   ,,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,78,958,0.12%,0.04%,,,,4,312,0.00%,0.00%,,,,0,0.00%,0.00%,,,,83,270,0.04%,,
 ,,   ,,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,46,169,0.07%,0.02%,,,,2,964,0.00%,0.00%,,,,0,0.00%,0.00%,,,,49,134,0.02%,,
 ,,   ,,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,13,886,0.02%,0.01%,,,,725,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,611,0.01%,,
 ,,   ,,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,15,283,0.02%,0.01%,,,,1,134,0.00%,0.00%,,,,0,0.00%,0.00%,,,,16,417,0.01%,,
 ,,   ,,17,Urban Collector,09,Five Axle Single Trailers,              ,27,643,0.04%,0.01%,,,,2,453,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,096,0.01%,,
 ,,   ,,17,Urban Collector,10,Six or More Axle Single Trailers,              ,1,778,0.00%,0.00%,,,,1,589,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,366,0.00%,,
 ,,   ,,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,821,0.00%,0.00%,,,,24,0.00%,0.00%,,,,0,0.00%,0.00%,,,,844,0.00%,,
 ,,   ,,17,Urban Collector,12,Six Axle Multi-Trailers,              ,88,0.00%,0.00%,,,,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,111,0.00%,,
 ,,   ,,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,58,0.00%,0.00%,,,,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,62,0.00%,,
 ,,   ,,19,Urban Local System,01,Motorcycles,              ,1,344,0.00%,0.00%,,,,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,368,0.00%,,
 ,,   ,,19,Urban Local System,02,Passenger Cars,              ,14,905,039,22.94%,6.72%,,,,140,882,0.15%,0.06%,,,,0,0.00%,0.00%,,,,15,045,920,6.78%,,
 ,,   ,,19,Urban Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,66,253,0.10%,0.03%,,,,1,121,0.00%,0.00%,,,,0,0.00%,0.00%,,,,67,374,0.03%,,
 ,,   ,,19,Urban Local System,04,Busses,              ,3,541,0.01%,0.00%,,,,42,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,583,0.00%,,
 ,,   ,,19,Urban Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,3,532,0.01%,0.00%,,,,34,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,567,0.00%,,
 ,,   ,,19,Urban Local System,06,Three Axle Single Unit Trucks,              ,2,392,0.00%,0.00%,,,,21,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,413,0.00%,,
 ,,   ,,19,Urban Local System,07,Four or More Axle Single Unit Trucks,              ,529,0.00%,0.00%,,,,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,534,0.00%,,
 ,,   ,,19,Urban Local System,08,Four Axle or Fewer Single Trailers,              ,1,039,0.00%,0.00%,,,,17,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,056,0.00%,,
 ,,   ,,19,Urban Local System,09,Five Axle Single Trailers,              ,3,428,0.01%,0.00%,,,,18,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,446,0.00%,,
 ,,   ,,19,Urban Local System,10,Six or More Axle Single Trailers,              ,233,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,235,0.00%,,
 ,,   ,,19,Urban Local System,11,Five Axle or Fewer Multi-Trailers,              ,53,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,53,0.00%,,
 ,,   ,,19,Urban Local System,12,Six Axle Multi-Trailers,              ,33,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,34,0.00%,,
 ,,   ,,19,Urban Local System,13,Seven or More Axle Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
 ,,   , Total:,,,,,,64,977,262,100.00%,29.29%,,,,90,946,652,100.00%,41.00%,,,,65,922,639,100.00%,29.72%,,,,221,846,554,100.00%,,
,,,,,,,,,64,977,262,100.00%,29.29%,,,,90,946,652,100.00%,41.00%,,,,65,922,639,100.00%,29.72%,,,,221,846,554,100.00%,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,Rural Principal Arterial - Interstate,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,25,074,672,38.04%,11.30%,656.45,58.66%,,25,074,672,11.30%,656.45,0.88%
,,,,2,Rural Principal Arterial - Other,,,,3,744,0.01%,0.00%,,,,17,496,682,19.24%,7.89%,1,402.17,14.03%,1.88%,0,0.00%,0.00%,0.00,0.00%,,17,500,426,7.89%,1,402.79,1.88%
,,,,6,Rural Minor Arterial,,,,225,483,0.35%,0.10%,,,,13,949,660,15.34%,6.29%,3,383.16,33.86%,4.54%,0,0.00%,0.00%,0.00,0.00%,,14,175,143,6.39%,3,425.26,4.59%
,,,,7,Rural Major Collector,,,,8,151,539,12.55%,3.67%,,,,5,495,939,6.04%,2.48%,2,201.85,22.04%,2.95%,0,0.00%,0.00%,0.00,0.00%,,13,647,478,6.15%,9,429.85,12.65%
,,,,8,Rural Minor Collector,,,,1,486,620,2.29%,0.67%,,,,6,689,0.01%,0.00%,12.01,0.12%,0.02%,0,0.00%,0.00%,0.00,0.00%,,1,493,309,0.67%,2,451.33,3.29%
,,,,9,Rural Local System,,,,9,045,497,13.92%,4.08%,,,,212,911,0.23%,0.10%,297.53,2.98%,0.40%,0,0.00%,0.00%,0.00,0.00%,,9,258,408,4.17%,33,037.94,44.31%
,,,,11,Urban Principal Arterial - Interstate,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,0.00,0.00%,0.00%,40,847,968,61.96%,18.41%,462.62,41.34%,,40,847,968,18.41%,462.62,0.62%
,,,,12,Urban Principal Arterial - Other Freeways or Expressways,,,,118,990,0.18%,0.05%,,,,9,182,240,10.10%,4.14%,257.07,2.57%,0.34%,0,0.00%,0.00%,0.00,0.00%,,9,301,230,4.19%,261.23,0.35%
,,,,14,Urban Principal Arterial - Other,,,,2,840,638,4.37%,1.28%,,,,32,646,829,35.90%,14.72%,1,270.84,12.72%,1.70%,0,0.00%,0.00%,0.00,0.00%,,35,487,467,16.00%,1,364.94,1.83%
,,,,16,Urban Minor Arterial,,,,17,452,748,26.86%,7.87%,,,,11,159,931,12.27%,5.03%,891.92,8.93%,1.20%,0,0.00%,0.00%,0.00,0.00%,,28,612,680,12.90%,2,313.89,3.10%
,,,,17,Urban Collector,,,,10,664,586,16.41%,4.81%,,,,653,604,0.72%,0.29%,120.99,1.21%,0.16%,0,0.00%,0.00%,0.00,0.00%,,11,318,189,5.10%,2,525.26,3.39%
,,,,19,Urban Local System,,,,14,987,417,23.07%,6.76%,,,,142,167,0.16%,0.06%,154.27,1.54%,0.21%,0,0.00%,0.00%,0.00,0.00%,,15,129,584,6.82%,17,220.37,23.10%
,,,,,,1,Motorcycles,,163,296,0.25%,0.07%,,,,348,103,0.38%,0.16%,,,,193,843,0.29%,0.09%,,,,705,242,0.32%,,
,,,,,,2,Passenger Cars,,56,778,435,87.38%,25.59%,,,,70,093,498,77.07%,31.60%,,,,48,479,069,73.54%,21.85%,,,,175,351,002,79.04%,,
,,,,,,3,"Two Axle, 4 Tire Single Unit Vehicles",,7,004,813,10.78%,3.16%,,,,16,140,815,17.75%,7.28%,,,,9,412,503,14.28%,4.24%,,,,32,558,131,14.68%,,
,,,,,,4,Busses,,244,457,0.38%,0.11%,,,,470,667,0.52%,0.21%,,,,402,335,0.61%,0.18%,,,,1,117,459,0.50%,,
,,,,,,5,"Two Axle, 6 Tire Single Unit Trucks",,302,216,0.47%,0.14%,,,,645,454,0.71%,0.29%,,,,464,777,0.71%,0.21%,,,,1,412,447,0.64%,,
,,,,,,6,Three Axle Single Unit Trucks,,190,417,0.29%,0.09%,,,,512,882,0.56%,0.23%,,,,344,800,0.52%,0.16%,,,,1,048,099,0.47%,,
,,,,,,7,Four or More Axle Single Unit Trucks,,47,091,0.07%,0.02%,,,,131,243,0.14%,0.06%,,,,54,384,0.08%,0.02%,,,,232,718,0.10%,,
,,,,,,8,Four Axle or Fewer Single Trailers,,67,900,0.10%,0.03%,,,,263,157,0.29%,0.12%,,,,251,134,0.38%,0.11%,,,,582,191,0.26%,,
,,,,,,9,Five Axle Single Trailers,,158,108,0.24%,0.07%,,,,2,180,303,2.40%,0.98%,,,,5,872,447,8.91%,2.65%,,,,8,210,858,3.70%,,
,,,,,,10,Six or More Axle Single Trailers,,18,082,0.03%,0.01%,,,,93,225,0.10%,0.04%,,,,85,708,0.13%,0.04%,,,,197,016,0.09%,,
,,,,,,11,Five Axle or Fewer Multi-Trailers,,1,739,0.00%,0.00%,,,,54,362,0.06%,0.02%,,,,265,608,0.40%,0.12%,,,,321,710,0.15%,,
,,,,,,12,Six Axle Multi-Trailers,,409,0.00%,0.00%,,,,12,425,0.01%,0.01%,,,,94,972,0.14%,0.04%,,,,107,806,0.05%,,
,,,,,,13,Seven or More Axle Multi-Trailers,,299,0.00%,0.00%,,,,517,0.00%,0.00%,,,,1,057,0.00%,0.00%,,,,1,873,0.00%,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Secondary' includes those routes in the VDOT secondary system,  (unnumbered) routes maintained by Arlington and Henrico Counties and unnumbered routes maintained by cities and towns.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Primary' includes those routes designated as 'US', 'SR' (Virginia State Route) and Frontage Roads.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"'Primary' also includes the named federal parkways (George Washington Pkwy, Colonial Pkwy, Blue Ridge Pkwy, Skyline Drive) and the Dulles Access road.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'Interstate' includes those routes in the Interstate System.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Road Length values temporarilly not included in this report pending publication of official road length values.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportID:,230,DataYear:,2011,,ReportID:,230,DataYear:,2011,,ReportID:,230,DataYear:,2011,,ReportID:,230,DataYear:,2011,,ReportID:,230,DataYear:,2011,,ReportID:,230,DataYear:,2011,Prepared,8/22/2012
