ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011	Prepared	8/22/2012
 		241	Town of Iron Gate					              	907	0.00%	0.00%				5,647	0.01%	0.00%				0	0.00%	0.00%				6,554	0.00%		
 		242	Town of Irvington					              	1,822	0.00%	0.00%				10,584	0.01%	0.00%				0	0.00%	0.00%				12,406	0.01%		
 		243	Town of Ivor					              	2,160	0.00%	0.00%				11,940	0.01%	0.01%				0	0.00%	0.00%				14,100	0.01%		
 		244	Town of Jarratt					              	2,451	0.00%	0.00%				2,688	0.00%	0.00%				0	0.00%	0.00%				5,139	0.00%		
 		245	Town of Jonesville					              	3,823	0.01%	0.00%				11,853	0.01%	0.01%				0	0.00%	0.00%				15,675	0.01%		
 		246	Town of Keller					              	543	0.00%	0.00%				15,543	0.02%	0.01%				0	0.00%	0.00%				16,087	0.01%		
 		247	Town of Kenbridge					              	3,508	0.01%	0.00%				18,229	0.02%	0.01%				0	0.00%	0.00%				21,738	0.01%		
 		248	Town of Keysville					              	1,900	0.00%	0.00%				8,035	0.01%	0.00%				0	0.00%	0.00%				9,934	0.00%		
 		249	Town of Kilmarnock					              	10,873	0.02%	0.00%				39,671	0.04%	0.02%				0	0.00%	0.00%				50,544	0.02%		
 		250	Town of LaCrosse					              	4,401	0.01%	0.00%				7,014	0.01%	0.00%				0	0.00%	0.00%				11,416	0.01%		
 		251	Town of Lawrenceville					              	3,519	0.01%	0.00%				9,284	0.01%	0.00%				0	0.00%	0.00%				12,804	0.01%		
 		252	Town of Lebanon					              	27,171	0.04%	0.01%				71,902	0.08%	0.03%				0	0.00%	0.00%				99,072	0.04%		
 		253	Town of Leesburg					              	330,898	0.51%	0.15%				495,441	0.54%	0.22%				0	0.00%	0.00%				826,339	0.37%		
 		117	City of Lexington					              	19,204	0.03%	0.01%				36,907	0.04%	0.02%				0	0.00%	0.00%				56,111	0.03%		
 		254	Town of Louisa					              	4,334	0.01%	0.00%				23,126	0.03%	0.01%				0	0.00%	0.00%				27,460	0.01%		
 		255	Town of Lovettsville					              	4,329	0.01%	0.00%				8,927	0.01%	0.00%				0	0.00%	0.00%				13,256	0.01%		
 		159	Town of Luray					              	17,083	0.03%	0.01%				45,793	0.05%	0.02%				0	0.00%	0.00%				62,876	0.03%		
 		118	City of Lynchburg					              	503,400	0.77%	0.23%				1,118,784	1.23%	0.50%				0	0.00%	0.00%				1,622,184	0.73%		
 		256	Town of Madison					              	519	0.00%	0.00%				3,570	0.00%	0.00%				0	0.00%	0.00%				4,089	0.00%		
 		155	City of Manassas					              	541,099	0.83%	0.24%				163,198	0.18%	0.07%				0	0.00%	0.00%				704,297	0.32%		
 		152	City of Manassas Park					              	38,533	0.06%	0.02%				29,349	0.03%	0.01%				0	0.00%	0.00%				67,882	0.03%		
 		119	Town of Marion					              	28,454	0.04%	0.01%				55,679	0.06%	0.03%				31,473	0.05%	0.01%				115,606	0.05%		
 		120	City of Martinsville					              	147,881	0.23%	0.07%				115,965	0.13%	0.05%				0	0.00%	0.00%				263,846	0.12%		
 		257	Town of McKenney					              	1,125	0.00%	0.00%				3,983	0.00%	0.00%				0	0.00%	0.00%				5,107	0.00%		
 		258	Town of Melfa					              	1,251	0.00%	0.00%				16,903	0.02%	0.01%				0	0.00%	0.00%				18,154	0.01%		
 		259	Town of Middleburg					              	2,990	0.00%	0.00%				11,127	0.01%	0.01%				0	0.00%	0.00%				14,117	0.01%		
 		260	Town of Middletown					              	2,483	0.00%	0.00%				3,227	0.00%	0.00%				0	0.00%	0.00%				5,709	0.00%		
 		261	Town of Mineral					              	2,471	0.00%	0.00%				6,650	0.01%	0.00%				0	0.00%	0.00%				9,121	0.00%		
 		262	Town of Monterey					              	582	0.00%	0.00%				1,001	0.00%	0.00%				0	0.00%	0.00%				1,583	0.00%		
 		263	Town of Montross					              	896	0.00%	0.00%				16,396	0.02%	0.01%				0	0.00%	0.00%				17,292	0.01%		
 		264	Town of Mount Crawford					              	673	0.00%	0.00%				6,244	0.01%	0.00%				0	0.00%	0.00%				6,917	0.00%		
 		265	Town of Mount Jackson					              	2,253	0.00%	0.00%				16,118	0.02%	0.01%				0	0.00%	0.00%				18,370	0.01%		
 		266	Town of Narrows					              	2,845	0.00%	0.00%				23,492	0.03%	0.01%				0	0.00%	0.00%				26,338	0.01%		
 		267	Town of Nassawadox					              	3,903	0.01%	0.00%				14,241	0.02%	0.01%				0	0.00%	0.00%				18,145	0.01%		
 		268	Town of New Castle					              	1,555	0.00%	0.00%				1,268	0.00%	0.00%				0	0.00%	0.00%				2,823	0.00%		
 		269	Town of New Market					              	4,834	0.01%	0.00%				17,582	0.02%	0.01%				30,662	0.05%	0.01%				53,079	0.02%		
 		121	City of Newport News					              	1,111,110	1.71%	0.50%				1,607,925	1.77%	0.72%				1,663,131	2.52%	0.75%				4,382,166	1.98%		
 		270	Town of Newsoms					              	2,939	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				2,939	0.00%		
 		271	Town of Nickelsville					              	1,104	0.00%	0.00%				2,611	0.00%	0.00%				0	0.00%	0.00%				3,716	0.00%		
 		122	City of Norfolk					              	1,039,908	1.60%	0.47%				2,015,330	2.22%	0.91%				2,690,292	4.08%	1.21%				5,745,530	2.59%		
 		146	City of Norton					              	25,571	0.04%	0.01%				102,839	0.11%	0.05%				0	0.00%	0.00%				128,411	0.06%		
 		272	Town of Occoquan					              	4,084	0.01%	0.00%				15,480	0.02%	0.01%				0	0.00%	0.00%				19,563	0.01%		
 		273	Town of Onancock					              	5,577	0.01%	0.00%				8,075	0.01%	0.00%				0	0.00%	0.00%				13,652	0.01%		
 		274	Town of Onley					              	3,656	0.01%	0.00%				33,009	0.04%	0.01%				0	0.00%	0.00%				36,665	0.02%		
 		275	Town of Orange					              	19,534	0.03%	0.01%				62,420	0.07%	0.03%				0	0.00%	0.00%				81,954	0.04%		
 		276	Town of Painter					              	1,221	0.00%	0.00%				16,936	0.02%	0.01%				0	0.00%	0.00%				18,157	0.01%		
 		277	Town of Pamplin City					              	243	0.00%	0.00%				2,729	0.00%	0.00%				0	0.00%	0.00%				2,971	0.00%		
 		278	Town of Parksley					              	2,825	0.00%	0.00%				3,143	0.00%	0.00%				0	0.00%	0.00%				5,967	0.00%		
 		279	Town of Pearisburg					              	14,122	0.02%	0.01%				35,703	0.04%	0.02%				0	0.00%	0.00%				49,825	0.02%		
 		280	Town of Pembroke					              	4,127	0.01%	0.00%				18,810	0.02%	0.01%				0	0.00%	0.00%				22,937	0.01%		
 		281	Town of Pennington Gap					              	5,948	0.01%	0.00%				26,759	0.03%	0.01%				0	0.00%	0.00%				32,707	0.01%		
 		123	City of Petersburg					              	243,039	0.37%	0.11%				266,971	0.29%	0.12%				472,030	0.72%	0.21%				982,040	0.44%		
 		282	Town of Phenix					              	872	0.00%	0.00%				2,168	0.00%	0.00%				0	0.00%	0.00%				3,041	0.00%		
 		283	Town of Pocahontas					              	1,763	0.00%	0.00%				379	0.00%	0.00%				0	0.00%	0.00%				2,142	0.00%		
 		147	City of Poquoson					              	64,875	0.10%	0.03%				56,501	0.06%	0.03%				0	0.00%	0.00%				121,376	0.05%		
 		284	Town of Port Royal					              	132	0.00%	0.00%				5,771	0.01%	0.00%				0	0.00%	0.00%				5,903	0.00%		
 		124	City of Portsmouth					              	493,707	0.76%	0.22%				813,578	0.89%	0.37%				373,011	0.57%	0.17%				1,680,295	0.76%		
 		285	Town of Pound					              	4,771	0.01%	0.00%				35,217	0.04%	0.02%				0	0.00%	0.00%				39,988	0.02%		
 		125	Town of Pulaski					              	88,887	0.14%	0.04%				57,071	0.06%	0.03%				0	0.00%	0.00%				145,957	0.07%		
 		286	Town of Purcellville					              	24,897	0.04%	0.01%				46,393	0.05%	0.02%				0	0.00%	0.00%				71,289	0.03%		
 		287	Town of Quantico					              	3,921	0.01%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				3,921	0.00%		
 		126	City of Radford					              	117,601	0.18%	0.05%				83,901	0.09%	0.04%				0	0.00%	0.00%				201,502	0.09%		
 		288	Town of Remington					              	2,260	0.00%	0.00%				1,011	0.00%	0.00%				0	0.00%	0.00%				3,271	0.00%		
 		289	Town of Rich Creek					              	3,247	0.00%	0.00%				21,463	0.02%	0.01%				0	0.00%	0.00%				24,711	0.01%		
 		148	Town of Richlands					              	40,471	0.06%	0.02%				67,771	0.07%	0.03%				0	0.00%	0.00%				108,242	0.05%		
 		127	City of Richmond					              	1,529,527	2.35%	0.69%				1,608,720	1.77%	0.73%				1,742,373	2.64%	0.79%				4,880,620	2.20%		
 		290	Town of Ridgeway					              	1,900	0.00%	0.00%				28,193	0.03%	0.01%				0	0.00%	0.00%				30,093	0.01%		
 		128	City of Roanoke					              	829,227	1.28%	0.37%				928,308	1.02%	0.42%				370,745	0.56%	0.17%				2,128,279	0.96%		
 		157	Town of Rocky Mount					              	37,696	0.06%	0.02%				110,740	0.12%	0.05%				0	0.00%	0.00%				148,436	0.07%		
 		291	Town of Round Hill					              	2,082	0.00%	0.00%				2,040	0.00%	0.00%				0	0.00%	0.00%				4,122	0.00%		
 		292	Town of Rural Retreat					              	5,715	0.01%	0.00%				3,645	0.00%	0.00%				0	0.00%	0.00%				9,360	0.00%		
 		294	Town of Saint Paul					              	4,995	0.01%	0.00%				16,932	0.02%	0.01%				0	0.00%	0.00%				21,927	0.01%		
 		129	City of Salem					              	159,074	0.24%	0.07%				259,789	0.29%	0.12%				22,341	0.03%	0.01%				441,204	0.20%		
 		295	Town of Saltville					              	24,297	0.04%	0.01%				20,229	0.02%	0.01%				0	0.00%	0.00%				44,526	0.02%		
 		296	Town of Saxis					              	341	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				341	0.00%		
 		297	Town of Scottsburg					              	434	0.00%	0.00%				1,103	0.00%	0.00%				0	0.00%	0.00%				1,537	0.00%		
 		298	Town of Scottsville					              	770	0.00%	0.00%				4,429	0.00%	0.00%				0	0.00%	0.00%				5,199	0.00%		
 		299	Town of Shenandoah					              	6,191	0.01%	0.00%				10,756	0.01%	0.00%				0	0.00%	0.00%				16,947	0.01%		
 		300	Town of Smithfield					              	55,660	0.09%	0.03%				132,526	0.15%	0.06%				0	0.00%	0.00%				188,186	0.08%		
 		130	Town of South Boston					              	39,909	0.06%	0.02%				100,335	0.11%	0.05%				0	0.00%	0.00%				140,244	0.06%		
 		301	Town of South Hill					              	27,078	0.04%	0.01%				64,539	0.07%	0.03%				69,140	0.10%	0.03%				160,756	0.07%		
 		293	Town of St. Charles					              	241	0.00%	0.00%				493	0.00%	0.00%				0	0.00%	0.00%				734	0.00%		
 		302	Town of Stanardsville					              	896	0.00%	0.00%				3,440	0.00%	0.00%				0	0.00%	0.00%				4,335	0.00%		
 		303	Town of Stanley					              	5,335	0.01%	0.00%				9,093	0.01%	0.00%				0	0.00%	0.00%				14,428	0.01%		
 		132	City of Staunton					              	99,891	0.15%	0.05%				236,830	0.26%	0.11%				0	0.00%	0.00%				336,721	0.15%		
 		304	Town of Stephens City					              	3,565	0.01%	0.00%				8,747	0.01%	0.00%				4,457	0.01%	0.00%				16,769	0.01%		
 		305	Town of Stony Creek					              	1,096	0.00%	0.00%				733	0.00%	0.00%				2,962	0.00%	0.00%				4,791	0.00%		
 		306	Town of Strasburg					              	11,389	0.02%	0.01%				26,128	0.03%	0.01%				0	0.00%	0.00%				37,516	0.02%		
 		307	Town of Stuart					              	5,743	0.01%	0.00%				9,507	0.01%	0.00%				0	0.00%	0.00%				15,250	0.01%		
 		133	City of Suffolk					              	539,470	0.83%	0.24%				1,905,242	2.09%	0.86%				346,191	0.53%	0.16%				2,790,902	1.26%		
 		308	Town of Surry					              	1,268	0.00%	0.00%				6,816	0.01%	0.00%				0	0.00%	0.00%				8,084	0.00%		
 		309	Town of Tangier					              	1,055	0.00%	0.00%				0	0.00%	0.00%				0	0.00%	0.00%				1,055	0.00%		
 		310	Town of Tappahannock					              	16,380	0.03%	0.01%				58,257	0.06%	0.03%				0	0.00%	0.00%				74,637	0.03%		
 		158	Town of Tazewell					              	9,110	0.01%	0.00%				72,636	0.08%	0.03%				0	0.00%	0.00%				81,746	0.04%		
 		311	Town of The Plains					              	1,056	0.00%	0.00%				1,685	0.00%	0.00%				0	0.00%	0.00%				2,741	0.00%		
 		312	Town of Timberville					              	6,173	0.01%	0.00%				8,474	0.01%	0.00%				0	0.00%	0.00%				14,647	0.01%		
 		313	Town of Toms Brook					              	46	0.00%	0.00%				5,145	0.01%	0.00%				0	0.00%	0.00%				5,192	0.00%		
 		314	Town of Troutdale					              	600	0.00%	0.00%				2,160	0.00%	0.00%				0	0.00%	0.00%				2,760	0.00%		
 		315	Town of Troutville					              	1,497	0.00%	0.00%				12,398	0.01%	0.01%				0	0.00%	0.00%				13,895	0.01%		
 		316	Town of Urbanna					              	1,042	0.00%	0.00%				1,881	0.00%	0.00%				0	0.00%	0.00%				2,923	0.00%		
 		317	Town of Victoria					              	6,302	0.01%	0.00%				12,117	0.01%	0.01%				0	0.00%	0.00%				18,419	0.01%		
 		153	Town of Vienna					              	150,415	0.23%	0.07%				98,486	0.11%	0.04%				40,337	0.06%	0.02%				289,238	0.13%		
 		149	Town of Vinton					              	84,305	0.13%	0.04%				49,684	0.05%	0.02%				0	0.00%	0.00%				133,989	0.06%		
 		318	Town of Virgilina					              	578	0.00%	0.00%				1,335	0.00%	0.00%				0	0.00%	0.00%				1,913	0.00%		
 		134	City of Virginia Beach					              	3,861,206	5.94%	1.74%				2,250,175	2.47%	1.01%				1,762,407	2.67%	0.79%				7,873,787	3.55%		
 		319	Town of Wachapreague					              	574	0.00%	0.00%				376	0.00%	0.00%				0	0.00%	0.00%				950	0.00%		
 		320	Town of Wakefield					              	3,521	0.01%	0.00%				13,514	0.01%	0.01%				0	0.00%	0.00%				17,035	0.01%		
 		156	Town of Warrenton					              	50,502	0.08%	0.02%				163,741	0.18%	0.07%				0	0.00%	0.00%				214,244	0.10%		
 		321	Town of Warsaw					              	2,258	0.00%	0.00%				50,725	0.06%	0.02%				0	0.00%	0.00%				52,983	0.02%		
 		322	Town of Washington					              	707	0.00%	0.00%				740	0.00%	0.00%				0	0.00%	0.00%				1,447	0.00%		
 		323	Town of Waverly					              	5,112	0.01%	0.00%				25,198	0.03%	0.01%				0	0.00%	0.00%				30,310	0.01%		
 		136	City of Waynesboro					              	139,098	0.21%	0.06%				142,015	0.16%	0.06%				100,875	0.15%	0.05%				381,988	0.17%		
 		324	Town of Weber City					              	3,272	0.01%	0.00%				46,140	0.05%	0.02%				0	0.00%	0.00%				49,412	0.02%		
 		325	Town of West Point					              	13,344	0.02%	0.01%				21,362	0.02%	0.01%				0	0.00%	0.00%				34,706	0.02%		
 		327	Town of White Stone					              	2,857	0.00%	0.00%				10,035	0.01%	0.00%				0	0.00%	0.00%				12,893	0.01%		
 		137	City of Williamsburg					              	87,886	0.14%	0.04%				173,668	0.19%	0.08%				0	0.00%	0.00%				261,554	0.12%		
 		138	City of Winchester					              	227,047	0.35%	0.10%				140,240	0.15%	0.06%				4,149	0.01%	0.00%				371,435	0.17%		
 		328	Town of Windsor					              	5,478	0.01%	0.00%				22,916	0.03%	0.01%				0	0.00%	0.00%				28,394	0.01%		
 		329	Town of Wise					              	27,763	0.04%	0.01%				50,699	0.06%	0.02%				0	0.00%	0.00%				78,462	0.04%		
 		330	Town of Woodstock					              	16,751	0.03%	0.01%				39,898	0.04%	0.02%				80,663	0.12%	0.04%				137,312	0.06%		
 		139	Town of Wytheville					              	67,696	0.10%	0.03%				68,462	0.08%	0.03%				213,792	0.32%	0.10%				349,950	0.16%		
									64,977,262	100.00%	29.29%				90,946,652	100.00%	41.00%				65,922,639	100.00%	29.72%				221,846,554	100.00%		



'Secondary' includes those routes in the VDOT secondary system,  (unnumbered) routes maintained by Arlington and Henrico Counties and unnumbered routes maintained by cities and towns.
'Primary' includes those routes designated as 'US', 'SR' (Virginia State Route) and Frontage Roads.
'Primary' also includes the named federal parkways (George Washington Pkwy, Colonial Pkwy, Blue Ridge Pkwy, Skyline Drive) and the Dulles Access road.
'Interstate' includes those routes in the Interstate System.
Road Length values temporarilly not included in this report pending publication of official road length values.

ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011		ReportID:	1200	DataYear:	2011	Prepared	8/22/2012
