ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,,ReportID:,2230,DataYear:,2011,Prepared,8/22/2012
2,Salem District,154,Town of Christiansburg,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,125,0.00%,0.00%,,,,0,0.00%,0.00%,,,,125,0.00%,,
2,Salem District,154,Town of Christiansburg,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,131,0.00%,0.00%,,,,0,0.00%,0.00%,,,,131,0.00%,,
2,Salem District,154,Town of Christiansburg,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,0.00%,,
2,Salem District,154,Town of Christiansburg,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,01,Motorcycles,              ,23,0.00%,0.00%,,,,267,0.00%,0.00%,,,,0,0.00%,0.00%,,,,290,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,02,Passenger Cars,              ,8,096,0.01%,0.00%,,,,79,543,0.09%,0.04%,,,,0,0.00%,0.00%,,,,87,639,0.04%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,643,0.00%,0.00%,,,,16,786,0.02%,0.01%,,,,0,0.00%,0.00%,,,,18,429,0.01%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,04,Busses,              ,97,0.00%,0.00%,,,,384,0.00%,0.00%,,,,0,0.00%,0.00%,,,,482,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,61,0.00%,0.00%,,,,516,0.00%,0.00%,,,,0,0.00%,0.00%,,,,577,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,50,0.00%,0.00%,,,,478,0.00%,0.00%,,,,0,0.00%,0.00%,,,,528,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,14,0.00%,0.00%,,,,110,0.00%,0.00%,,,,0,0.00%,0.00%,,,,124,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,28,0.00%,0.00%,,,,184,0.00%,0.00%,,,,0,0.00%,0.00%,,,,212,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,22,0.00%,0.00%,,,,410,0.00%,0.00%,,,,0,0.00%,0.00%,,,,432,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,,,,14,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,16,0.00%,0.00%,,,,0,0.00%,0.00%,,,,16,0.00%,,
2,Salem District,154,Town of Christiansburg,16,Urban Minor Arterial,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,01,Motorcycles,              ,25,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,25,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,02,Passenger Cars,              ,16,850,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,16,850,0.01%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,1,096,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,096,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,04,Busses,              ,41,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,41,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,42,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,42,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,15,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,15,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,09,Five Axle Single Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg,17,Urban Collector,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,01,Motorcycles,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,02,Passenger Cars,              ,84,038,0.13%,0.04%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,84,038,0.04%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,30,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,04,Busses,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,05,"Two Axle, 6 Tire Single Unit Trucks",              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg,19,Urban Local System,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,154,Town of Christiansburg Total:,,,,,,112,195,0.17%,0.05%,,,,152,830,0.17%,0.07%,,,,0,0.00%,0.00%,,,,265,026,0.12%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,482,0.00%,0.00%,,,,0,0.00%,0.00%,,,,482,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,63,466,0.07%,0.03%,,,,0,0.00%,0.00%,,,,63,466,0.03%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,19,349,0.02%,0.01%,,,,0,0.00%,0.00%,,,,19,349,0.01%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,230,0.00%,0.00%,,,,0,0.00%,0.00%,,,,230,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,578,0.00%,0.00%,,,,0,0.00%,0.00%,,,,578,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,490,0.00%,0.00%,,,,0,0.00%,0.00%,,,,490,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,34,0.00%,0.00%,,,,0,0.00%,0.00%,,,,34,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,325,0.00%,0.00%,,,,0,0.00%,0.00%,,,,325,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,1,427,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,427,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,0,0.00%,0.00%,,,,23,0.00%,0.00%,,,,0,0.00%,0.00%,,,,23,0.00%,,
2,Salem District,113,City of Galax,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,01,Motorcycles,              ,150,0.00%,0.00%,,,,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,152,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,02,Passenger Cars,              ,21,178,0.03%,0.01%,,,,196,0.00%,0.00%,,,,0,0.00%,0.00%,,,,21,374,0.01%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,5,570,0.01%,0.00%,,,,64,0.00%,0.00%,,,,0,0.00%,0.00%,,,,5,634,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,04,Busses,              ,90,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,90,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,142,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,144,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,116,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,118,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,11,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,11,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,45,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,46,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,78,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,78,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,4,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,4,0.00%,,
2,Salem District,113,City of Galax,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,01,Motorcycles,              ,139,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,139,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,02,Passenger Cars,              ,13,525,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,13,525,0.01%,,
2,Salem District,113,City of Galax,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,3,526,0.01%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,526,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,04,Busses,              ,48,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,99,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,99,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,48,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,48,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,8,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,27,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,27,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,09,Five Axle Single Trailers,              ,31,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,31,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,10,Six or More Axle Single Trailers,              ,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
2,Salem District,113,City of Galax,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,113,City of Galax,19,Urban Local System,02,Passenger Cars,              ,17,197,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,17,197,0.01%,,
2,Salem District,113,City of Galax Total:,,,,,,62,035,0.10%,0.03%,,,,86,674,0.10%,0.04%,,,,0,0.00%,0.00%,,,,148,709,0.07%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,01,Motorcycles,              ,74,0.00%,0.00%,,,,258,0.00%,0.00%,,,,0,0.00%,0.00%,,,,332,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,15,713,0.02%,0.01%,,,,69,444,0.08%,0.03%,,,,0,0.00%,0.00%,,,,85,157,0.04%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,2,328,0.00%,0.00%,,,,11,510,0.01%,0.01%,,,,0,0.00%,0.00%,,,,13,838,0.01%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,04,Busses,              ,46,0.00%,0.00%,,,,475,0.00%,0.00%,,,,0,0.00%,0.00%,,,,521,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,05,"Two Axle, 6 Tire Single Unit Trucks",              ,57,0.00%,0.00%,,,,421,0.00%,0.00%,,,,0,0.00%,0.00%,,,,478,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,06,Three Axle Single Unit Trucks,              ,41,0.00%,0.00%,,,,280,0.00%,0.00%,,,,0,0.00%,0.00%,,,,321,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,07,Four or More Axle Single Unit Trucks,              ,2,0.00%,0.00%,,,,16,0.00%,0.00%,,,,0,0.00%,0.00%,,,,18,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,08,Four Axle or Fewer Single Trailers,              ,44,0.00%,0.00%,,,,246,0.00%,0.00%,,,,0,0.00%,0.00%,,,,291,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,09,Five Axle Single Trailers,              ,77,0.00%,0.00%,,,,602,0.00%,0.00%,,,,0,0.00%,0.00%,,,,679,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,8,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,11,Five Axle or Fewer Multi-Trailers,              ,0,0.00%,0.00%,,,,7,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,120,City of Martinsville,14,Urban Principal Arterial - Other,13,Seven or More Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,01,Motorcycles,              ,74,0.00%,0.00%,,,,110,0.00%,0.00%,,,,0,0.00%,0.00%,,,,184,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,02,Passenger Cars,              ,40,853,0.06%,0.02%,,,,27,755,0.03%,0.01%,,,,0,0.00%,0.00%,,,,68,608,0.03%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,6,027,0.01%,0.00%,,,,4,142,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,169,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,04,Busses,              ,213,0.00%,0.00%,,,,172,0.00%,0.00%,,,,0,0.00%,0.00%,,,,384,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,05,"Two Axle, 6 Tire Single Unit Trucks",              ,172,0.00%,0.00%,,,,120,0.00%,0.00%,,,,0,0.00%,0.00%,,,,292,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,06,Three Axle Single Unit Trucks,              ,72,0.00%,0.00%,,,,84,0.00%,0.00%,,,,0,0.00%,0.00%,,,,156,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,07,Four or More Axle Single Unit Trucks,              ,2,0.00%,0.00%,,,,5,0.00%,0.00%,,,,0,0.00%,0.00%,,,,7,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,08,Four Axle or Fewer Single Trailers,              ,65,0.00%,0.00%,,,,142,0.00%,0.00%,,,,0,0.00%,0.00%,,,,206,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,09,Five Axle Single Trailers,              ,63,0.00%,0.00%,,,,166,0.00%,0.00%,,,,0,0.00%,0.00%,,,,229,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,10,Six or More Axle Single Trailers,              ,1,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,120,City of Martinsville,16,Urban Minor Arterial,12,Six Axle Multi-Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,01,Motorcycles,              ,54,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,54,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,02,Passenger Cars,              ,19,689,0.03%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,19,689,0.01%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,2,977,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,977,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,04,Busses,              ,106,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,106,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,95,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,95,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,06,Three Axle Single Unit Trucks,              ,68,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,68,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,07,Four or More Axle Single Unit Trucks,              ,10,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,08,Four Axle or Fewer Single Trailers,              ,30,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,30,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,09,Five Axle Single Trailers,              ,33,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,33,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,10,Six or More Axle Single Trailers,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,120,City of Martinsville,17,Urban Collector,11,Five Axle or Fewer Multi-Trailers,              ,1,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,0.00%,,
2,Salem District,120,City of Martinsville,19,Urban Local System,02,Passenger Cars,              ,58,887,0.09%,0.03%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,58,887,0.03%,,
2,Salem District,120,City of Martinsville Total:,,,,,,147,881,0.23%,0.07%,,,,115,965,0.13%,0.05%,,,,0,0.00%,0.00%,,,,263,846,0.12%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,01,Motorcycles,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,02,Passenger Cars,              ,29,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,29,0.00%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,10,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,10,0.00%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,04,Busses,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,266,Town of Narrows,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,266,Town of Narrows,9,Rural Local System,02,Passenger Cars,              ,2,805,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,805,0.00%,,
2,Salem District,266,Town of Narrows Total:,,,,,,2,845,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,845,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,01,Motorcycles,              ,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,02,Passenger Cars,              ,1,739,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,1,739,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,340,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,340,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,04,Busses,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,05,"Two Axle, 6 Tire Single Unit Trucks",              ,6,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,6,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,06,Three Axle Single Unit Trucks,              ,3,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,3,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,08,Four Axle or Fewer Single Trailers,              ,2,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,2,0.00%,,
2,Salem District,279,Town of Pearisburg,7,Rural Major Collector,09,Five Axle Single Trailers,              ,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,0,0.00%,,
2,Salem District,279,Town of Pearisburg,9,Rural Local System,02,Passenger Cars,              ,12,023,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,12,023,0.01%,,
2,Salem District,279,Town of Pearisburg Total:,,,,,,14,122,0.02%,0.01%,,,,0,0.00%,0.00%,,,,0,0.00%,0.00%,,,,14,122,0.01%,,
2,Salem District,125,Town of Pulaski,14,Urban Principal Arterial - Other,01,Motorcycles,              ,0,0.00%,0.00%,,,,289,0.00%,0.00%,,,,0,0.00%,0.00%,,,,289,0.00%,,
2,Salem District,125,Town of Pulaski,14,Urban Principal Arterial - Other,02,Passenger Cars,              ,0,0.00%,0.00%,,,,43,106,0.05%,0.02%,,,,0,0.00%,0.00%,,,,43,106,0.02%,,
2,Salem District,125,Town of Pulaski,14,Urban Principal Arterial - Other,03,"Two Axle, 4 Tire Single Unit Vehicles",              ,0,0.00%,0.00%,,,,9,717,0.01%,0.00%,,,,0,0.00%,0.00%,,,,9,717,0.00%,,
2,Salem District,125,Town of Pulaski,14,Urban Principal Arterial - Other,04,Busses,              ,0,0.00%,0.00%,,,,444,0.00%,0.00%,,,,0,0.00%,0.00%,,,,444,0.00%,,
